hisco	hiscam	orig
15920	99.00	0
15920	99.00	1
15930	99.00	0
15945	99.00	0
15950	99.00	0
15960	99.00	0
15990	99.00	1
16000	84.15	1
16100	84.52	0
16120	84.52	0
16120	84.39	1
16130	85.25	1
16150	84.15	1
16160	84.52	0
16190	85.80	1
16200	84.52	0
16220	84.52	0
16230	84.15	1
16240	84.15	1
16250	84.52	0
16300	84.52	0
16310	84.86	1
16350	84.52	0
16360	85.80	1
17000	73.04	0
17100	72.42	1
17120	72.42	1
17130	73.04	0
17135	72.03	1
17140	73.49	1
17145	73.37	1
17150	73.04	0
17190	73.04	0
17200	73.04	0
17220	72.26	1
17230	73.04	0
17300	73.04	0
17320	72.03	1
17340	74.37	1
17420	73.04	0
17490	71.89	1
17530	73.67	1
17540	73.67	1
17590	73.67	1
17900	73.04	0
17920	73.04	0
17940	73.04	0
17990	73.04	0
18000	73.04	0
18020	73.49	1
18050	73.04	0
18090	73.04	0
19100	99.00	0
19120	99.00	1
19130	99.00	1
19140	99.00	1
19190	99.00	0
19200	99.00	0
19250	99.00	1
19290	99.00	0
19300	99.00	0
19320	99.00	0
19390	99.00	0
19400	99.00	0
19420	99.00	0
19430	99.00	0
19490	99.00	0
19500	99.00	1
19520	99.00	0
19530	99.00	0
19540	99.00	0
19900	99.00	0
19950	99.00	0
19960	99.00	0
19990	99.00	0
20100	99.00	1
20110	99.00	1
20200	99.00	1
20210	99.00	1
21000	88.39	1
21100	99.00	1
21110	99.00	1
21200	86.88	1
21220	96.71	1
21230	99.00	1
21240	82.33	1
21300	99.00	1
21320	99.00	1
21340	99.00	0
21420	99.00	1
21430	99.00	1
21490	99.00	1
21900	92.61	0
21940	82.33	1
21950	90.71	0
21960	86.88	1
21970	86.50	1
21980	90.71	0
21990	99.00	1
22000	99.00	1
22100	74.04	0
22110	99.00	1
22190	99.00	0
22200	74.04	0
22210	99.00	1
22220	99.00	1
22230	99.00	0
22235	99.00	0
22240	99.00	1
22245	99.00	0
22250	99.00	1
22265	99.00	1
22275	99.00	0
22280	99.00	0
22290	99.00	0
22300	74.04	0
22320	99.00	0
22330	99.00	0
22390	99.00	0
22420	99.00	0
22425	99.00	0
22430	99.00	0
22440	99.00	1
22450	99.00	0
22460	99.00	0
22490	99.00	0
22520	65.16	1
22600	65.16	0
22610	65.16	1
22620	65.16	1
22630	65.16	0
22640	65.16	0
22650	65.16	0
22651	65.16	0
22655	65.16	0
22660	65.16	0
22665	65.16	0
22670	65.16	1
22675	65.16	1
22680	65.16	0
22690	65.16	0
30000	68.16	1
31000	74.12	0
31020	93.21	1
31030	90.70	1
31040	74.12	0
31040	63.40	1
31090	68.16	1
31940	74.12	0
32100	68.16	1
32110	68.16	1
32120	68.16	1
32140	74.12	0
32190	74.12	0
32220	74.12	0
33000	68.16	1
33100	68.16	1
33110	68.16	1
33120	84.42	1
33130	84.42	1
33135	84.42	1
33140	84.42	1
33150	84.42	1
33160	84.42	1
33170	84.42	1
33190	84.42	1
33900	74.12	0
33920	74.12	0
33930	74.12	0
33940	78.24	1
33990	68.16	1
34120	54.70	0
34230	54.70	0
36000	54.70	0
36020	54.70	1
36040	54.70	1
36090	54.70	0
37000	54.70	1
37010	54.70	0
37020	54.70	0
37030	54.70	1
37040	54.70	1
37090	54.70	1
38000	54.70	1
38020	54.70	1
38030	54.70	0
38040	54.70	1
38090	54.70	0
39100	68.16	1
39110	68.16	1
39120	68.16	1
39130	68.16	1
39140	68.16	1
39150	68.16	1
39190	68.16	1
39230	74.12	0
39310	72.87	1
39320	74.12	0
39340	99.00	1
39350	68.16	1
39390	68.16	1
39410	68.16	1
39440	74.12	0
39490	74.12	0
39520	74.12	0
39530	74.12	0
39900	68.16	1
39940	68.16	1
39960	68.16	1
39990	68.16	1
41000	79.40	0
41020	99.00	1
41025	69.63	1
41030	74.04	1
41035	79.40	0
41040	69.63	1
41525	63.40	0
42200	96.51	1
42220	96.51	1
42230	96.51	1
43100	96.51	1
43120	96.51	0
43200	96.51	1
43220	96.51	1
43230	96.51	1
43290	96.51	0
44100	96.51	1
44120	96.51	1
44130	96.51	1
44140	96.51	0
44190	96.51	1
44200	96.51	0
44220	96.51	0
44230	96.51	1
44300	96.51	0
44320	96.51	0
44330	96.51	1
45100	65.79	0
45120	82.63	1
45125	65.83	1
45130	65.83	1
45140	65.79	0
45150	65.79	0
45190	65.79	0
45220	55.15	1
45225	65.79	0
45230	65.79	0
45240	65.83	1
45250	65.79	0
45290	65.79	0
49020	65.79	0
49030	65.83	1
49090	65.79	0
51000	64.77	0
51020	67.01	1
51030	63.02	1
51040	64.77	0
51050	63.02	1
51090	63.02	1
52000	63.40	0
52290	61.72	1
53100	57.34	1
53120	56.68	1
53130	58.88	1
53140	57.46	0
53150	57.46	0
53190	57.61	1
53200	54.77	1
53210	54.77	1
53220	54.77	1
53240	54.77	1
53250	54.77	1
53290	54.77	1
53330	35.58	0
54000	32.27	1
54010	32.27	1
54020	32.27	1
54030	32.27	1
54035	35.58	0
54040	32.27	1
54050	32.27	1
54055	35.58	0
54060	35.58	0
54090	32.27	1
55100	35.58	0
55120	35.58	0
55125	65.56	1
55130	32.27	1
55140	32.27	1
55190	32.27	1
55200	35.58	0
55220	35.58	0
55220	35.58	0
55230	35.58	0
55230	35.58	0
55240	32.27	1
55290	32.27	1
56000	44.10	1
56010	44.10	1
56030	35.58	0
56030	44.10	1
56040	44.10	1
56050	44.10	1
56060	44.10	1
56065	44.10	1
56070	44.10	1
56090	44.10	1
57000	61.49	1
57025	61.49	1
57030	61.49	0
57030	61.49	1
57070	61.49	1
57090	61.49	1
58100	56.85	1
58110	56.85	1
58200	60.14	0
58220	52.91	1
58225	60.14	0
58230	55.03	1
58240	57.15	1
58300	54.16	1
58320	99.00	1
58320	60.14	0
58330	56.48	1
58340	49.97	1
58490	60.14	0
58900	52.91	1
58920	60.14	0
58930	60.14	0
58930	55.03	1
58940	51.20	1
58990	60.14	0
59100	61.72	1
59200	61.72	0
59220	61.72	1
59230	61.72	0
59290	61.72	1
59900	61.72	0
59920	61.72	0
59940	61.72	1
59950	61.72	1
59990	61.72	1
61100	47.02	1
61110	47.02	1
61115	47.02	1
61120	47.02	1
61220	44.15	1
61230	44.15	1
61235	49.03	1
61240	47.02	1
61250	46.91	0
61260	47.02	1
61270	44.15	1
61270	46.91	0
61290	47.02	1
62100	40.52	1
62105	40.52	1
62110	40.52	1
62120	40.52	1
62200	40.52	1
62210	40.52	1
62220	42.22	0
62230	40.52	1
62240	42.22	0
62260	42.22	0
62290	42.22	0
62320	42.22	0
62330	40.52	1
62390	40.52	1
62400	40.52	1
62410	42.22	0
62420	40.52	1
62430	37.47	1
62440	42.22	0
62460	40.52	1
62490	40.52	1
62510	40.52	1
62520	42.22	0
62600	42.22	0
62610	42.22	0
62660	42.22	0
62690	42.22	0
62700	48.10	1
62720	42.22	0
62720	42.22	0
62730	40.52	1
62740	40.52	1
62790	42.22	0
62800	42.22	0
62820	40.52	1
62920	42.22	0
62940	40.52	1
62950	42.22	0
62960	42.22	0
62970	42.22	0
62990	42.22	0
63100	42.53	0
63110	38.97	1
63120	44.18	0
63130	45.86	1
63140	46.01	1
63190	43.19	1
63200	44.18	0
63220	51.03	1
63230	51.03	1
63250	44.18	0
63290	44.00	1
64100	42.49	1
64120	44.18	0
64120	44.18	0
64130	44.33	1
64900	44.18	0
64920	44.18	0
64930	44.18	0
64940	44.18	0
64960	44.33	1
64990	38.97	1
71100	41.40	1
71105	41.40	1
71110	41.68	1
71120	41.45	0
71125	41.40	1
71130	41.45	0
71150	41.45	0
71160	41.40	1
71170	41.45	0
71190	41.45	0
71200	41.45	0
71220	41.40	1
71250	41.40	1
71290	41.45	0
71300	41.40	1
71380	41.45	0
71390	41.45	0
72000	49.11	1
72100	51.89	1
72120	50.09	0
72130	50.09	0
72160	50.09	0
72170	50.09	0
72190	49.68	1
72200	46.35	1
72220	50.09	0
72230	50.09	0
72250	50.09	0
72260	50.09	0
72290	50.09	0
72320	50.09	0
72330	50.09	0
72390	50.09	0
72400	50.09	0
72420	43.41	1
72490	50.09	0
72500	48.54	1
72520	51.24	1
72530	50.09	0
72540	50.09	0
72555	43.41	1
72560	50.09	0
72590	50.09	0
72600	50.09	0
72620	50.09	0
72630	50.09	0
72640	50.09	0
72700	50.09	0
72725	53.05	1
72730	43.41	1
72740	50.09	0
72790	50.09	0
72800	50.09	0
72820	50.09	0
72830	52.22	1
72890	50.09	0
72900	50.09	0
72930	53.85	1
72940	43.41	1
72980	50.09	0
72990	50.09	0
73100	41.57	0
73130	42.34	1
73200	42.34	1
73210	42.34	1
73240	42.34	1
73270	42.34	1
73290	42.34	1
73320	41.57	0
73350	41.57	0
73360	41.57	0
73390	41.57	0
73400	39.67	1
73430	39.67	1
73460	39.67	1
73490	39.67	1
74100	49.23	0
74120	49.23	0
74140	49.23	0
74200	49.23	1
74220	49.23	1
74240	49.23	1
74400	49.23	1
74470	49.23	1
74490	49.23	1
74500	49.23	0
74900	49.23	1
74910	49.23	1
74920	49.23	1
74925	49.23	1
74930	49.23	1
74990	49.23	1
75000	42.59	1
75100	45.05	1
75115	45.05	1
75120	45.05	1
75130	45.05	1
75135	45.05	1
75140	45.05	1
75145	45.05	1
75150	45.05	1
75155	45.05	1
75190	45.05	1
75220	54.40	1
75230	54.40	1
75240	54.40	1
75250	54.40	1
75290	54.40	1
75300	46.38	0
75320	46.38	0
75340	46.38	0
75350	46.38	0
75390	42.59	1
75400	42.59	1
75415	42.59	1
75420	46.38	0
75422	46.38	0
75430	46.38	0
75432	53.93	1
75435	46.38	0
75440	46.38	0
75445	46.38	0
75450	42.59	1
75452	42.59	1
75455	46.38	0
75457	46.38	0
75465	42.59	1
75470	46.38	0
75475	46.38	0
75490	42.59	1
75500	42.59	1
75520	46.38	0
75530	42.59	1
75535	46.38	0
75540	46.38	0
75590	42.59	1
75600	53.09	1
75615	53.09	1
75620	53.09	1
75622	53.09	1
75625	53.09	1
75635	53.09	1
75650	53.09	1
75655	53.09	1
75660	53.09	1
75670	53.09	1
75690	53.09	1
75700	46.38	0
75710	44.11	1
75720	46.38	0
75922	42.59	1
75925	46.38	0
75990	42.59	1
76100	62.38	1
76125	62.38	1
76130	62.38	1
76132	62.38	1
76145	62.38	1
76150	62.38	1
76155	62.38	1
76190	62.38	1
76200	42.59	1
76220	42.59	1
76230	46.38	0
76290	46.38	0
77100	51.39	0
77120	44.21	1
77140	51.39	0
77190	51.39	0
77200	51.39	0
77250	53.06	1
77260	50.11	1
77290	51.39	0
77300	51.39	0
77310	58.49	1
77320	51.39	0
77330	51.39	0
77340	51.39	0
77390	56.84	1
77410	51.39	0
77415	51.39	0
77440	51.39	0
77450	51.39	0
77460	51.39	0
77490	51.39	0
77500	48.64	1
77510	48.64	1
77530	48.64	1
77540	48.64	1
77590	48.64	1
77600	51.39	0
77610	51.39	0
77620	53.06	1
77630	55.31	1
77640	51.39	0
77650	50.11	1
77660	50.11	1
77690	51.29	1
77700	51.39	0
77750	51.39	0
77790	44.21	1
77800	50.20	1
77810	50.20	1
77820	50.20	1
77830	50.20	1
77835	50.20	1
77840	50.20	1
77850	50.20	1
77860	50.20	1
77870	50.20	1
77880	50.20	1
77890	50.20	1
77900	51.39	0
77920	47.16	1
77940	44.21	1
77990	51.39	0
78100	50.41	1
78120	51.39	0
78130	51.39	0
78155	51.39	0
78170	51.39	0
78190	51.39	0
78200	51.39	0
78290	51.39	0
78390	51.39	0
79100	52.43	1
79120	53.74	0
79130	51.66	1
79140	51.66	1
79190	51.66	1
79200	53.74	0
79220	51.66	1
79290	51.66	1
79300	53.74	0
79310	65.67	1
79320	53.74	0
79390	51.66	1
79400	51.66	1
79420	51.66	1
79430	51.66	1
79440	51.66	1
79450	51.66	1
79475	51.66	1
79490	51.66	1
79500	51.66	1
79510	53.74	0
79520	53.74	0
79550	53.74	0
79560	53.74	0
79565	51.66	1
79590	51.66	1
79600	51.70	1
79620	53.74	0
79630	51.66	1
79640	51.66	1
79690	53.74	0
79900	53.74	0
79920	53.74	0
79930	53.74	0
79990	51.66	1
80110	51.66	1
80120	53.74	0
80130	51.66	1
80190	51.66	1
80200	51.66	1
80220	51.66	1
80222	51.66	1
80225	53.74	0
80245	53.74	0
80250	51.66	1
80255	53.74	0
80290	53.74	0
80300	64.43	1
80310	64.43	1
80320	64.43	1
80330	64.43	1
80340	64.43	1
80360	64.43	1
80390	64.43	1
81000	48.44	0
81100	48.44	0
81120	58.47	1
81190	48.46	1
81200	48.44	0
81208	48.44	0
81210	48.44	0
81220	48.44	0
81225	48.44	0
81230	45.56	1
81250	48.46	1
81275	48.44	0
81280	48.44	0
81290	48.44	0
81900	41.54	1
81920	48.46	1
81925	48.46	1
81930	51.82	1
81935	48.44	0
81940	48.44	0
81945	48.46	1
81955	41.54	1
81960	41.54	1
81990	41.54	1
82000	44.48	0
82020	44.48	1
82050	44.48	0
82060	44.48	0
82070	44.48	0
82080	44.48	0
82090	44.48	1
82710	48.29	0
83000	48.11	1
83020	48.11	1
83100	48.11	1
83110	48.11	1
83120	48.11	1
83130	48.11	1
83140	48.11	1
83190	48.11	1
83200	51.09	0
83210	57.02	1
83220	48.11	1
83240	48.11	1
83250	51.09	0
83290	51.09	0
83300	48.11	1
83305	51.09	0
83310	51.09	0
83320	46.10	1
83330	48.11	1
83350	51.09	0
83360	51.09	0
83390	51.09	0
83400	51.09	0
83410	51.09	0
83420	51.61	1
83440	51.09	0
83450	48.11	1
83460	51.09	0
83465	51.09	0
83490	48.11	1
83500	51.09	0
83510	51.09	0
83520	51.09	0
83530	48.11	1
83540	48.11	1
83550	51.09	0
83560	48.11	1
83590	48.11	1
83900	51.09	0
83910	51.09	0
83915	48.16	1
83920	51.30	1
83930	57.65	1
83940	51.09	0
83960	51.09	0
83990	46.32	1
84100	58.06	1
84105	58.06	1
84110	58.06	1
84115	64.17	0
84125	58.06	1
84145	64.17	0
84165	64.17	0
84170	64.17	0
84175	64.17	0
84185	64.17	0
84190	64.17	0
84220	99.00	1
84222	99.00	1
84225	99.00	1
84230	58.06	1
84235	64.17	0
84240	64.17	0
84245	64.17	0
84250	58.06	1
84300	64.17	0
84320	58.06	1
84390	58.06	1
84400	64.17	0
84410	58.06	1
84420	64.17	0
84900	64.17	0
84910	58.06	1
84970	64.17	0
84975	64.17	0
84980	58.06	1
84985	64.17	0
84990	58.06	1
85100	66.67	0
85110	67.92	1
85120	66.67	0
85150	66.67	0
85190	66.67	0
85200	66.67	0
85210	66.67	0
85220	67.92	1
85320	67.92	1
85340	66.67	0
85345	60.77	1
85420	66.67	0
85500	66.67	0
85510	66.67	1
85560	60.77	1
85570	66.67	0
85600	66.67	0
85620	67.92	1
85630	66.67	0
85700	66.67	0
85730	66.67	0
85740	60.77	1
85790	66.67	0
85990	66.67	0
86190	66.67	0
86240	66.67	0
87105	51.20	1
87110	54.81	0
87120	56.49	1
87130	54.81	0
87190	54.81	0
87200	54.81	0
87210	56.49	1
87215	56.49	1
87245	54.81	0
87250	56.49	1
87260	54.81	0
87300	56.49	1
87310	56.49	1
87330	56.49	1
87340	53.91	1
87350	54.81	0
87370	56.49	1
87390	56.49	1
87400	56.49	1
87430	56.49	1
87450	56.49	1
87462	56.49	1
87490	54.81	0
88000	95.29	1
88010	95.29	1
88030	95.29	1
88040	95.29	0
88050	95.29	1
88070	95.29	0
88080	95.29	1
88090	95.29	1
89100	46.40	0
89120	48.95	1
89128	46.40	0
89136	46.40	0
89148	46.40	0
89156	48.95	1
89160	46.40	0
89164	48.95	1
89190	42.65	1
89200	46.40	0
89210	41.77	1
89215	48.95	1
89220	48.95	1
89225	48.95	1
89230	48.95	1
89235	46.40	0
89240	46.40	0
89242	48.95	1
89245	46.40	0
89247	46.40	0
89290	46.40	0
89300	46.40	0
89320	46.40	0
89330	46.40	0
89350	46.40	0
89360	48.95	1
89390	48.95	1
89400	46.40	0
89420	48.95	1
89430	46.40	0
89440	46.40	0
89500	48.95	1
89520	46.40	0
89530	48.95	1
89540	46.40	0
89550	48.95	1
89560	46.40	0
89570	48.95	1
89590	48.95	1
89900	46.40	0
89940	46.40	0
89990	46.40	0
90000	60.77	1
90100	60.77	1
90200	60.77	1
91000	60.77	0
91025	60.77	1
91030	60.77	0
91050	60.77	0
91070	60.77	0
91075	60.77	0
91090	60.77	1
92000	67.72	0
92100	67.72	0
92110	67.72	1
92120	67.72	1
92130	67.72	1
92135	67.72	0
92140	67.72	1
92155	67.72	0
92190	67.72	0
92200	67.72	0
92225	67.72	0
92230	67.72	0
92240	67.72	0
92250	67.72	0
92270	67.72	1
92290	67.72	0
92300	67.72	0
92320	67.72	0
92330	67.72	0
92400	67.72	0
92415	67.72	1
92420	67.72	1
92430	67.72	1
92490	67.72	0
92500	67.72	1
92520	67.72	1
92600	67.72	0
92625	67.72	1
92690	67.72	0
92700	67.72	0
92900	67.72	0
92930	67.72	0
92940	67.72	0
92950	67.72	1
92990	67.72	0
93100	59.30	1
93120	59.30	1
93190	59.30	0
93900	59.30	0
93920	59.30	1
93950	59.30	1
93960	59.30	1
93990	59.30	0
94100	57.30	1
94120	57.30	1
94140	52.40	0
94160	52.40	0
94170	57.30	1
94180	57.30	1
94190	52.40	0
94200	52.40	0
94220	43.26	1
94230	57.30	1
94240	57.30	1
94250	57.30	1
94290	57.30	1
94320	52.40	0
94900	52.40	0
94920	52.40	0
94940	52.40	0
94960	57.30	1
94980	52.40	0
94990	57.30	1
95000	48.60	1
95100	48.60	1
95120	48.60	1
95125	45.69	0
95130	48.60	1
95135	43.23	1
95140	45.69	0
95145	45.69	0
95150	48.60	1
95155	45.69	0
95160	42.61	1
95190	45.69	0
95210	50.96	1
95220	48.60	1
95230	48.60	1
95240	45.69	0
95250	45.69	0
95290	45.69	0
95300	41.37	1
95320	48.60	1
95340	45.69	0
95350	48.60	1
95360	38.62	1
95390	48.60	1
95400	48.60	1
95410	48.60	1
95415	48.60	1
95420	48.60	1
95440	48.60	1
95445	48.60	1
95450	45.69	0
95455	45.69	0
95475	48.60	1
95490	48.60	1
95500	48.60	1
95510	45.89	1
95520	45.69	0
95530	45.69	0
95590	45.69	0
95600	45.69	0
95700	45.69	0
95720	48.60	1
95750	45.69	0
95790	45.69	0
95910	45.69	0
95920	45.69	0
95925	48.60	1
95930	45.69	0
95940	45.69	0
95945	48.60	1
95950	45.69	0
95955	48.60	1
95960	45.69	0
95970	45.69	0
95990	45.69	0
96100	43.10	0
96190	43.10	0
96900	43.10	0
96910	43.10	1
96925	43.10	0
96930	43.10	1
96940	43.10	1
96950	43.10	0
96990	43.10	0
97100	46.30	1
97105	46.30	1
97120	46.30	1
97125	46.30	1
97130	46.30	1
97145	46.30	1
97150	46.30	0
97152	46.30	1
97155	46.30	0
97160	46.30	0
97190	46.30	1
97200	46.30	0
97205	46.30	0
97210	46.30	0
97230	46.30	0
97300	46.30	0
97315	46.30	1
97340	46.30	0
97345	46.30	0
97350	46.30	0
97355	46.30	0
97390	46.30	0
97400	46.30	0
97415	46.30	1
97435	46.30	1
97440	46.30	0
97450	46.30	0
97460	46.30	1
97470	46.30	0
97475	46.30	0
97900	46.30	0
97990	46.30	0
98000	48.96	0
98100	56.39	1
98120	45.97	1
98130	52.35	1
98135	52.35	1
98140	52.35	1
98190	45.97	1
98220	45.97	1
98230	48.96	0
98290	48.96	0
98300	48.96	0
98320	45.97	1
98330	45.97	1
98390	48.96	0
98400	48.96	0
98420	48.96	0
98430	45.97	1
98440	48.96	0
98500	53.97	1
98520	45.97	1
98530	45.97	1
98540	45.97	1
98550	45.97	1
98555	45.97	1
98590	47.26	1
98600	45.97	1
98620	45.97	1
98630	45.97	1
98690	45.97	1
98840	48.96	0
98930	45.97	1
98940	48.96	0
98950	48.96	0
98990	45.97	1
99020	43.29	0
99900	43.81	1
99910	43.10	1
99920	38.27	1
99930	49.08	1
