OCCBST	OCC	EMPST	HITCS	WITCS	HISCS	WISCS
1757	175	7	63.7	61.4	63.3	61.1
1759	175	9	63.7	61.4	63.3	61.1
1761	176	1	62.3	66.3	62.2	65.8
1762	176	2	62.3	66.3	62.2	65.8
1763	176	3	62.3	66.3	62.2	65.8
1764	176	4	62.3	66.3	62.2	65.8
1765	176	5	62.3	66.3	66.7	65.8
1766	176	6	62.3	66.3	62.2	65.8
1767	176	7	62.3	66.3	62.2	65.8
1769	176	9	62.3	62.6	62.2	65.8
1771	177	1	64.3	62.6	63.9	62.6
1772	177	2	64.3	62.6	63.9	62.6
1773	177	3	64.3	62.6	63.9	62.6
1774	177	4	64.3	62.6	63.9	62.6
1775	177	5	64.3	62.6	66.7	65.8
1776	177	6	64.3	62.6	63.9	62.6
1777	177	7	64.3	62.6	63.9	62.6
1779	177	9	64.3	62.6	63.9	62.6
1781	178	1	77.4	65.8	76	63.9
1782	178	2	77.4	65.8	76	63.9
1783	178	3	77.4	65.8	76	63.9
1784	178	4	77.4	65.8	76	63.9
1785	178	5	77.4	65.8	66.7	65.8
1786	178	6	77.4	65.8	76	63.9
1787	178	7	77.4	65.8	76	63.9
1789	178	9	77.4	65.8	76	63.9
1791	179	1	71.7	66.3	70.6	66
1792	179	2	71.7	66.3	70.6	66
1793	179	3	71.7	66.3	70.6	66
1794	179	4	71.7	66.3	70.6	66
1795	179	5	71.7	66.3	66.7	65.8
1796	179	6	71.7	66.3	70.6	66
1797	179	7	71.7	66.3	70.6	66
1799	179	9	71.7	66.3	70.6	66
1801	180	1	67.6	66.1	66.8	65.5
1802	180	2	67.6	66.1	66.8	65.5
1803	180	3	67.6	66.1	66.8	65.5
1804	180	4	67.6	66.1	66.8	65.5
1805	180	5	67.6	66.1	66.7	65.8
1806	180	6	67.6	66.1	66.8	65.5
1807	180	7	67.6	66.1	66.8	65.5
1809	180	9	67.6	66.1	66.8	65.5
1811	181	1	87.9	94.4	85.8	82
1812	181	2	87.9	94.4	80.5	90.2
1813	181	3	87.9	94.4	88.7	78.8
1814	181	4	87.9	94.4	79.9	73.9
1815	181	5	87.9	94.4	79.9	73.9
1816	181	6	87.9	94.4	64.4	65.7
1817	181	7	87.9	94.4	94.5	96.4
1819	181	9	87.9	94.4	86.1	94.7
1821	182	1	99	70.1	85.8	82
1822	182	2	99	70.1	96.4	82
1823	182	3	99	70.1	88.7	78.8
1824	182	4	99	70.1	79.9	73.9
1825	182	5	99	70.1	79.9	73.9
1826	182	6	99	70.1	64.4	65.7
1827	182	7	99	70.1	73.2	69.6
1829	182	9	99	70.1	96.4	69.8
1831	183	1	49.3	58.4	85.8	82
1832	183	2	49.3	58.4	85.8	82
1833	183	3	49.3	58.4	88.7	73.6
1834	183	4	49.3	58.4	79.9	69.2
1835	183	5	49.3	58.4	79.9	73.9
1836	183	6	49.3	58.4	52.7	65.7
1837	183	7	49.3	58.4	48.1	56.6
1839	183	9	49.3	58.4	49.3	57.9
1841	184	1	82.6	83	85.8	82
1842	184	2	82.6	83	80.1	82
1843	184	3	82.6	83	88.7	78.8
1844	184	4	82.6	83	79.9	73.9
1845	184	5	82.6	83	79.9	73.9
1846	184	6	82.6	83	64.4	65.7
1847	184	7	82.6	83	78.6	85.6
1849	184	9	82.6	83	79.3	85.6
1851	185	1	60.9	80.2	85.8	82
1852	185	2	60.9	80.2	85.8	82
1853	185	3	60.9	80.2	88.7	78.8
1854	185	4	60.9	80.2	79.9	73.9
1855	185	5	60.9	80.2	79.9	73.9
1856	185	6	60.9	80.2	64.4	65.7
1857	185	7	60.9	80.2	60.2	80.1
1859	185	9	60.9	80.2	74.5	80.1
1861	186	1	75	70.1	85.8	82
1862	186	2	75	70.1	85.8	82
1863	186	3	75	70.1	88.7	78.8
1864	186	4	75	70.1	79.9	73.9
1865	186	5	75	70.1	79.9	73.9
1866	186	6	75	70.1	64.4	65.7
1867	186	7	75	70.1	60.2	69.6
1869	186	9	60.9	70.1	60.2	69.8
1871	187	1	75	78.3	85.8	82
1872	187	2	75	78.3	85.8	82
1873	187	3	75	78.3	88.7	83
1874	187	4	75	78.3	79.9	73.9
1875	187	5	75	78.3	79.9	73.9
1876	187	6	75	78.3	64.4	65.7
1877	187	7	75	78.3	73.2	69.6
1879	187	9	75	78.3	74.5	83
1881	188	1	66.1	84.2	85.8	82
1882	188	2	66.1	84.2	85.8	82
1883	188	3	66.1	84.2	88.7	78.8
1884	188	4	66.1	84.2	79.9	73.9
1885	188	5	66.1	84.2	79.9	73.9
1886	188	6	66.1	84.2	64.4	65.7
1887	188	7	66.1	84.2	65.5	85
1889	188	9	66.1	84.2	65.5	85
1891	189	1	75	77	85.8	82
1892	189	2	75	77	85.8	82
1893	189	3	75	77	88.7	78.8
1894	189	4	75	77	79.9	73.9
1895	189	5	75	77	79.9	73.9
1896	189	6	75	77	64.4	65.7
1897	189	7	75	77	73.2	79
1899	189	9	75	77	74.5	79
1901	190	1	72.5	70.1	85.8	82
1902	190	2	72.5	70.1	85.8	82
1903	190	3	72.5	70.1	88.7	78.8
1904	190	4	72.5	70.1	79.9	73.9
1905	190	5	72.5	70.1	79.9	73.9
1906	190	6	72.5	70.1	64.4	65.7
1907	190	7	72.5	70.1	71.6	69.6
1909	190	9	72.5	70.1	71.6	69.8
1911	191	1	63.9	73.5	85.8	82
1912	191	2	63.9	73.5	85.8	82
1913	191	3	63.9	73.5	88.7	78.8
1914	191	4	63.9	73.5	79.9	73.9
1915	191	5	63.9	73.5	79.9	73.9
1916	191	6	63.9	73.5	64.4	65.7
1917	191	7	63.9	73.5	64.6	72.6
1919	191	9	63.9	73.5	64.6	72.6
1921	192	1	99	70.1	85.8	82
1922	192	2	99	70.1	85.8	82
1923	192	3	99	70.1	88.7	78.8
1924	192	4	99	70.1	79.9	73.9
1925	192	5	99	70.1	79.9	73.9
1926	192	6	99	70.1	64.4	65.7
1927	192	7	99	70.1	99	69.6
1929	192	9	99	89	99	69.8
1931	193	1	71.3	80.9	85.8	82
1932	193	2	71.3	80.9	85.8	82
1933	193	3	71.3	80.9	88.7	78.8
1934	193	4	71.3	80.9	77.4	76
1935	193	5	71.3	80.9	79.9	73.9
1936	193	6	71.3	80.9	64.4	65.7
1937	193	7	71.3	80.9	77.3	81
1939	193	9	71.3	80.9	77.3	80.8
1941	194	1	68.8	77.6	85.8	82
1942	194	2	68.8	77.6	85.8	82
1943	194	3	68.8	77.6	88.7	81.6
1944	194	4	68.8	77.6	74.7	73.9
1945	194	5	68.8	77.6	79.9	73.9
1946	194	6	68.8	77.6	64.4	65.7
1947	194	7	68.8	77.6	71.3	77.1
1949	194	9	68.8	77.6	71.5	77.1
1951	195	1	78.6	70.1	85.8	82
1952	195	2	78.6	70.1	85.8	82
1953	195	3	78.6	70.1	88.7	78.8
1954	195	4	78.6	70.1	79.9	73.9
1955	195	5	78.6	70.1	79.9	73.9
1956	195	6	78.6	70.1	64.4	65.7
1957	195	7	78.6	70.1	77.1	69.6
1959	195	9	78.6	70.1	77.1	69.8
1961	196	1	74.3	70.1	85.8	82
1962	196	2	74.3	70.1	85.8	82
1963	196	3	74.3	70.1	88.7	78.8
1964	196	4	74.3	70.1	79.9	73.9
1965	196	5	74.3	70.1	79.9	73.9
1966	196	6	74.3	70.1	64.4	65.7
1967	196	7	74.3	70.1	73.4	69.6
1969	196	9	74.3	70.1	73.4	69.8
1971	197	1	75.6	70.1	85.8	82
1972	197	2	75.6	70.1	85.8	82
1973	197	3	75.6	70.1	88.7	78.8
1974	197	4	75.6	70.1	79.9	73.9
1975	197	5	75.6	70.1	79.9	73.9
1976	197	6	75.6	70.1	64.4	65.7
1977	197	7	75.6	70.1	73.9	69.6
1979	197	9	75.6	70.1	73.9	69.8
1981	198	1	72	70.1	85.8	82
1982	198	2	72	70.1	85.8	82
1983	198	3	72	70.1	88.7	78.8
1984	198	4	72	70.1	79.9	73.9
1985	198	5	72	70.1	79.9	73.9
1986	198	6	72	70.1	64.4	65.7
1987	198	7	72	70.1	70.8	69.6
1989	198	9	72	70.1	70.8	69.8
1991	199	1	65.9	70.1	85.8	82
1992	199	2	65.9	70.1	85.8	82
1993	199	3	65.9	70.1	88.7	78.8
1994	199	4	65.9	70.1	79.9	73.9
1995	199	5	65.9	70.1	79.9	73.9
1996	199	6	65.9	70.1	64.4	65.7
1997	199	7	65.9	70.1	65	69.6
1999	199	9	65.9	70.1	65	69.8
2001	200	1	67.2	70.1	85.8	82
2002	200	2	67.2	70.1	85.8	82
2003	200	3	67.2	70.1	88.7	78.8
2004	200	4	67.2	70.1	79.9	73.9
2005	200	5	67.2	70.1	79.9	73.9
2006	200	6	67.2	70.1	64.4	65.7
2007	200	7	67.2	70.1	66.3	69.6
2009	200	9	67.2	70.1	66.3	69.8
2011	201	1	73.3	70.1	85.8	82
2012	201	2	73.3	70.1	82	82
2013	201	3	73.3	70.1	88.7	78.8
2014	201	4	73.3	70.1	79.9	73.9
2015	201	5	73.3	70.1	79.9	73.9
2016	201	6	73.3	70.1	64.4	65.7
2017	201	7	73.3	70.1	70.7	69.6
2019	201	9	73.3	70.1	72.2	69.8
2021	202	1	79.1	70.1	85.8	82
2022	202	2	79.1	70.1	85.8	82
2023	202	3	79.1	70.1	88.7	78.8
2024	202	4	79.1	70.1	79.9	73.9
2025	202	5	79.1	70.1	79.9	73.9
2026	202	6	79.1	70.1	64.4	65.7
2027	202	7	79.1	70.1	77.1	69.6
2029	202	9	79.1	70.1	77.1	69.8
2031	203	1	76.2	70.1	85.8	82
2032	203	2	76.2	70.1	85.8	82
2033	203	3	76.2	70.1	88.7	78.8
2034	203	4	76.2	70.1	79.9	73.9
2035	203	5	76.2	70.1	79.9	73.9
2036	203	6	76.2	70.1	64.4	65.7
2037	203	7	76.2	70.1	75.1	69.6
2039	203	9	76.2	70.1	75.1	69.8
2041	204	1	82.5	70.1	85.8	82
2042	204	2	82.5	70.1	85.8	82
2043	204	3	82.5	70.1	88.7	78.8
2044	204	4	82.5	70.1	79.9	73.9
2045	204	5	82.5	70.1	79.9	73.9
2046	204	6	82.5	70.1	64.4	65.7
2047	204	7	82.5	70.1	80.3	69.6
2049	204	9	82.5	70.1	80.3	69.8
2051	205	1	96.3	80.8	85.8	82
2052	205	2	96.3	80.8	85.8	82
2053	205	3	96.3	80.8	88.7	78.8
2054	205	4	96.3	80.8	79.9	73.9
2055	205	5	96.3	80.8	79.9	73.9
2056	205	6	96.3	80.8	64.4	65.7
2057	205	7	96.3	80.8	93	80.2
2059	205	9	96.3	80.8	93	80.2
2061	206	1	77.8	87.4	85.8	82
2062	206	2	77.8	87.4	85.8	82
2063	206	3	77.8	87.4	88.4	89.2
2064	206	4	77.8	87.4	91.6	73.9
2065	206	5	77.8	87.4	79.9	73.9
2066	206	6	77.8	87.4	64.4	65.7
2067	206	7	77.8	87.4	76.4	87.8
2069	206	9	77.8	87.4	79.2	88.3
2071	207	1	73	67.8	85.8	82
2072	207	2	73	67.8	85.8	82
2073	207	3	73	67.8	64.4	50.8
2074	207	4	73	67.8	80.1	73.9
2075	207	5	73	67.8	79.9	73.9
2076	207	6	73	67.8	64.4	65.7
2077	207	7	73	67.8	84.4	73.6
2079	207	9	73	67.8	73.9	68.2
2081	208	1	71.8	64.8	85.8	82
2082	208	2	71.8	64.8	85.8	82
2083	208	3	71.8	64.8	77.8	84.2
2084	208	4	71.8	64.8	79.9	73.9
2085	208	5	71.8	64.8	79.9	73.9
2086	208	6	71.8	64.8	64.4	65.7
2087	208	7	71.8	64.8	68.9	58.6
2089	208	9	71.8	64.8	71.3	64.1
2091	209	1	82.6	70.1	85.8	82
2092	209	2	82.6	70.1	81.2	82
2093	209	3	82.6	70.1	88.7	78.8
2094	209	4	82.6	70.1	79.9	73.9
2095	209	5	82.6	70.1	79.9	73.9
2096	209	6	82.6	70.1	64.4	65.7
2097	209	7	82.6	70.1	81.2	69.6
2099	209	9	82.6	70.1	81.2	69.8
2101	210	1	71.9	78.1	85.8	82
2102	210	2	71.9	78.1	85.8	82
2103	210	3	71.9	78.1	88.7	78.8
2104	210	4	71.9	78.1	79.9	73.9
2105	210	5	71.9	78.1	79.9	73.9
2106	210	6	71.9	78.1	64.4	65.7
2107	210	7	71.9	78.1	71.3	78.2
2109	210	9	71.9	78.1	71.3	78.2
2111	211	1	77.3	70.1	85.8	82
2112	211	2	77.3	70.1	83.7	82
2113	211	3	77.3	70.1	88.7	78.8
2114	211	4	77.3	70.1	79.9	73.9
2115	211	5	77.3	70.1	79.9	73.9
2116	211	6	77.3	70.1	64.4	65.7
2117	211	7	77.3	70.1	74.9	69.6
2119	211	9	77.3	70.1	76	69.8
2121	212	1	90.7	70.1	85.8	82
2122	212	2	90.7	70.1	94.3	82
2123	212	3	90.7	70.1	88.7	78.8
2124	212	4	90.7	70.1	79.9	73.9
2125	212	5	90.7	70.1	79.9	73.9
2126	212	6	90.7	70.1	64.4	65.7
2127	212	7	90.7	70.1	86.5	69.6
2129	212	9	90.7	70.1	88.2	69.8
2131	213	1	99	70.1	85.8	82
2132	213	2	99	70.1	85.8	82
2133	213	3	99	70.1	99	78.8
2134	213	4	99	70.1	79.9	73.9
2135	213	5	99	70.1	79.9	73.9
2136	213	6	99	70.1	64.4	65.7
2137	213	7	99	70.1	99	69.6
2139	213	9	99	70.1	99	69.8
2141	214	1	99	89	85.8	82
2142	214	2	99	89	99	82
2143	214	3	99	89	88.7	78.8
2144	214	4	99	89	79.9	73.9
2145	214	5	99	89	79.9	73.9
2146	214	6	99	89	64.4	65.7
2147	214	7	99	89	98.1	94.1
2149	214	9	99	89	98.6	94.1
2151	215	1	72.9	72.4	85.8	82
2152	215	2	72.9	72.4	85.8	82
2153	215	3	72.9	72.4	88.7	78.8
2154	215	4	72.9	72.4	79.2	73.9
2155	215	5	72.9	72.4	79.9	73.9
2156	215	6	72.9	72.4	64.4	65.7
2157	215	7	72.9	72.4	71.8	71.8
2159	215	9	72.9	72.4	71.8	71.8
2161	216	1	74.2	70.1	85.8	82
2162	216	2	74.2	70.1	85.8	82
2163	216	3	74.2	70.1	88.7	78.8
2164	216	4	74.2	70.1	86.4	73.9
2165	216	5	74.2	70.1	79.9	73.9
2166	216	6	74.2	70.1	64.4	65.7
2167	216	7	74.2	70.1	59.9	69.6
2169	216	9	74.2	70.1	76	69.8
2171	217	1	85	80.6	85.8	82
2172	217	2	85	80.6	76.2	78.3
2173	217	3	85	80.6	89.9	87
2174	217	4	85	80.6	79.9	73.9
2175	217	5	85	80.6	79.9	73.9
2176	217	6	85	80.6	64.4	65.7
2177	217	7	85	80.6	85.3	80.9
2179	217	9	85	80.6	83.6	80.8
2181	218	1	68.2	71.5	85.8	82
2182	218	2	68.2	71.5	85.8	82
2183	218	3	68.2	71.5	77.4	78.8
2184	218	4	68.2	71.5	79.9	73.9
2185	218	5	68.2	71.5	79.9	73.9
2186	218	6	68.2	71.5	64.4	65.7
2187	218	7	68.2	71.5	66.8	71.4
2189	218	9	68.2	71.5	67.3	71.4
2191	219	1	64.6	66.8	85.8	82
2192	219	2	64.6	66.8	85.8	82
2193	219	3	64.6	66.8	88.7	78.8
2194	219	4	64.6	66.8	79.9	73.9
2195	219	5	64.6	66.8	79.9	73.9
2196	219	6	64.6	66.8	64.4	65.7
2197	219	7	64.6	66.8	64	66.6
2199	219	9	64.6	66.8	64	66.6
2201	220	1	67.7	73.8	85.8	82
2202	220	2	67.7	73.8	85.8	82
2203	220	3	67.7	73.8	88.7	78.8
2204	220	4	67.7	73.8	79.2	73.9
2205	220	5	67.7	73.8	79.9	73.9
2206	220	6	67.7	73.8	67.8	65.7
2207	220	7	67.7	73.8	66.5	72.3
2209	220	9	67.7	73.8	67	72.3
2211	221	1	54	37.2	53.9	58.3
2212	221	2	54	37.2	53.9	58.3
2213	221	3	54	37.2	53.9	55.7
2214	221	4	54	37.2	53.9	53.8
2215	221	5	54	37.2	53.9	53.8
2216	221	6	54	37.2	53.9	43.6
2217	221	7	54	37.2	53.9	36.5
2219	221	9	54	37.2	53.9	37.3
2221	222	1	54	37.2	53.9	58.3
2222	222	2	54	37.2	53.9	58.3
2223	222	3	54	37.2	53.9	55.7
2224	222	4	54	37.2	53.9	53.8
2225	222	5	54	37.2	53.9	53.8
2226	222	6	54	37.2	53.9	43.6
2227	222	7	54	37.2	53.9	36.5
2229	222	9	54	37.2	53.9	37.3
