   10     4    -2  73.1  70.3                         
   10     6    -1  73.2  69.1                         
   10     0     0  73.8  69.7                         
   10    -6     1  75.0  71.5  3.02003.2  5.10 2.0 1.0
   10    -5     2  73.1  69.1  3.02003.2  5.10 2.0 1.0
   10     3     3  84.8  80.0  3.02003.2  5.10 2.0 1.0
   10    -4     4  74.0  68.5  3.02003.2  1.20 2.0 1.0
   10    -3     5  73.5  68.5  3.02003.2  2.20 2.0 2.0
   10    -2     6  72.5  69.1  3.02003.2   .70  .0  .0
   10    -1     7  73.1  69.1  3.02003.2  5.10 2.0 2.0
   11     2    -3  79.0  76.9                         
   11     4    -2  79.0  76.9                         
   11     6    -1  79.0  76.9                         
   11     0     0  79.0  76.9                         
   11    -6     1  84.0  76.9  4.01004.1  3.00 1.0 1.0
   11    -5     2  79.0  76.9  4.01004.1  3.00 1.0 1.0
   11     3     3  79.0  76.9  4.01004.1  3.00 1.0 1.0
   11    -4     4  79.0  76.9  4.01004.1   .70  .0  .0
   11    -3     5  79.0  76.9  4.01004.1   .70  .0  .0
   11    -2     6  79.0  76.9  4.01004.1   .70  .0  .0
   11    -1     7  79.0  76.9  4.01004.1  4.00 1.0 1.0
   12     2    -3  84.9  82.5                         
   12     4    -2  72.7  73.9                         
   12     6    -1  71.4  73.8                         
   12     0     0  71.6  74.1                         
   12    -6     1  60.8  73.9  4.02004.2  5.10 2.0 1.0
   12    -5     2  72.7  73.9  4.02004.2  5.10 2.0 1.0
   12     3     3  88.3  82.5  4.02004.2  5.10 2.0 1.0
   12    -4     4  64.2  71.6  4.02004.2  1.20 2.0 1.0
   12    -3     5  64.2  71.6  4.02004.2  2.20 2.0 2.0
   12    -2     6  77.3  74.0  4.02004.2   .70  .0  .0
   12    -1     7  72.4  73.9  4.02004.2  5.10 2.0 2.0
   13     2    -3  72.0  82.5                         
   13     4    -2  73.3  66.2                         
   13     6    -1  69.3  66.2                         
   13     0     0  69.4  67.2                         
   13    -6     1  78.2  67.2  5.01005.1  1.10 2.0 1.0
   13    -5     2  73.2  66.2  5.01005.1  2.10 2.0 1.0
   13     3     3  71.2  86.9  5.01005.1  5.10 2.0 1.0
   13    -4     4  69.3  66.2  5.01005.1  1.20 2.0 1.0
   13    -3     5  69.3  66.2  5.01005.1  2.20 2.0 2.0
   13    -2     6  69.5  67.2  5.01005.1   .50  .0  .0
   13    -1     7  69.5  67.2  5.01005.1  5.10 2.0 1.0
   14     2    -3  72.5  86.2                         
   14     4    -2  75.0  83.2                         
   14     6    -1  75.0  83.2                         
   14     0     0  74.8  83.5                         
   14    -6     1  75.0  83.2  5.02005.2  1.10 2.0 1.0
   14    -5     2  75.0  83.2  5.02005.2  2.10 2.0 1.0
   14     3     3  71.2  86.9  5.02005.2  5.10 2.0 1.0
   14    -4     4  75.0  83.2  5.02005.2  1.20 2.0 1.0
   14    -3     5  75.0  83.2  5.02005.2  2.20 2.0 2.0
   14    -2     6  75.0  83.2  5.02005.2   .50  .0  .0
   14    -1     7  75.0  83.2  5.02005.2  5.10 2.0 1.0
   15     2    -3  60.4  77.6                         
   15     4    -2  60.4  77.6                         
   15     6    -1  64.2  77.6                         
   15     0     0  64.2  77.6                         
   15    -6     1  60.4  77.6  5.03005.3   .40  .0  .0
   15    -5     2  60.4  77.6  5.03005.3   .50  .0  .0
   15     3     3  60.4  77.6  5.03005.3   .50  .0  .0
   15    -4     4  64.3  77.6  5.03005.3  1.20 2.0 1.0
   15    -3     5  64.3  77.6  5.03005.3  2.20 2.0 2.0
   15    -2     6  60.4  77.6  5.03005.3   .50  .0  .0
   15    -1     7  60.4  77.6  5.03005.3  5.10 2.0 1.0
   16     2    -3  60.9  68.1                         
   16     4    -2  60.9  65.3                         
   16     6    -1  62.5  63.4                         
   16     0     0  62.5  63.4                         
   16    -6     1  60.9  65.3  5.04005.4   .40  .0  .0
   16    -5     2  60.9  65.3  5.04005.4   .50  .0  .0
   16     3     3  60.9  73.8  5.04005.4   .50  .0  .0
   16    -4     4  64.9  63.4  5.04005.4  1.20 2.0 1.0
   16    -3     5  60.9  63.4  5.04005.4  2.20 2.0 2.0
   16    -2     6  60.9  65.3  5.04005.4   .50  .0  .0
   16    -1     7  56.8  65.3  5.04005.4  5.10 2.0 1.0
   17     2    -3  71.4  70.8                         
   17     4    -2  71.4  64.1                         
   17     6    -1  71.4  56.2                         
   17     0     0  71.4  56.2                         
   17    -6     1  71.4  64.1  6.01006.1   .70  .0  .0
   17    -5     2  71.4  64.1  6.01006.1   .70  .0  .0
   17     3     3  71.4  84.1  6.01006.1   .70  .0  .0
   17    -4     4  71.4  67.5  6.01006.1   .70  .0  .0
   17    -3     5  71.4  67.5  6.01006.1   .70  .0  .0
   17    -2     6  71.4  66.2  6.01006.1   .70  .0  .0
   17    -1     7  71.4  56.2  6.01006.1  5.10 2.0 2.0
   18     2    -3  74.2  71.2                         
   18     4    -2  73.8  71.2                         
   18     6    -1  65.5  87.2                         
   18     0     0  65.5  87.2                         
   18    -6     1  82.0  71.2  6.02006.2   .70  .0  .0
   18    -5     2  65.5  71.2  6.02006.2   .70  .0  .0
   18     3     3  75.0  71.2  6.02006.2   .70  .0  .0
   18    -4     4  82.0  71.2  6.02006.2   .70  .0  .0
   18    -3     5  82.0  71.2  6.02006.2   .70  .0  .0
   18    -2     6  65.5  71.2  6.02006.2   .70  .0  .0
   18    -1     7  65.5  87.2  6.02006.2  5.10 2.0 2.0
   19     2    -3  72.4  65.7                         
   19     4    -2  72.1  65.4                         
   19     6    -1  71.1  70.7                         
   19     0     0  71.1  70.7                         
   19    -6     1  72.6  65.4  6.03006.3   .70  .0  .0
   19    -5     2  71.5  65.4  6.03006.3   .70  .0  .0
   19     3     3  73.1  66.4  6.03006.3   .70  .0  .0
   19    -4     4  71.5  66.2  6.03006.3   .70  .0  .0
   19    -3     5  71.5  66.2  6.03006.3   .70  .0  .0
   19    -2     6  71.5  66.3  6.03006.3   .70  .0  .0
   19    -1     7  71.1  70.7  6.03006.3  5.10 2.0 2.0
   20     2    -3  89.5  67.1                         
   20     4    -2  89.5  67.1                         
   20     6    -1  89.5  70.6                         
   20     0     0  89.5  70.6                         
   20    -6     1  89.5  67.1  7.01007.1   .40  .0  .0
   20    -5     2  89.5  67.1  7.01007.1   .40  .0  .0
   20     3     3  89.5  67.1  7.01007.1   .40  .0  .0
   20    -4     4  89.5  70.6  7.01007.1  1.20 1.0 1.0
   20    -3     5  89.5  70.6  7.01007.1   .40  .0  .0
   20    -2     6  89.5  67.1  7.01007.1   .40  .0  .0
   20    -1     7  89.5  67.1  7.01007.1   .40  .0  .0
   21     2    -3  72.9  70.6                         
   21     4    -2  72.9  70.6                         
   21     6    -1  72.9  70.6                         
   21     0     0  72.9  70.6                         
   21    -6     1  72.9  70.6  7.02007.2   .40  .0  .0
   21    -5     2  72.9  70.6  7.02007.2   .40  .0  .0
   21     3     3  72.9  70.6  7.02007.2   .40  .0  .0
   21    -4     4  72.9  70.6  7.02007.2  1.20 2.0 1.0
   21    -3     5  72.9  70.6  7.02007.2   .40  .0  .0
   21    -2     6  72.9  70.6  7.02007.2   .40  .0  .0
   21    -1     7  72.9  70.6  7.02007.2   .40  .0  .0
   22     2    -3  74.3  65.5                         
   22     4    -2  74.3  65.5                         
   22     6    -1  74.3  65.5                         
   22     0     0  74.3  65.5                         
   22    -6     1  74.3  65.5  8.00008.0   .40  .0  .0
   22    -5     2  74.3  65.5  8.00008.0   .40  .0  .0
   22     3     3  74.3  65.5  8.00008.0   .40  .0  .0
   22    -4     4  74.3  65.5  8.00008.0  1.20 2.0 1.0
   22    -3     5  74.3  65.5  8.00008.0   .40  .0  .0
   22    -2     6  74.3  65.5  8.00008.0   .40  .0  .0
   22    -1     7  74.3  65.5  8.00008.0  5.10 2.0 1.0
   23     2    -3  71.2  69.2                         
   23     4    -2  73.7  70.8                         
   23     6    -1  73.7  70.8                         
   23     0     0  73.6  70.7                         
   23    -6     1  73.7  70.8  9.01009.1  5.10 2.0 1.0
   23    -5     2  73.7  70.8  9.01009.1  5.10 2.0 1.0
   23     3     3  67.1  65.4  9.01009.1  5.10 2.0 1.0
   23    -4     4  73.7  70.8  9.01009.1  1.20 2.0 1.0
   23    -3     5  73.7  70.8  9.01009.1  2.20 2.0 2.0
   23    -2     6  73.7  70.8  9.01009.1   .50  .0  .0
   23    -1     7  73.7  70.8  9.01009.1  5.10 2.0 1.0
   24     2    -3  75.3  73.5                         
   24     4    -2  75.3  73.5                         
   24     6    -1  75.2  73.5                         
   24     0     0  75.2  73.5                         
   24    -6     1  75.3  73.5  9.02009.2   .40  .0  .0
   24    -5     2  75.3  73.5  9.02009.2   .50  .0  .0
   24     3     3  75.3  73.5  9.02009.2   .70  .0  .0
   24    -4     4  74.9  73.3  9.02009.2  1.20 2.0 1.0
   24    -3     5  74.9  73.3  9.02009.2  2.20 2.0 2.0
   24    -2     6  75.3  73.5  9.02009.2   .70  .0  .0
   24    -1     7  75.5  73.6  9.02009.2  5.10 2.0 2.0
   25     2    -3  71.7  78.6                         
   25     4    -2  72.2  77.7                         
   25     6    -1  72.3  77.7                         
   25     0     0  72.1  78.0                         
   25    -6     1  78.2  70.8  9.03009.3  5.10 2.0 1.0
   25    -5     2  72.1  77.7  9.03009.3  5.10 2.0 1.0
   25     3     3  70.8  79.5  9.03009.3  5.10 2.0 1.0
   25    -4     4  72.3  77.7  9.03009.3  1.20 2.0 1.0
   25    -3     5  72.3  77.7  9.03009.3  2.20 2.0 2.0
   25    -2     6  72.1  77.7  9.03009.3   .50  .0  .0
   25    -1     7  72.1  77.7  9.03009.3   .50  .0  .0
   26     2    -3  81.9  77.2                         
   26     4    -2  81.9  77.2                         
   26     6    -1  80.8  77.1                         
   26     0     0  80.8  77.1                         
   26    -6     1  81.9  77.2  9.04009.4   .40  .0  .0
   26    -5     2  81.9  77.2  9.04009.4   .50  .0  .0
   26     3     3  81.9  77.2  9.04009.4   .70  .0  .0
   26    -4     4  73.7  74.7  9.04009.4  1.20 2.0 1.0
   26    -3     5  81.9  74.7  9.04009.4  2.20 2.0 2.0
   26    -2     6  81.9  77.2  9.04009.4   .70  .0  .0
   26    -1     7  80.9  77.2  9.04009.4  5.10 2.0 2.0
   27     2    -3  78.1  74.8                         
   27     4    -2  68.1  74.8                         
   27     6    -1  69.4  74.7                         
   27     0     0  69.5  74.7                         
   27    -6     1  76.8  74.8  9.05009.5  5.10 2.0 1.0
   27    -5     2  68.1  74.8  9.05009.5  5.10 2.0 1.0
   27     3     3  84.8  74.8  9.05009.5  5.10 2.0 1.0
   27    -4     4  72.3  75.6  9.05009.5  1.20 2.0 1.0
   27    -3     5  72.3  75.6  9.05009.5  2.20 2.0 2.0
   27    -2     6  68.1  74.8  9.05009.5   .70  .0  .0
   27    -1     7  63.5  73.6  9.05009.5  5.10 2.0 2.0
   28     2    -3  87.6  98.0                         
   28     4    -2  85.0  91.5                         
   28     6    -1  84.1  81.2                         
   28     0     0  84.9  85.5                         
   28    -6     1  84.0  77.1  9.06009.6  3.00 1.0 1.0
   28    -5     2  85.0  91.5  9.06009.6  3.00 1.0 1.0
   28     3     3  88.6  99.0  9.06009.6  3.00 1.0 1.0
   28    -4     4  85.0  91.5  9.06009.6   .70  .0  .0
   28    -3     5  85.0  91.5  9.06009.6   .70  .0  .0
   28    -2     6  85.0  91.5  9.06009.6   .70  .0  .0
   28    -1     7  84.1  81.2  9.06009.6  4.00 1.0 1.0
   29     2    -3  62.2  78.2                         
   29     4    -2  66.0  79.2                         
   29     6    -1  66.0  65.1                         
   29     0     0  66.0  65.1                         
