  2316         2 89.2 91.70            
  2320         0 70.3 77.58            
  2322         1 62.0 78.70            
  2326         2 70.6 77.57            
  2330         0 71.5 64.04            
  2332         1 71.5 62.80            
  2336         2 71.5 64.04            
  2340         0 58.5 73.90            
  2342         1 58.5 73.90            
  2346         2 58.5 73.90            
  2350         0 59.9 74.34            
  2352         1 58.5 74.40            
  2356         2 60.1 74.33            
  2400         0 74.5 70.07            
  2402         1 71.7 69.70            
  2406         2 75.2 70.10            
  2410         0 66.1 65.39            
  2412         1 65.4 69.70            
  2416         2 66.3 64.25            
  2420         0 80.3 78.40            
  2422         1 82.8 78.40            
  2426         2 78.2 78.40            
  2430         0 77.5 74.40            
  2432         1 77.5 74.40            
  2436         2 77.5 74.40            
  2440         0 84.3 81.11            
  2442         1 84.6 79.04            
  2446         2 84.2 81.41            
  2450         0 75.7 74.81            
  2452         1 77.2 74.62            
  2456         2 74.1 74.92            
  2460         0 79.6 78.10            
  2462         1 73.9 69.70            
  2466         2 79.6 78.10            
  3110         0 61.2 61.13            
  3112         1 68.4 51.10            
  3116         2 60.2 61.72            
  3120         0 59.6 58.04            
  3122         1 59.8 51.10            
  3126         2 59.6 58.62            
  3130         0 63.6 53.55            
  3132         1 68.4 51.10            
  3136         2 58.8 56.00            
  3140         0 54.3 58.08            
  3142         1 54.3 51.10            
  3146         2 54.3 58.50            
  3150         0 54.7 47.80            
  3152         1 54.1 47.80            
  3156         2 54.7 47.80            
  3210         0 61.6 60.40            
  3212         1 67.2 67.90            
  3216         2 56.0 52.90            
  3220         0 58.7 58.20            
  3222         1 63.4 67.90            
  3226         2 57.0 57.88            
  3230         0 51.9 48.45            
  3232         1 51.9 47.95            
  3236         2 51.9 48.46            
  3240         0 68.4 67.90            
  3242         1 68.4 67.90            
  3246         2 56.0 52.90            
  3310         0 60.9 56.80            
  3312         1 67.2 56.80            
  3316         2 60.9 56.80            
  3320         0 60.9 50.30            
  3322         1 67.2 50.30            
  3326         2 60.9 50.30            
  3330         0 64.1 56.80            
  3332         1 67.2 60.90            
  3336         2 60.9 56.80            
  3340         0 60.9 56.80            
  3342         1 60.9 56.80            
  3346         2 60.9 56.80            
  3400         0 54.6 57.57            
  3402         1 54.6 76.10            
  3406         2 54.6 55.50            
  3410         0 59.5 56.13            
  3412         1 65.2 57.55            
  3416         2 58.3 55.99            
  3420         0 72.5 58.80            
  3422         1 72.5 58.56            
  3426         2 72.5 58.81            
  3430         0 68.4 55.53            
  3432         1 70.1 56.35            
  3436         2 67.7 55.49            
  3440         0 57.8 53.40            
  3442         1 57.8 53.40            
  3446         2 57.8 53.40            
  3450         0 43.8 53.40            
  3452         1 56.6 62.10            
  3456         2 43.4 53.40            
  3460         0 64.6 44.20            
  3462         1 66.5 44.20            
  3466         2 64.6 44.20            
  3470         0 70.0 74.10            
  3472         1 70.0 74.10            
  3476         2 70.0 74.10            
  3480         0 62.6 44.20            
  3482         1 66.5 62.10            
  3486         2 58.6 44.20            
  4110         0 65.1 51.86            
  4112         1 65.1 66.30            
  4116         2 65.1 51.06            
  4120         0 67.5 53.02            
  4122         1 67.5 63.60            
  4126         2 67.5 51.75            
  4130         0 46.8 41.70            
  4132         1 51.2 64.70            
  4136         2 46.8 41.70            
  4140         0 43.9 38.27            
  4142         1 46.8 41.70            
  4146         2 43.8 38.16            
  4190         0 57.0 55.50            
  4192         1 57.0 55.50            
  4196         2 57.0 55.50            
  4210         0 55.4 50.40            
  4212         1 55.4 50.40            
  4216         2 55.4 50.40            
  4220         0 55.4 49.18            
  4222         1 55.4 50.82            
  4226         2 55.4 49.12            
  5100         0 45.6 46.30            
  5102         1 45.6 46.30            
  5106         2 45.6 46.30            
  5110         0 40.8 38.50            
  5112         1 38.8 38.50            
  5116         2 40.9 38.50            
  5120         0 51.8 40.98            
  5122         1 54.8 47.30            
  5126         2 49.4 39.42            
  5130         0 48.5 41.80            
  5132         1 51.6 49.24            
  5136         2 48.5 41.80            
  5140         0 50.8 50.59            
  5142         1 56.3 52.40            
  5146         2 46.5 47.16            
  5150         0 48.8 46.10            
  5152         1 52.4 51.10            
  5156         2 45.1 41.10            
  5160         0 44.9 46.30            
  5162         1 41.9 51.10            
  5166         2 45.2 46.30            
  5210         0 70.0 74.10            
  5212         1 62.3 74.10            
  5216         2 70.0 74.10            
  5220         0 58.4 46.10            
  5222         1 62.3 52.10            
  5226         2 52.8 43.00            
  5230         0 59.5 45.65            
  5232         1 62.3 52.10            
  5236         2 52.8 43.00            
  6110         0 34.7 40.71            
  6112         1 40.0 51.10            
  6116         2 27.9 36.70            
  6120         0 27.1 21.37            
  6122         1 41.7 51.10            
  6126         2 21.9 14.43            
  6130         0 40.9 39.96            
  6132         1 41.7 51.10            
  6136         2 27.3 30.80            
  6140         0 33.5 33.92            
  6142         1 41.7 51.10            
  6146         2 29.9 30.80            
  6150         0 28.0 30.80            
  6152         1 41.7 51.10            
  6156         2 27.3 30.80            
  7110         0 37.4 36.60            
  7112         1 52.8 53.00            
  7116         2 34.4 36.60            
  7120         0 34.0 46.70            
  7122         1 42.2 53.00            
  7126         2 30.6 36.20            
  7130         0 42.5 46.52            
  7132         1 46.2 53.00            
  7136         2 41.4 44.36            
  7140         0 40.4 39.56            
  7142         1 44.8 53.00            
  7146         2 37.3 36.20            
  7200         0 38.8 38.70            
  7202         1 47.5 38.70            
  7206         2 37.4 38.70            
  7210         0 39.0 36.20            
  7212         1 47.5 36.20            
  7216         2 38.4 36.20            
  7220         0 40.3 35.11            
  7222         1 48.9 49.95            
  7226         2 39.3 33.65            
  7230         0 43.5 42.76            
  7232         1 51.7 53.00            
  7236         2 42.3 40.20            
  7240         0 49.7 42.31            
  7242         1 56.6 53.00            
  7246         2 47.9 41.41            
  7310         0 52.8 47.40            
  7312         1 61.4 47.40            
  7316         2 49.7 47.40            
  7320         0 52.2 39.21            
  7322         1 58.4 53.00            
  7326         2 49.2 38.00            
  7330         0 44.5 30.03            
  7332         1 58.4 53.00            
  7336         2 35.0 27.27            
  7340         0 54.3 36.99            
  7342         1 58.5 42.04            
  7346         2 53.1 36.51            
  7410         0 39.7 33.62            
  7412         1 54.8 46.70            
  7416         2 37.1 32.30            
  7420         0 40.1 36.20            
  7422         1 44.8 53.00            
  7426         2 38.3 33.40            
  7430         0 45.0 34.64            
  7432         1 56.4 45.55            
  7436         2 39.3 32.30            
  7440         0 42.8 31.30            
  7442         1 56.4 45.40            
  7446         2 39.3 28.90            
  7510         0 56.0 56.18            
  7512         1 64.2 45.40            
  7516         2 55.2 57.70            
  7520         0 42.6 43.40            
  7522         1 64.2 45.40            
  7526         2 41.7 43.40            
  8110         0 36.9 32.10            
  8112         1 48.7 38.30            
  8116         2 35.6 32.10            
  8120         0 36.3 32.10            
  8122         1 48.7 32.10            
  8126         2 35.6 32.10            
  8130         0 36.1 32.10            
  8132         1 36.1 38.30            
  8136         2 36.1 32.10            
  8140         0 43.9 35.20            
  8142         1 49.2 38.30            
  8146         2 38.5 32.10            
  8150         0 42.7 32.10            
  8152         1 42.7 38.30            
  8156         2 42.7 32.10            
  8160         0 39.4 32.10            
  8162         1 38.7 38.30            
  8166         2 39.4 32.10            
  8170         0 43.9 35.20            
  8172         1 49.2 38.30            
  8176         2 38.5 32.10            
  8210         0 39.2 33.30            
  8212         1 48.7 38.30            
  8216         2 38.5 33.19            
  8220         0 43.5 47.10            
  8222         1 48.7 40.06            
  8226         2 43.4 47.10            
  8230         0 38.6 22.03            
  8232         1 48.7 38.30            
  8236         2 35.9 21.20            
  8240         0 27.0 28.07            
  8242         1 48.7 38.30            
  8246         2 24.3 27.10            
  8250         0 46.6 27.80            
  8252         1 48.7 38.30            
  8256         2 46.5 27.10            
  8260         0 29.1 28.86            
  8262         1 48.7 38.30            
  8266         2 26.7 28.60            
  8270         0 35.9 33.11            
  8272         1 48.7 33.00            
  8276         2 35.5 33.12            
  8280         0 42.3 34.40            
  8282         1 49.2 38.30            
  8286         2 35.4 30.50            
  8290         0 34.2 34.13            
  8292         1 48.7 38.30            
  8296         2 33.8 34.00            
  8300         0 42.6 33.80            
  8302         1 48.7 38.30            
  8306         2 37.8 29.30            
  8310         0 45.1 33.80            
  8312         1 47.2 38.30            
  8316         2 45.1 29.30            
  8320         0 42.9 38.40            
  8322         1 50.0 38.40            
  8326         2 41.0 38.40            
  8330         0 30.5 19.06            
  8332         1 41.6 28.30            
  8336         2 29.7 18.30            
  8340         0 38.2 18.30            
  8342         1 41.6 38.30            
  8346         2 37.8 18.30            
  9110         0 32.0 34.25            
  9112         1 29.4 39.80            
  9116         2 34.6 28.70            
  9130         0 32.7 30.60            
  9132         1 29.4 39.80            
  9136         2 32.7 30.50            
  9140         0 32.0 27.17            
  9142         1 29.4 39.80            
  9146         2 32.7 27.00            
  9150         0 35.5 37.06            
  9152         1 29.4 38.66            
  9156         2 35.6 37.06            
  9160         0 30.5 23.93            
  9162         1 29.4 39.80            
  9166         2 30.5 23.30            
  9210         0 23.5  1.00            
  9212         1 23.5  1.00            
  9216         2 23.5  1.00            
  9300         0 28.5 26.22            
  9302         1 29.4 39.80            
  9306         2 28.5 24.80            
  9310         0 21.2 27.30            
  9312         1 29.4 39.80            
  9316         2 20.8 24.80            
  9320         0 40.5 32.70            
  9322         1 52.7 39.80            
  9326         2 28.2 25.60            
  9330         0 35.0 26.72            
  9332         1 49.0 39.80            
  9336         2 29.2 26.12            
 11100         0 72.5 67.95     77   64
 11102         1 65.2 66.50     77   64
 11106         2 72.5 69.40     77   64
 11200         0 72.5 69.40     77   71
 11202         1 72.5 66.50     77   71
 11206         2 72.5 69.40     77   71
 11300         0 63.3 69.40     66   63
 11302         1 63.3 69.40     66   63
 11306         2 63.3 69.40     66   63
 11410         0 66.1 67.95     58   63
 11412         1 65.2 66.50     58   63
 11416         2 66.9 69.40     58   63
 11420         0 72.5 69.40     58   63
 11422         1 65.2 66.50     58   63
 11426         2 72.5 69.40     58   63
 11430         0 72.5 69.40     58   63
 11432         1 65.2 66.50     58   63
 11436         2 72.5 69.40     58   63
 12100         0 72.7 70.07     70   70
 12102         1 70.3 74.70     70   70
 12106         2 73.8 68.60     70   70
 12210         0 57.6 64.10     67   60
 12212         1 63.9 68.70     67   60
 12216         2 57.0 64.10     67   60
 12220         0 59.8 64.28     67   60
 12222         1 63.9 68.70     67   60
 12226         2 59.4 64.10     67   60
 12230         0 62.0 64.10     67   60
 12232         1 63.9 68.70     67   60
 12236         2 61.6 64.10     67   60
 12240         0 59.2 55.39     59   60
 12242         1 60.8 68.70     59   60
 12246         2 58.7 52.40     59   60
 12250         0 70.7 57.97     59   60
 12252         1 60.8 68.70     59   60
 12256         2 75.6 55.50     59   60
 12260         0 58.0 58.00     59   60
 12262         1 63.9 68.70     59   60
 12266         2 57.0 58.00     59   60
 12270         0 58.9 60.54     87   60
 12272         1 60.8 68.70     87   60
 12276         2 58.7 60.30     87   60
 12280         0 75.6 55.50     59   60
 12282         1 62.4 68.70     59   60
 12286         2 75.6 55.50     59   60
 12290         0 75.0 58.76     67   60
 12292         1 60.8 68.70     67   60
 12296         2 75.6 58.00     67   60
 12310         0 74.3 64.67     69   60
 12312         1 74.7 74.70     69   60
 12316         2 74.3 64.10     69   60
 12320         0 72.3 63.80     69   60
 12322         1 74.7 63.80     69   60
 12326         2 72.2 63.80     69   60
 12330         0 74.4 56.10     56   60
 12332         1 74.7 56.10     56   60
 12336         2 74.3 56.10     56   60
 12340         0 74.7 67.60     69   60
 12342         1 74.7 71.40     69   60
 12346         2 67.7 63.80     69   60
 12350         0 63.2 65.19     69   60
 12352         1 74.7 68.70     69   60
 12356         2 62.3 64.80     69   60
 12360         0 65.8 65.90     69   60
 12362         1 74.7 65.90     69   60
 12366         2 64.6 65.90     69   60
 12370         0 65.2 65.90     69   60
 12372         1 74.7 71.40     69   60
 12376         2 64.6 65.90     69   60
 12390         0 62.3 64.80     69   60
 12392         1 74.7 64.80     69   60
 12396         2 62.3 64.80     69   60
 12510         0 60.6 53.70     70   73
 12512         1 51.2 53.70     70   73
 12516         2 60.6 53.70     70   73
 12520         0 44.0 53.70     60   63
 12522         1 51.2 53.70     60   63
 12526         2 44.0 53.70     60   63
 13110         0 66.6 59.30     43   47
 13112         1 66.6 59.30     43   47
 13116         2 66.6 59.30     43   47
 13120         0 62.5 59.30     56   52
 13122         1 61.6 59.30     56   52
 13126         2 64.0 59.30     56   52
 13130         0 63.8 59.30     51   52
 13132         1 63.8 59.30     51   52
 13136         2 64.0 61.60     51   52
 13140         0 61.5 62.36     49   46
 13142         1 58.8 66.20     49   46
 13146         2 66.8 55.40     49   46
 13150         0 54.0 63.80     44   38
 13152         1 54.0 66.20     44   38
 13156         2 54.0 55.40     44   38
 13160         0 62.7 59.30     51   52
 13162         1 61.6 59.30     51   52
 13166         2 64.0 61.60     51   52
 13170         0 73.9 63.91     51   52
 13172         1 73.9 64.50     51   52
 13176         2 73.9 63.50     51   52
 13180         0 68.2 63.84     51   52
 13182         1 67.2 64.50     51   52
 13186         2 69.1 63.50     51   52
 13190         0 68.4 63.60     51   52
 13192         1 67.2 64.50     51   52
 13196         2 69.1 63.50     51   52
 21110         0 95.1 65.60     74   75
 21112         1 77.7 74.60     74   75
 21116         2 95.1 65.60     74   75
 21120         0 76.6 65.60     74   72
 21122         1 77.7 74.60     74   72
 21126         2 75.4 65.60     74   72
 21130         0 95.1 65.60     74   69
 21132         1 77.7 74.60     74   69
 21136         2 95.1 65.60     74   69
 21140         0 95.1 74.60     74   67
 21142         1 77.7 74.60     74   67
 21146         2 95.1 74.60     74   67
 21210         0 95.1 65.60     71   69
 21212         1 95.1 65.60     71   69
 21216         2 95.1 65.60     71   69
 21220         0 95.1 65.60     71   55
 21222         1 77.7 65.60     71   55
 21226         2 95.1 65.60     71   55
 21310         0 86.0 72.30     71   51
 21312         1 77.7 72.30     71   51
 21316         2 86.0 72.30     71   51
 21320         0 86.0 72.30     71   51
 21322         1 77.7 72.30     71   51
 21326         2 86.0 72.30     71   51
 21390         0 78.2 72.30     71   51
 21392         1 86.0 72.30     71   51
 21396         2 77.1 72.30     71   51
 21410         0 79.2 84.10     69   72
 21412         1 78.4 84.10     69   72
 21416         2 79.9 84.10     69   72
 21420         0 79.3 84.10     69   70
 21422         1 78.4 84.10     69   70
 21426         2 79.9 84.10     69   70
 21430         0 77.1 71.70     68   65
 21432         1 79.5 76.70     68   65
 21436         2 76.7 71.70     68   65
 21440         0 82.0 71.70     68   65
 21442         1 79.5 76.70     68   65
 21446         2 82.3 71.70     68   65
 21450         0 73.4 71.70     67   66
 21452         1 79.5 71.70     67   66
 21456         2 72.4 71.70     67   66
 21460         0 70.1 71.70     71   66
 21462         1 79.5 71.70     71   66
 21466         2 69.7 71.70     71   66
 21470         0 71.2 76.50     67   61
 21472         1 75.4 76.70     67   61
 21476         2 70.9 76.50     67   61
 21480         0 72.4 76.50     56   58
 21482         1 75.4 76.70     56   58
 21486         2 70.9 76.50     56   58
 21490         0 71.5 76.50     69   56
 21492         1 75.4 76.50     69   56
 21496         2 70.9 76.50     69   56
 22100         0 82.0 85.20     78   62
 22102         1 77.8 80.90     78   62
 22106         2 82.0 85.20     78   62
 22110         0 82.0 85.20     77   69
 22112         1 77.8 80.90     77   69
 22116         2 82.0 85.20     77   69
 22120         0 82.0 81.70     77   68
 22122         1 77.8 80.90     77   68
 22126         2 82.0 82.50     77   68
 22130         0 79.1 81.70     79   56
 22132         1 77.8 80.90     79   56
 22136         2 80.4 82.50     79   56
 22210         0 81.3 84.39     88   78
 22212         1 77.8 80.90     88   78
 22216         2 82.0 85.20     88   78
 22220         0 77.2 82.47     85   70
 22222         1 77.8 80.90     85   70
 22226         2 76.7 82.90     85   70
 22230         0 76.8 80.90     83   61
 22232         1 77.8 80.90     83   61
 22236         2 76.7 82.50     83   61
 22240         0 77.0 77.04     74   64
 22242         1 77.8 80.90     74   64
 22246         2 76.7 75.30     74   64
 22290         0 76.7 82.67     85   73
 22292         1 77.8 80.90     85   73
 22296         2 76.7 82.90     85   73
 22300         0 79.1 75.30     43   54
 22302         1 77.8 80.90     43   54
 22306         2 80.4 75.30     43   54
 23100         0 89.2 91.70     77   78
 23102         1 89.2 91.70     77   78
 23106         2 89.2 91.70     77   78
 23200         0 70.3 77.58     69   60
 23202         1 62.0 78.70     69   60
 23206         2 70.6 77.57     69   60
 23210         0 73.4 78.70     70   60
 23212         1 73.4 78.70     70   60
 23216         2 73.4 78.70     70   60
 23220         0 57.5 66.00     66   57
 23222         1 57.5 66.00     66   57
 23226         2 57.5 66.00     66   57
 23230         0 69.1 77.40            
 23232         1 69.1 77.40            
 23236         2 69.1 77.40            
 23310         0 71.5 66.30     66   57
 23312         1 71.5 66.30     66   57
 23316         2 71.5 66.30     66   57
 23320         0 71.5 59.30     43   49
 23322         1 71.5 59.30     43   49
 23326         2 71.5 59.30     43   49
 23400         0 58.5 73.90     66   62
 23402         1 58.5 73.90     66   62
 23406         2 58.5 73.90     66   62
 23510         0 89.2 73.90     70   68
 23512         1 58.5 74.40     70   68
 23516         2 89.2 73.90     70   68
 23520         0 58.5 74.40     70   68
 23522         1 58.5 74.40     70   68
 23526         2 58.5 74.40     70   68
 23590         0 58.5 74.40     65   62
 23592         1 58.5 74.40     65   62
 23596         2 58.5 74.40     65   62
 24000         0 73.6 72.47     68   60
 24002         1 74.7 73.68     68   60
 24006         2 73.1 72.19     68   60
 24110         0 72.7 67.23     69   62
 24112         1 71.7 69.70     69   62
 24116         2 73.3 66.50     69   62
 24120         0 65.5 64.90     69   56
 24122         1 65.9 69.70     69   56
 24126         2 65.0 63.30     69   56
 24190         0 64.5 64.58     69   57
 24192         1 62.6 69.70     69   57
 24196         2 65.0 63.30     69   57
 24210         0 80.7 78.40     85   73
 24212         1 82.8 78.40     85   73
 24216         2 78.2 78.40     85   73
 24220         0 78.2 78.40     90   76
 24222         1 82.8 69.70     90   76
 24226         2 78.2 78.40     90   76
 24290         0 78.2 78.40     82   71
 24292         1 82.8 78.40     82   71
 24296         2 78.2 78.40     82   71
 24300         0 77.5 74.40     65   54
 24302         1 77.5 74.40     65   54
 24306         2 77.5 74.40     65   54
 24310         0 77.5 74.40     65   54
 24312         1 77.5 74.40     65   54
 24316         2 77.5 74.40     65   54
 24320         0 77.5 74.40     65   54
 24322         1 73.9 74.40     65   54
 24326         2 77.5 74.40     65   54
 24400         0 84.3 81.11     65   58
 24402         1 84.6 79.04     65   58
 24406         2 84.2 81.41     65   58
 24410         0 88.0 82.80     78   60
 24412         1 88.0 82.80     78   60
 24416         2 88.0 82.80     78   60
 24420         0 88.0 75.40     71   67
 24422         1 73.9 69.70     71   67
 24426         2 88.0 81.10     71   67
 24430         0 79.6 78.10     71   67
 24432         1 73.9 78.10     71   67
 24436         2 79.6 78.10     71   67
 24440         0 79.6 78.10     65   62
 24442         1 79.6 78.10     65   62
 24446         2 79.6 78.10     65   62
 24450         0 88.0 82.80     71   67
 24452         1 73.9 82.80     71   67
 24456         2 88.0 82.80     71   67
 24460         0 79.6 78.10     51   52
 24462         1 73.9 69.70     51   52
 24466         2 79.6 78.10     51   52
 24500         0 75.7 74.81     61   57
 24502         1 77.2 74.62     61   57
 24506         2 74.1 74.92     61   57
 24510         0 79.1 73.60     65   58
 24512         1 79.1 73.60     65   58
 24516         2 79.1 73.60     65   58
 24520         0 80.6 76.20     54   57
 24522         1 80.6 76.20     54   57
 24526         2 80.6 76.20     54   57
 24530         0 67.9 75.01     64   45
 24532         1 67.9 69.70     64   45
 24536         2 67.9 76.20     64   45
 24540         0 73.5 75.50     64   40
 24542         1 80.6 76.20     64   40
 24546         2 73.5 74.80     64   40
 24550         0 67.9 76.20     64   57
 24552         1 67.9 76.20     64   57
 24556         2 67.9 76.20     64   57
 24600         0 79.6 78.10     53   60
 24602         1 73.9 69.70     53   60
 24606         2 79.6 78.10     53   60
 31110         0 72.3 65.80     45   46
 31112         1 70.7 51.10     45   46
 31116         2 72.5 65.80     45   46
 31120         0 63.0 58.45     45   39
 31122         1 70.7 51.10     45   39
 31126         2 60.8 65.80     45   39
 31130         0 65.8 61.40     46   46
 31132         1 70.7 51.10     46   46
 31136         2 65.5 61.40     46   46
 31140         0 58.4 63.35     46   46
 31142         1 66.8 51.10     46   46
 31146         2 57.5 65.80     46   46
 31150         0 57.6 58.50     54   46
 31152         1 66.8 51.10     54   46
 31156         2 56.6 58.50     54   46
 31160         0 65.1 65.80     54   46
 31162         1 70.7 65.80     54   46
 31166         2 64.4 65.80     54   46
 31170         0 60.1 58.50     54   53
 31172         1 66.8 51.10     54   53
 31176         2 59.3 58.50     54   53
 31180         0 60.8 64.00     51   55
 31182         1 66.8 51.10     51   55
 31186         2 59.3 64.70     51   55
 31190         0 60.0 58.34     53   46
 31192         1 66.8 51.10     53   46
 31196         2 59.3 58.50     53   46
 31210         0 60.8 57.04     52   53
 31212         1 60.8 51.10     52   53
 31216         2 60.8 57.60     52   53
 31220         0 51.6 60.63     52   53
 31222         1 51.6 51.10     52   53
 31226         2 51.6 61.20     52   53
 31230         0 64.0 54.90     52   53
 31232         1 68.4 51.10     52   53
 31236         2 59.6 58.70     52   53
 31310         0 63.6 53.55     48   46
 31312         1 68.4 51.10     48   46
 31316         2 58.8 56.00     48   46
 31320         0 63.6 53.55     57   49
 31322         1 68.4 51.10     57   49
 31326         2 58.8 56.00     57   49
 31330         0 63.6 53.55     57   58
 31332         1 68.4 51.10     57   58
 31336         2 58.8 56.00     57   58
 31390         0 63.6 53.55     52   44
 31392         1 68.4 51.10     52   44
 31396         2 58.8 56.00     52   44
 31400         0 54.3 58.08     57   57
 31402         1 54.3 51.10     57   57
 31406         2 54.3 58.50     57   57
 31410         0 61.4 53.55     52   60
 31412         1 68.4 51.10     52   60
 31416         2 54.3 56.00     52   60
 31420         0 54.3 53.55     52   55
 31422         1 68.4 51.10     52   55
 31426         2 54.3 56.00     52   55
 31430         0 54.3 53.55     69   60
 31432         1 54.3 51.10     69   60
 31436         2 54.3 56.00     69   60
 31440         0 54.3 58.50     69   50
 31442         1 68.4 51.10     69   50
 31446         2 54.3 58.50     69   50
 31450         0 61.4 53.55     50   46
 31452         1 68.4 51.10     50   46
 31456         2 54.3 56.00     50   46
 31500         0 54.7 47.80     50   54
 31502         1 54.1 47.80     50   54
 31506         2 54.7 47.80     50   54
 31510         0 60.6 49.45     50   54
 31512         1 68.4 51.10     50   54
 31516         2 60.6 47.80     50   54
 31520         0 41.0 47.80     50   54
 31522         1 41.0 51.10     50   54
 31526         2 41.0 47.80     50   54
 32110         0 61.6 60.40     50   52
 32112         1 67.2 67.90     50   52
 32116         2 56.0 52.90     50   52
 32120         0 61.6 60.40     50   47
 32122         1 67.2 67.90     50   47
 32126         2 56.0 52.90     50   47
 32130         0 61.6 60.40     50   55
 32132         1 67.2 67.90     50   55
 32136         2 56.0 52.90     50   55
 32210         0 50.2 58.80     51   53
 32212         1 58.9 67.90     51   53
 32216         2 50.2 58.70     51   53
 32220         0 50.2 54.50     51   48
 32222         1 58.9 67.90     51   48
 32226         2 50.2 54.50     51   48
