ISCO88	STDEMPST	MCAMSIS	FCAMSIS	ISEI	TREI
2100	1	99	94.95	69	63
2100	6	86.33	94.95	69	63
2110	0	77.34	94.95	74	69
2110	1	99	94.95	74	69
2110	6	77.34	94.95	74	69
2111	0	77.34	94.95	74	75
2111	1	77.34	94.95	74	75
2111	6	77.34	94.95	74	75
2112	0	77.34	94.95	74	72
2112	1	99	94.95	74	72
2112	6	77.34	94.95	74	72
2113	0	77.34	94.95	74	69
2113	1	77.34	94.95	74	69
2113	6	77.34	94.95	74	69
2114	0	77.34	94.95	74	67
2114	1	77.34	94.95	74	67
2114	6	77.34	94.95	74	67
2120	0	77.34	94.95	71	56
2120	1	99	94.95	71	56
2120	6	77.34	94.95	71	56
2121	0	77.34	94.95	71	69
2121	1	77.34	94.95	71	69
2121	6	77.34	94.95	71	69
2122	0	77.34	94.95	71	55
2122	1	99	94.95	71	55
2122	6	77.34	94.95	71	55
2130	0	90.01	94.95	71	51
2130	1	99	94.95	71	51
2130	6	87.75	94.95	71	51
2131	0	87.75	94.95	71	51
2131	1	99	94.95	71	51
2131	6	87.75	94.95	71	51
2132	0	90.61	94.95	71	51
2132	1	99	94.95	71	51
2132	6	87.75	94.95	71	51
2139	0	89.56	94.95	71	51
2139	1	99	94.95	71	51
2139	6	87.75	94.95	71	51
2140	0	89.04	94.95	73	63
2140	1	99	94.95	73	63
2140	6	86.48	94.95	73	63
2141	0	92.16	94.95	69	72
2141	1	99	94.95	69	72
2141	6	87.61	94.95	69	72
2142	0	93.89	94.95	69	70
2142	1	99	94.95	69	70
2142	6	92.7	94.95	69	70
2143	0	90.15	94.95	68	65
2143	1	99	94.95	68	65
2143	6	88.01	94.95	68	65
2144	0	89.79	94.95	68	65
2144	1	99	94.95	68	65
2144	6	88.01	94.95	68	65
2145	0	88.06	94.95	67	66
2145	1	99	94.95	67	66
2145	6	85.69	94.95	67	66
2146	0	77.34	94.95	71	66
2146	1	99	94.95	71	66
2146	6	77.34	94.95	71	66
2147	0	77.34	94.95	67	61
2147	1	99	94.95	67	61
2147	6	77.34	94.95	67	61
2148	0	89.04	94.95	56	58
2148	1	99	94.95	56	58
2148	6	86.48	94.95	56	58
2149	0	80.5	94.95	69	56
2149	1	99	94.95	69	56
2149	6	77.34	94.95	69	56
2200	0	99	95.09	80	70
2200	1	99	93.83	80	70
2200	6	99	95.11	80	70
2210	0	99	96.32	78	62
2210	1	99	93.83	78	62
2210	6	99	96.32	78	62
2211	0	99	96.32	77	69
2211	1	99	96.32	77	69
2211	6	99	96.32	77	69
2212	0	99	96.32	77	68
2212	1	99	96.32	77	68
2212	6	99	96.32	77	68
2213	0	99	96.32	79	56
2213	1	99	96.32	79	56
2213	6	99	96.32	79	56
2220	0	96.69	94.73	85	73
2220	1	99	93.83	85	73
2220	6	96.69	94.74	85	73
2221	0	90.89	93.83	88	78
2221	1	90.89	93.83	88	78
2221	6	90.89	93.83	88	78
2222	0	99	96.32	85	70
2222	1	99	93.83	85	70
2222	6	99	96.32	85	70
2223	0	99	96.32	83	61
2223	1	99	93.83	83	61
2223	6	99	96.32	83	61
2224	0	99	96.32	74	64
2224	1	99	93.83	74	64
2224	6	99	96.32	74	64
2229	0	99	96.32	85	73
2229	1	99	93.83	85	73
2229	6	99	96.32	85	73
2230	0	99	96.32	43	54
2230	1	99	96.32	43	54
2230	6	99	96.32	43	54
2300	0	80.53	76.9	69	61
2300	1	74.04	82.02	69	61
2300	6	80.75	76.84	69	61
2310	0	99	99	77	78
2310	1	99	99	77	78
2310	6	99	99	77	78
2320	0	65.91	99	69	60
2320	1	65.91	99	69	60
2320	6	65.91	99	69	60
2321	0	65.91	99	70	60
2321	1	65.91	99	70	60
2321	6	65.91	99	70	60
2322	0	65.91	99	66	57
2322	1	65.91	99	66	57
2322	6	65.91	99	66	57
2323	0	65.91	99	-999	-999
2323	1	65.91	99	-999	-999
2323	6	65.91	99	-999	-999
2330	0	78.39	71.24	66	57
2330	1	82.18	74.89	66	57
2330	6	78.29	71.2	66	57
2331	0	82.18	74.89	66	57
2331	1	82.18	74.89	66	57
2331	6	82.18	74.89	66	57
2332	0	72.58	65.8	43	49
2332	1	82.18	74.89	43	49
2332	6	72.58	65.8	43	49
2340	0	65.91	99	66	62
2340	1	65.91	99	66	62
2340	6	65.91	99	66	62
2350	0	65.91	99	66	62
2350	1	74.04	82.02	66	62
2350	6	65.91	99	66	62
2351	0	65.91	99	70	68
2351	1	65.91	99	70	68
2351	6	65.91	99	70	68
2352	0	65.91	99	70	68
2352	1	74.04	99	70	68
2352	6	65.91	99	70	68
2359	0	65.91	99	65	62
2359	1	74.04	99	65	62
2359	6	65.91	99	65	62
2400	0	93.89	97.1	68	60
2400	1	88.73	99	68	60
2400	6	95.47	96.57	68	60
2410	0	89.25	97.26	69	57
2410	1	89.25	97.26	69	57
2410	6	89.25	97.26	69	57
2411	0	89.25	97.26	69	62
2411	1	89.25	97.26	69	62
2411	6	89.25	97.26	69	62
2412	0	89.25	97.26	69	56
2412	1	89.25	97.26	69	56
2412	6	89.25	97.26	69	56
2419	0	89.25	97.26	69	57
2419	1	89.25	97.26	69	57
2419	6	89.25	97.26	69	57
2420	0	89.18	97.06	85	73
2420	1	89.18	97.06	85	73
2420	6	89.18	97.06	85	73
2421	0	89.18	97.06	85	73
2421	1	89.18	97.06	85	73
2421	6	89.18	97.06	85	73
2422	0	89.18	97.06	90	76
2422	1	89.18	97.06	90	76
2422	6	89.18	97.06	90	76
2429	0	89.18	97.06	82	71
2429	1	89.18	97.06	82	71
2429	6	89.18	97.06	82	71
2430	0	92.81	90.42	65	54
2430	1	88.73	99	65	54
2430	6	92.81	90.42	65	54
2431	0	92.81	90.42	65	54
2431	1	88.73	90.42	65	54
2431	6	92.81	90.42	65	54
2432	0	92.81	90.42	65	54
2432	1	92.81	90.42	65	54
2432	6	92.81	90.42	65	54
2440	0	92.81	88.46	65	58
2440	1	92.81	90.42	65	58
2440	6	92.81	88.38	65	58
2441	0	92.81	86.5	78	60
2441	1	92.81	90.42	78	60
2441	6	92.81	86.5	78	60
2442	0	92.81	90.42	71	67
2442	1	92.81	90.42	71	67
2442	6	92.81	90.42	71	67
2443	0	92.81	90.42	71	67
2443	1	92.81	90.42	71	67
2443	6	92.81	90.42	71	67
2444	0	92.81	90.42	65	62
2444	1	92.81	90.42	65	62
2444	6	92.81	90.42	65	62
2445	0	92.81	90.42	71	67
2445	1	92.81	90.42	71	67
2445	6	92.81	90.42	71	67
2446	0	92.81	90.42	51	52
2446	1	92.81	90.42	51	52
2446	6	92.81	90.42	51	52
2450	0	99	99	61	57
2450	1	87.33	99	61	57
2450	6	99	99	61	57
2451	0	99	99	65	58
2451	1	87.33	99	65	58
2451	6	99	99	65	58
2452	0	95.46	99	54	57
2452	1	87.33	99	54	57
2452	6	99	99	54	57
2453	0	99	99	64	45
2453	1	87.33	99	64	45
2453	6	99	99	64	45
2454	0	99	99	64	40
2454	1	87.33	99	64	40
2454	6	99	99	64	40
2455	0	99	99	64	57
2455	1	87.33	99	64	57
2455	6	99	99	64	57
2460	0	87.33	97.1	53	60
2460	1	87.33	99	53	60
2460	6	87.33	96.57	53	60
2470	0	93.89	97.1	-999	-999
2470	1	88.73	99	-999	-999
2470	6	95.47	96.57	-999	-999
3000	0	61.32	62.51	54	48
3000	1	67.08	66.18	54	48
3000	6	60.72	62.32	54	48
3100	0	59.48	60.1	50	48
3100	1	69.35	58.4	50	48
3100	6	58.76	60.16	50	48
3110	0	58.18	59.95	49	47
3110	1	69.01	55.32	49	47
3110	6	57.49	60.04	49	47
3111	0	62.28	54.24	45	46
3111	1	70.35	55.32	45	46
3111	6	61.38	54.24	45	46
3112	0	59.18	78.32	45	39
3112	1	70.35	55.32	45	39
3112	6	58.56	78.32	45	39
3113	0	55.04	59.65	46	46
3113	1	70.35	59.65	46	46
3113	6	54.01	59.65	46	46
3114	0	58.45	59.65	46	46
3114	1	70.35	55.32	46	46
3114	6	57.21	59.65	46	46
3115	0	58.74	66.52	54	46
3115	1	70.35	55.32	54	46
3115	6	58.2	66.52	54	46
3116	0	56.25	57.9	54	46
3116	1	70.35	55.32	54	46
3116	6	55.85	57.9	54	46
3117	0	55.95	54.24	54	53
3117	1	69.01	55.32	54	53
3117	6	55.95	54.24	54	53
3118	0	59.91	56.77	51	55
3118	1	59.91	55.32	51	55
3118	6	59.91	56.77	51	55
3119	0	59.86	54.24	53	46
3119	1	70.35	54.24	53	46
3119	6	58.96	54.24	53	46
3120	0	64.98	61.47	52	53
3120	1	70.35	61.47	52	53
3120	6	64.09	61.47	52	53
3121	0	68.58	61.47	52	53
3121	1	70.35	61.47	52	53
3121	6	68.2	61.47	52	53
3122	0	57.81	61.47	52	53
3122	1	70.35	61.47	52	53
3122	6	56.67	61.47	52	53
3123	0	56.67	61.47	52	53
3123	1	70.35	61.47	52	53
3123	6	56.67	61.47	52	53
3130	0	73.4	61.47	52	46
3130	1	70.35	61.47	52	46
3130	6	73.93	61.47	52	46
3131	0	73.08	61.47	48	46
3131	1	70.35	61.47	48	46
3131	6	73.93	61.47	48	46
3132	0	73.93	61.47	57	49
3132	1	70.35	61.47	57	49
3132	6	73.93	61.47	57	49
3133	0	73.93	61.47	57	58
3133	1	70.35	61.47	57	58
3133	6	73.93	61.47	57	58
3139	0	73.93	61.47	52	44
3139	1	70.35	61.47	52	44
3139	6	73.93	61.47	52	44
3140	0	58.96	54.24	57	57
3140	1	69.35	58.4	57	57
3140	6	58.96	54.24	57	57
3141	0	58.96	54.24	52	60
3141	1	58.96	54.24	52	60
3141	6	58.96	54.24	52	60
3142	0	58.96	54.24	52	55
3142	1	58.96	54.24	52	55
3142	6	58.96	54.24	52	55
3143	0	58.96	54.24	69	60
3143	1	58.96	58.4	69	60
3143	6	58.96	54.24	69	60
3144	0	58.96	54.24	69	50
3144	1	69.35	58.4	69	50
3144	6	58.96	54.24	69	50
3145	0	58.96	54.24	50	46
3145	1	69.35	58.4	50	46
3145	6	58.96	54.24	50	46
3150	0	66.16	54.24	50	54
3150	1	69.35	58.4	50	54
3150	6	66.16	54.24	50	54
3151	0	66.16	54.24	50	54
3151	1	66.16	58.4	50	54
3151	6	66.16	54.24	50	54
3152	0	66.16	54.24	50	54
3152	1	66.16	54.24	50	54
3152	6	66.16	54.24	50	54
3160	0	59.48	60.1	-999	-999
3160	1	69.35	58.4	-999	-999
3160	6	58.76	60.16	-999	-999
3200	0	54.48	62.1	48	51
3200	1	54.44	65.56	48	51
3200	6	54.49	62.04	48	51
3210	0	47.68	54.24	50	52
3210	1	47.68	54.24	50	52
3210	6	47.68	54.24	50	52
3211	0	47.68	54.24	50	52
3211	1	47.68	54.24	50	52
3211	6	47.68	54.24	50	52
3212	0	47.68	54.24	50	47
3212	1	47.68	54.24	50	47
3212	6	47.68	54.24	50	47
3213	0	47.68	54.24	50	55
3213	1	47.68	54.24	50	55
3213	6	47.68	54.24	50	55
3220	0	57.82	68.62	55	51
3220	1	57.82	75.02	55	51
3220	6	57.82	68.39	55	51
3221	0	57.82	57.22	51	53
3221	1	57.82	75.02	51	53
3221	6	57.82	57.22	51	53
3222	0	57.82	57.22	51	48
3222	1	57.82	75.02	51	48
3222	6	57.82	57.22	51	48
3223	0	57.82	75.02	51	52
3223	1	57.82	75.02	51	52
3223	6	57.82	75.02	51	52
3224	0	57.82	75.02	60	60
3224	1	57.82	75.02	60	60
3224	6	57.82	75.02	60	60
3225	0	57.82	75.02	51	44
3225	1	57.82	75.02	51	44
3225	6	57.82	75.02	51	44
3226	0	57.82	75.02	60	51
3226	1	57.82	75.02	60	51
3226	6	57.82	75.02	60	51
3227	0	57.82	75.02	51	48
3227	1	57.82	75.02	51	48
3227	6	57.82	75.02	51	48
3228	0	57.82	75.02	51	44
3228	1	57.82	75.02	51	44
3228	6	57.82	75.02	51	44
3229	0	57.82	75.02	51	45
3229	1	57.82	75.02	51	45
3229	6	57.82	68.39	51	45
3230	0	57.82	59.86	38	44
3230	1	54.44	59.86	38	44
3230	6	57.82	59.86	38	44
3231	0	57.82	59.86	38	44
3231	1	57.82	59.86	38	44
3231	6	57.82	59.86	38	44
3232	0	57.82	59.86	38	44
3232	1	54.44	59.86	38	44
3232	6	57.82	59.86	38	44
3240	0	57.82	62.1	49	29
3240	1	54.44	65.56	49	29
3240	6	57.82	62.04	49	29
3241	0	57.82	62.1	51	29
3241	1	54.44	65.56	51	29
3241	6	57.82	62.04	51	29
3242	0	57.82	62.1	38	22
3242	1	57.82	65.56	38	22
3242	6	57.82	62.04	38	22
3300	0	60.01	58.7	38	50
3300	1	60.01	60.61	38	50
3300	6	60.01	58.66	38	50
3310	0	60.01	75.61	38	50
3310	1	60.01	75.61	38	50
3310	6	60.01	75.61	38	50
3320	0	60.01	55.61	38	50
3320	1	60.01	55.61	38	50
3320	6	60.01	55.61	38	50
3330	0	60.01	75.61	38	50
3330	1	60.01	75.61	38	50
3330	6	60.01	75.61	38	50
3340	0	60.01	75.61	38	50
3340	1	60.01	75.61	38	50
3340	6	60.01	75.61	38	50
3400	0	64.35	63.66	55	48
3400	1	67	67.43	55	48
3400	6	63.97	63.41	55	48
3410	0	68.38	64.82	55	47
3410	1	73.59	61.64	55	47
3410	6	67.46	65.11	55	47
3411	0	55.78	70.91	61	50
3411	1	73.59	61.64	61	50
3411	6	55.78	70.91	61	50
3412	0	58.08	70.91	54	44
3412	1	73.59	61.64	54	44
3412	6	55.78	70.91	54	44
3413	0	73.59	61.64	59	49
3413	1	73.59	61.64	59	49
3413	6	67.46	65.11	59	49
3414	0	68.38	64.82	56	43
3414	1	73.59	61.64	56	43
3414	6	67.46	65.11	56	43
3415	0	73.29	62.65	56	46
3415	1	73.59	61.64	56	46
3415	6	73.23	62.76	56	46
3416	0	58.99	61.86	50	49
3416	1	73.59	61.64	50	49
3416	6	56.56	61.92	50	49
3417	0	69.46	63.82	56	46
3417	1	73.59	61.64	56	46
3417	6	69.46	63.82	56	46
3419	0	69.91	63.65	55	46
3419	1	73.59	61.64	55	46
3419	6	69.46	63.82	55	46
3420	0	60.39	59.31	55	42
3420	1	59.95	64.37	55	42
3420	6	60.48	58.38	55	42
3421	0	54.52	57.43	55	55
3421	1	59.95	64.37	55	55
3421	6	52.96	55.43	55	55
3422	0	60.92	62.43	55	50
3422	1	59.95	64.37	55	50
3422	6	61	62.43	55	50
3423	0	72.41	62.43	55	49
3423	1	59.95	64.37	55	49
3423	6	72.41	62.43	55	49
3429	0	69.43	62.57	55	42
3429	1	59.95	64.37	55	42
3429	6	72.41	62.43	55	42
3430	0	64.45	62.82	54	49
3430	1	59.95	76.16	54	49
3430	6	64.73	62.33	54	49
3431	0	71.72	63.26	54	53
3431	1	59.95	76.16	54	53
3431	6	71.72	63.15	54	53
3432	0	71.72	63.15	59	49
3432	1	59.95	76.16	59	49
3432	6	71.72	63.15	59	49
3433	0	57.62	62.71	51	49
3433	1	59.95	76.16	51	49
3433	6	57.36	62.1	51	49
3434	0	57.36	63.25	61	51
3434	1	59.95	76.16	61	51
3434	6	57.36	63.25	61	51
3439	0	58.01	63.25	54	53
3439	1	59.95	76.16	54	53
3439	6	57.36	63.25	54	53
3440	0	60.33	66.74	56	52
3440	1	67	67.43	56	52
3440	6	60.33	66.74	56	52
3441	0	60.33	66.74	56	44
3441	1	60.33	66.74	56	44
3441	6	60.33	66.74	56	44
3442	0	60.33	66.74	57	52
3442	1	60.33	66.74	57	52
3442	6	60.33	66.74	57	52
3443	0	60.33	66.74	56	55
3443	1	67	67.43	56	55
3443	6	60.33	66.74	56	55
3444	0	60.33	66.74	46	54
3444	1	67	67.43	46	54
3444	6	60.33	66.74	46	54
3449	0	60.33	66.74	56	55
3449	1	60.33	66.74	56	55
3449	6	60.33	66.74	56	55
3450	0	57.61	66.74	56	45
3450	1	57.61	66.74	56	45
3450	6	57.61	66.74	56	45
3451	0	57.61	66.74	55	60
3451	1	67	67.43	55	60
3451	6	57.61	66.74	55	60
3452	0	57.61	66.74	56	44
3452	1	67	67.43	56	44
3452	6	57.61	66.74	56	44
3460	0	57.61	62.64	43	49
3460	1	57.61	62.64	43	49
3460	6	57.61	62.64	43	49
3470	0	61.38	81.39	52	45
3470	1	61.38	81.39	52	45
3470	6	61.38	81.39	52	45
3471	0	61.38	81.39	53	49
3471	1	61.38	81.39	53	49
3471	6	61.38	81.39	53	49
3472	0	61.38	81.39	64	50
3472	1	61.38	81.39	64	50
3472	6	61.38	81.39	64	50
3473	0	61.38	81.39	50	32
3473	1	61.38	81.39	50	32
3473	6	61.38	81.39	50	32
3474	0	61.38	81.39	50	33
3474	1	61.38	81.39	50	33
3474	6	61.38	81.39	50	33
3475	0	61.38	81.39	54	49
3475	1	61.38	81.39	54	49
3475	6	61.38	81.39	54	49
3480	0	64.35	63.66	38	50
3480	1	67	67.43	38	50
3480	6	63.97	63.41	38	50
3490	0	64.35	63.66	-999	-999
3490	1	67	67.43	-999	-999
3490	6	63.97	63.41	-999	-999
4000	0	47.39	55	45	37
4000	1	50.95	67.11	45	37
4000	6	47.34	54.67	45	37
4100	0	46.36	55.74	45	37
4100	1	48.88	67.11	45	37
4100	6	46.33	55.38	45	37
4110	0	52.05	55.93	51	45
4110	1	52.06	67.11	51	45
4110	6	52.05	55.52	51	45
4111	0	52.1	61.35	51	42
4111	1	52.06	67.11	51	42
4111	6	52.1	61.35	51	42
4112	0	52.1	61.35	50	42
4112	1	52.06	67.11	50	42
4112	6	52.1	61.35	50	42
4113	0	52.1	51	50	45
4113	1	52.1	67.11	50	45
4113	6	52.1	50.52	50	45
4114	0	52.1	51.63	51	45
4114	1	52.06	67.11	51	45
4114	6	52.1	50.52	51	45
4115	0	52.02	56.22	53	53
4115	1	52.02	67.11	53	53
4115	6	52.02	55.79	53	53
4120	0	51.34	58.79	51	44
4120	1	48.88	67.11	51	44
4120	6	51.34	58.6	51	44
4121	0	51.34	58.59	51	45
4121	1	51.34	67.11	51	45
4121	6	51.34	58.41	51	45
4122	0	51.34	59.91	51	36
4122	1	51.34	67.11	51	36
4122	6	51.34	59.69	51	36
4130	0	45.7	47.79	36	32
4130	1	45.7	67.11	36	32
4130	6	45.7	47.42	36	32
4131	0	45.7	47.86	32	30
4131	1	45.7	67.11	32	30
4131	6	45.7	47.42	32	30
4132	0	45.7	47.42	43	44
4132	1	45.7	67.11	43	44
4132	6	45.7	47.42	43	44
4133	0	45.7	47.42	45	37
4133	1	45.7	67.11	45	37
4133	6	45.7	47.42	45	37
4140	0	41.64	55.71	39	37
4140	1	48.88	67.11	39	37
4140	6	41.64	55.2	39	37
4141	0	41.64	56.71	39	36
4141	1	41.64	67.11	39	36
4141	6	41.64	56.71	39	36
4142	0	41.64	51.89	39	33
4142	1	41.64	67.11	39	33
4142	6	41.64	51.89	39	33
4143	0	41.64	57.32	39	41
4143	1	41.64	67.11	39	41
4143	6	41.64	56.71	39	41
4144	0	41.64	67.11	39	37
4144	1	48.88	67.11	39	37
4144	6	41.64	55.2	39	37
4190	0	46.36	61.35	39	37
4190	1	48.88	61.35	39	37
4190	6	46.33	61.35	39	37
4200	0	53.14	52.12	49	39
4200	1	55.09	67.11	49	39
4200	6	53.08	51.92	49	39
4210	0	55.09	52.35	48	37
4210	1	55.09	67.11	48	37
4210	6	55.09	52.07	48	37
4211	0	55.09	51.86	53	34
4211	1	55.09	67.11	53	34
4211	6	55.09	51.61	53	34
4212	0	55.09	53.87	46	42
4212	1	55.09	67.11	46	42
4212	6	55.09	53.87	46	42
4213	0	55.09	51.61	40	34
4213	1	55.09	67.11	40	34
4213	6	55.09	51.61	40	34
4214	0	55.09	67.11	40	15
4214	1	55.09	67.11	40	15
4214	6	55.09	52.07	40	15
4215	0	55.09	51.61	40	27
4215	1	55.09	67.11	40	27
4215	6	55.09	51.61	40	27
4220	0	49.15	51.51	52	38
4220	1	55.09	67.11	52	38
4220	6	49.15	51.51	52	38
4221	0	49.15	51.69	52	38
4221	1	49.15	51.69	52	38
4221	6	49.15	51.69	52	38
4222	0	49.15	51.69	52	38
4222	1	49.15	51.69	52	38
4222	6	49.15	51.69	52	38
4223	0	49.15	51.42	52	38
4223	1	49.15	51.42	52	38
4223	6	49.15	51.42	52	38
5000	0	49.32	45.44	40	32
5000	1	55.01	53.24	40	32
5000	6	48.01	44.52	40	32
5100	0	45.32	44.46	38	32
5100	1	46.77	50.81	38	32
5100	6	45.01	43.53	38	32
5110	0	43.98	45.82	34	32
5110	1	46.77	50.81	34	32
5110	6	43.98	45.82	34	32
5111	0	43.98	45.82	34	50
5111	1	46.77	45.82	34	50
5111	6	43.98	45.82	34	50
5112	0	43.98	45.82	34	32
5112	1	43.98	50.81	34	32
5112	6	43.98	45.82	34	32
5113	0	43.98	45.82	34	29
5113	1	43.98	45.82	34	29
5113	6	43.98	45.82	34	29
5120	0	45.61	43.09	32	26
5120	1	44.95	41.13	32	26
5120	6	45.98	43.3	32	26
5121	0	46.7	41.59	30	37
5121	1	57.13	40.66	30	37
5121	6	44.96	41.94	30	37
5122	0	46.76	42.97	30	31
5122	1	57.13	40.66	30	31
5122	6	44.96	43.07	30	31
5123	0	44.95	43.67	34	21
5123	1	42.78	41.6	34	21
5123	6	46.92	44.03	34	21
5130	0	43.98	43.9	25	27
5130	1	46.77	58.96	25	27
5130	6	43.98	42.87	25	27
5131	0	43.98	52.92	25	23
5131	1	46.77	58.96	25	23
5131	6	43.98	51.71	25	23
5132	0	43.98	37.58	25	42
5132	1	43.98	58.96	25	42
5132	6	43.98	36.75	25	42
5133	0	43.98	52.07	25	17
5133	1	46.77	58.96	25	17
5133	6	43.98	51.71	25	17
5139	0	43.98	51.71	25	29
5139	1	43.98	58.96	25	29
5139	6	43.98	51.71	25	29
5140	0	55.25	55.91	30	29
5140	1	57.13	66.27	30	29
5140	6	43.98	46.7	30	29
5141	0	57.13	55.91	29	32
5141	1	57.13	66.27	29	32
5141	6	43.98	46.7	29	32
5142	0	55.25	55.91	19	17
5142	1	57.13	66.27	19	17
5142	6	43.98	46.7	19	17
5143	0	55.25	55.91	54	34
5143	1	57.13	66.27	54	34
5143	6	43.98	46.7	54	34
5149	0	43.98	55.91	19	29
5149	1	57.13	66.27	19	29
5149	6	43.98	46.7	19	29
5150	0	45.32	44.46	43	37
5150	1	46.77	50.81	43	37
5150	6	45.01	43.53	43	37
5151	0	45.32	44.46	43	37
5151	1	46.77	50.81	43	37
5151	6	45.01	43.53	43	37
5152	0	45.32	44.46	43	37
5152	1	46.77	50.81	43	37
5152	6	45.01	43.53	43	37
5160	0	44.6	66.74	47	37
5160	1	42.27	50.81	47	37
5160	6	44.61	66.74	47	37
5161	0	47.53	66.74	42	35
5161	1	42.27	50.81	42	35
5161	6	47.53	66.74	42	35
5162	0	48.14	66.74	50	40
5162	1	42.27	66.74	50	40
5162	6	48.14	66.74	50	40
5163	0	47.53	66.74	40	39
5163	1	42.27	50.81	40	39
5163	6	47.53	66.74	40	39
5164	0	44.6	66.74	40	39
5164	1	42.27	50.81	40	39
5164	6	44.61	66.74	40	39
5169	0	42.27	66.74	40	30
5169	1	42.27	50.81	40	30
5169	6	42.27	66.74	40	30
5200	0	58.15	46.83	43	31
5200	1	69.48	58.96	43	31
5200	6	54.98	45.82	43	31
5210	0	58.15	50.2	43	28
5210	1	69.48	58.96	43	28
5210	6	54.98	45.82	43	28
5220	0	58.03	46.78	43	32
5220	1	69.48	58.96	43	32
5220	6	54.98	45.82	43	32
5230	0	62.23	50.2	37	24
5230	1	69.48	58.96	37	24
5230	6	54.98	45.82	37	24
6000	0	40.13	36.16	23	37
6000	1	40.45	36.23	23	37
6000	6	37.66	35.49	23	37
6100	0	40.13	36.16	23	38
6100	1	40.45	36.23	23	38
6100	6	37.66	35.49	23	38
6110	0	36.64	36.82	23	40
6110	1	34.89	37.69	23	40
6110	6	43.22	35.16	23	40
6111	0	32.64	36.72	23	40
6111	1	32.38	37.69	23	40
6111	6	43.22	31.99	23	40
6112	0	42.52	37.05	23	40
6112	1	42.08	37.69	23	40
6112	6	43.22	36.67	23	40
6113	0	43.04	36.82	23	40
6113	1	42.08	37.69	23	40
6113	6	43.22	36.67	23	40
6114	0	42.08	37.55	23	40
6114	1	42.08	37.69	23	40
6114	6	43.22	36.67	23	40
6120	0	35.16	35.2	23	40
6120	1	35.36	35.04	23	40
6120	6	34.08	36.08	23	40
6121	0	35.65	35.17	23	40
6121	1	35.91	35.04	23	40
6121	6	34.08	36.08	23	40
6122	0	34.49	35.51	23	40
6122	1	35.91	35.04	23	40
6122	6	34.08	36.08	23	40
6123	0	35.16	36.08	23	40
6123	1	35.36	35.04	23	40
6123	6	34.08	36.08	23	40
6124	0	32.95	35.13	23	40
6124	1	32.95	35.04	23	40
6124	6	34.08	36.08	23	40
6129	0	35.16	35.2	23	40
6129	1	35.36	35.04	23	40
6129	6	34.08	36.08	23	40
6130	0	42.71	36.16	23	38
6130	1	42.82	36.16	23	38
6130	6	34.08	36.08	23	38
6131	0	42.71	36.16	23	40
6131	1	42.82	36.16	23	40
6131	6	34.08	36.08	23	40
6132	0	42.71	36.16	27	41
6132	1	42.82	36.16	27	41
6132	6	34.08	36.08	27	41
6133	0	42.71	36.16	28	40
6133	1	42.82	36.16	28	40
6133	6	34.08	36.08	28	40
6134	0	42.71	36.16	28	30
6134	1	42.82	36.16	28	30
6134	6	34.08	36.08	28	30
6140	0	36.86	36.1	22	24
6140	1	42.82	36.16	22	24
6140	6	35.51	36.08	22	24
6141	0	36.86	36.08	22	24
6141	1	42.82	36.16	22	24
6141	6	35.51	36.08	22	24
6142	0	36.86	36.16	22	16
6142	1	42.82	36.16	22	16
6142	6	35.51	36.08	22	16
6150	0	40.38	36.16	28	28
6150	1	42.82	36.16	28	28
6150	6	35.51	35.49	28	28
6151	0	40.38	36.16	28	23
6151	1	42.82	36.16	28	23
6151	6	35.51	35.49	28	23
6152	0	39.17	36.16	28	23
6152	1	42.82	36.16	28	23
6152	6	35.51	35.49	28	23
6153	0	42.82	36.16	28	28
6153	1	42.82	36.16	28	28
6153	6	35.51	36.16	28	28
6154	0	40.38	36.16	28	6
6154	1	42.82	36.16	28	6
6154	6	35.51	35.49	28	6
6200	0	40.13	36.16	16	38
6200	1	40.45	36.23	16	38
6200	6	37.66	35.49	16	38
6210	0	40.13	36.16	16	38
6210	1	40.45	36.23	16	38
6210	6	37.66	35.49	16	38
6254	0	40.13	36.16	-999	-999
6254	1	40.45	36.23	-999	-999
6254	6	37.66	35.49	-999	-999
7000	0	44.02	40.98	34	38
7000	1	51.5	47.55	34	38
7000	6	43.09	40.3	34	38
7100	0	40.39	40.41	31	34
7100	1	48.33	48.64	31	34
7100	6	39.03	39.55	31	34
7110	0	38.95	42.58	30	34
7110	1	47.2	48.64	30	34
7110	6	38.21	39.55	30	34
7111	0	38.69	42.58	30	34
7111	1	47.2	48.64	30	34
7111	6	38.21	39.55	30	34
7112	0	38.21	44.1	30	36
7112	1	47.2	48.64	30	36
7112	6	38.21	39.55	30	36
7113	0	40.9	39.55	27	34
7113	1	47.2	48.64	27	34
7113	6	38.21	39.55	27	34
7120	0	37.77	39.55	30	34
7120	1	47.2	48.64	30	34
7120	6	36.62	39.55	30	34
7121	0	36.06	39.55	29	36
7121	1	47.2	48.64	29	36
7121	6	36.06	39.55	29	36
7122	0	37.11	39.55	29	34
7122	1	47.2	48.64	29	34
7122	6	36.06	39.55	29	34
7123	0	32.26	39.55	26	34
7123	1	47.2	39.55	26	34
7123	6	31.01	39.55	26	34
7124	0	46.88	39.55	29	37
7124	1	47.2	39.55	29	37
7124	6	46.8	39.55	29	37
7129	0	32.81	39.55	30	28
7129	1	47.2	39.55	30	28
7129	6	31.01	39.55	30	28
7130	0	43.22	39.55	34	37
