hisco	hiscam	orig
73130	45.10	0
73200	48.25	1
73210	48.25	1
73240	48.25	1
73270	48.25	1
73290	48.25	1
73320	44.56	1
73350	45.10	0
73360	45.10	0
73390	45.10	0
73400	44.56	1
73430	44.56	1
73460	44.56	1
73490	44.56	1
74100	51.07	1
74120	52.56	0
74140	47.93	1
74200	51.07	1
74220	51.07	1
74240	51.07	1
74400	52.56	0
74470	56.31	1
74490	52.56	0
74500	52.56	0
74900	45.11	1
74910	45.11	1
74920	45.11	1
74925	45.11	1
74930	45.11	1
74990	45.11	1
75000	44.98	1
75100	51.89	1
75115	51.89	1
75120	51.89	1
75130	51.89	1
75135	51.89	1
75140	51.89	1
75145	51.89	1
75150	51.89	1
75155	51.89	1
75190	51.89	1
75220	45.69	1
75230	45.69	1
75240	45.69	1
75250	45.69	1
75290	45.69	1
75300	47.13	0
75320	47.13	0
75340	44.98	1
75350	47.13	0
75390	47.13	0
75400	44.98	1
75415	47.13	0
75420	47.13	0
75422	47.13	0
75430	47.13	0
75432	46.74	1
75435	47.13	0
75440	47.13	0
75445	47.13	0
75450	47.13	0
75452	47.13	0
75455	47.13	0
75457	47.13	0
75465	44.37	1
75470	44.98	1
75475	47.13	0
75490	51.44	1
75500	44.98	1
75520	44.98	1
75530	44.98	1
75535	47.13	0
75540	47.13	0
75590	47.13	0
75600	53.95	1
75615	53.95	1
75620	53.95	1
75622	53.95	1
75625	53.95	1
75635	53.95	1
75650	53.95	1
75655	53.95	1
75660	53.95	1
75670	53.95	1
75690	53.95	1
75700	47.13	0
75710	51.45	1
75720	47.13	0
75922	44.98	1
75925	47.13	0
75990	44.98	1
76100	57.16	1
76125	57.16	1
76130	57.16	1
76132	57.16	1
76145	57.16	1
76150	57.16	1
76155	57.16	1
76190	57.16	1
76200	47.13	0
76220	47.13	0
76230	47.13	0
76290	47.13	0
77100	57.38	0
77120	57.83	1
77140	58.76	1
77190	58.76	1
77200	57.38	0
77250	57.38	0
77260	57.38	0
77290	54.86	1
77300	57.38	0
77310	61.13	1
77320	53.48	1
77330	57.38	0
77340	57.38	0
77390	58.93	1
77410	58.76	1
77415	57.38	0
77440	58.76	1
77450	57.38	0
77460	58.76	1
77490	57.38	0
77500	53.66	1
77510	53.66	1
77530	53.66	1
77540	53.66	1
77590	53.66	1
77600	57.38	0
77610	58.76	1
77620	59.91	1
77630	69.68	1
77640	58.76	1
77650	57.38	0
77660	58.72	1
77690	58.76	1
77700	57.38	0
77750	57.38	0
77790	57.38	0
77800	61.01	1
77810	61.01	1
77820	61.01	1
77830	61.01	1
77835	61.01	1
77840	61.01	1
77850	61.01	1
77860	61.01	1
77870	61.01	1
77880	61.01	1
77890	61.01	1
77900	57.38	0
77920	50.56	1
77940	57.38	0
77990	57.38	0
78100	48.01	1
78120	58.76	1
78130	58.76	1
78155	51.14	1
78170	58.76	1
78190	57.38	0
78200	48.66	1
78290	57.38	0
78390	50.05	1
79100	51.41	1
79120	51.47	0
79130	51.47	0
79140	50.67	1
79190	51.47	0
79200	51.47	0
79220	51.47	0
79290	51.47	0
79300	51.47	0
79310	57.55	1
79320	51.47	0
79390	57.87	1
79400	56.66	1
79420	56.66	1
79430	56.66	1
79440	56.66	1
79450	56.66	1
79475	56.66	1
79490	56.66	1
79500	50.67	1
79510	51.47	0
79520	51.47	0
79550	51.47	0
79560	51.47	0
79565	50.67	1
79590	50.67	1
79600	51.47	0
79620	59.69	1
79630	51.47	0
79640	50.67	1
79690	51.97	1
79900	51.47	0
79920	55.63	1
79930	51.47	0
79990	50.12	1
80110	50.67	1
80120	50.67	1
80130	50.67	1
80190	51.47	0
80200	51.47	0
80220	51.47	0
80222	51.47	0
80225	51.47	0
80245	51.47	0
80250	51.47	0
80255	51.47	0
80290	50.67	1
80300	51.47	0
80310	51.47	0
80320	51.47	0
80330	51.47	0
80340	51.47	0
80360	51.47	0
80390	51.47	0
81000	51.96	1
81100	51.67	0
81120	52.82	1
81190	52.82	1
81200	51.67	0
81208	52.82	1
81210	51.67	0
81220	48.74	1
81225	48.74	1
81230	53.46	1
81250	51.67	0
81275	51.67	0
81280	52.82	1
81290	52.82	1
81900	47.08	1
81920	52.82	1
81925	54.73	1
81930	51.84	1
81935	51.67	0
81940	52.82	1
81945	57.01	1
81955	47.08	1
81960	47.08	1
81990	47.08	1
82000	50.21	1
82020	58.83	1
82050	56.45	0
82060	56.45	0
82070	56.45	0
82080	58.83	1
82090	56.45	0
82710	57.21	1
83000	52.52	1
83020	52.52	1
83100	52.52	1
83110	52.52	1
83120	52.52	1
83130	52.52	1
83140	52.52	1
83190	52.52	1
83200	52.36	0
83210	52.17	1
83220	52.71	1
83240	52.36	0
83250	52.36	0
83290	52.52	1
83300	52.36	0
83305	52.36	0
83310	52.52	1
83320	51.79	1
83330	52.36	0
83350	52.36	0
83360	52.36	0
83390	52.52	1
83400	53.49	1
83410	53.49	1
83420	52.36	0
83440	52.36	0
83450	52.36	0
83460	52.36	0
83465	52.36	0
83490	50.01	1
83500	52.36	0
83510	52.36	0
83520	50.78	1
83530	51.10	1
83540	52.36	0
83550	52.36	0
83560	52.36	0
83590	48.53	1
83900	52.36	0
83910	52.36	0
83915	52.52	1
83920	54.06	1
83930	54.38	1
83940	52.36	0
83960	52.36	0
83990	47.03	1
84100	57.49	1
84105	57.49	1
84110	59.71	0
84115	63.81	1
84125	59.71	0
84145	59.71	0
84165	63.81	1
84170	59.71	0
84175	63.81	1
84185	63.81	1
84190	54.57	1
84220	63.81	1
84222	63.81	1
84225	63.81	1
84230	61.34	1
84235	59.71	0
84240	59.71	0
84245	59.71	0
84250	63.81	1
84300	59.71	0
84320	59.71	0
84390	51.91	1
84400	63.81	1
84410	59.71	0
84420	63.81	1
84900	59.71	0
84910	59.71	0
84970	59.71	0
84975	51.03	1
84980	63.81	1
84985	59.71	0
84990	52.37	1
85100	55.60	0
85110	62.46	1
85120	55.60	0
85150	55.45	1
85190	55.45	1
85200	55.60	0
85210	55.60	0
85220	55.60	0
85320	55.45	1
85340	55.60	0
85345	55.45	1
85420	55.60	0
85500	55.60	0
85510	55.45	1
85560	55.60	0
85570	55.45	1
85600	55.45	1
85620	57.24	1
85630	55.60	0
85700	52.48	1
85730	55.45	1
85740	55.60	0
85790	55.45	1
85990	55.45	1
86190	55.60	0
86240	55.60	0
87105	55.01	1
87110	56.51	1
87120	52.94	1
87130	54.10	0
87190	54.10	0
87200	54.10	0
87210	56.51	1
87215	54.10	0
87245	54.10	0
87250	54.10	0
87260	56.51	1
87300	51.65	1
87310	51.65	1
87330	56.51	1
87340	49.96	1
87350	50.97	1
87370	54.10	0
87390	56.51	1
87400	56.51	1
87430	54.10	0
87450	56.51	1
87462	51.55	1
87490	56.51	1
88000	68.15	0
88010	69.12	1
88030	63.44	1
88040	68.15	0
88050	69.12	1
88070	68.15	0
88080	69.12	1
88090	69.12	1
89100	45.24	1
89120	41.28	1
89128	44.52	0
89136	44.52	0
89148	44.52	0
89156	43.76	1
89160	44.52	0
89164	43.76	1
89190	44.52	0
89200	43.76	1
89210	44.52	0
89215	44.52	0
89220	43.76	1
89225	43.76	1
89230	44.52	0
89235	44.52	0
89240	44.52	0
89242	43.76	1
89245	44.52	0
89247	44.52	0
89290	43.76	1
89300	44.52	0
89320	44.52	0
89330	44.52	0
89350	48.98	1
89360	48.04	1
89390	43.76	1
89400	44.52	0
89420	44.52	0
89430	43.76	1
89440	44.52	0
89500	47.33	1
89520	44.52	0
89530	49.98	1
89540	44.52	0
89550	44.52	0
89560	44.52	0
89570	44.52	0
89590	44.52	0
89900	44.52	0
89940	44.52	0
89990	43.76	1
90000	52.99	0
90100	54.36	0
90200	54.36	0
91000	57.21	0
91025	57.21	0
91030	57.21	0
91050	57.21	0
91070	57.21	0
91075	57.21	0
91090	57.21	1
92000	56.53	0
92100	56.53	0
92110	60.84	1
92120	53.61	1
92130	56.53	0
92135	56.53	0
92140	56.53	0
92155	56.53	0
92190	56.53	0
92200	56.53	0
92225	56.53	0
92230	54.67	1
92240	56.53	0
92250	56.17	1
92270	56.53	0
92290	51.38	1
92300	56.53	0
92320	53.61	1
92330	56.53	0
92400	55.65	1
92415	64.76	1
92420	53.61	1
92430	56.53	0
92490	56.53	0
92500	56.53	0
92520	56.53	0
92600	50.30	1
92625	56.79	1
92690	56.53	0
92700	56.53	0
92900	56.53	0
92930	56.53	0
92940	56.53	0
92950	56.53	0
92990	56.53	0
93100	54.64	0
93120	54.61	1
93190	54.61	1
93900	54.64	0
93920	56.96	1
93950	54.64	0
93960	54.64	0
93990	54.61	1
94100	64.54	1
94120	51.43	0
94140	51.43	0
94160	51.43	0
94170	51.43	0
94180	49.35	1
94190	60.22	1
94200	51.43	0
94220	49.35	1
94230	51.65	1
94240	46.72	1
94250	46.45	1
94290	49.07	1
94320	51.43	0
94900	57.21	1
94920	49.35	1
94940	49.35	1
94960	51.43	0
94980	80.94	1
94990	53.88	1
95000	52.51	1
95100	50.75	0
95120	48.24	1
95125	52.51	1
95130	52.51	1
95135	52.51	1
95140	52.51	1
95145	50.75	0
95150	50.75	0
95155	52.51	1
95160	47.21	1
95190	46.39	1
95210	47.61	1
95220	50.75	0
95230	50.75	0
95240	50.75	0
95250	50.75	0
95290	52.51	1
95300	46.20	1
95320	44.45	1
95340	50.75	0
95350	50.75	0
95360	43.27	1
95390	50.75	0
95400	52.51	1
95410	52.51	1
95415	52.51	1
95420	52.51	1
95440	53.79	1
95445	50.75	0
95450	52.51	1
95455	52.82	1
95475	50.75	0
95490	52.51	1
95500	50.75	0
95510	49.10	1
95520	50.75	0
95530	50.75	0
95590	45.16	1
95600	52.51	1
95700	50.75	0
95720	57.21	1
95750	52.51	1
95790	52.51	1
95910	54.90	1
95920	50.75	0
95925	58.72	1
95930	50.75	0
95940	52.51	1
95945	50.75	0
95950	50.75	0
95955	50.75	0
95960	50.75	0
95970	50.75	0
95990	52.51	1
96100	43.59	1
96190	47.54	1
96900	45.59	0
96910	54.27	1
96925	45.59	0
96930	43.59	1
96940	45.59	0
96950	45.59	0
96990	45.59	0
97100	50.61	1
97105	50.61	1
97120	50.61	1
97125	47.49	1
97130	54.68	1
97145	49.83	1
97150	48.44	0
97152	48.61	1
97155	47.85	1
97160	48.44	0
97190	50.71	1
97200	48.44	0
97205	48.44	0
97210	48.44	0
97230	47.85	1
97300	48.44	0
97315	50.95	1
97340	48.44	0
97345	47.85	1
97350	47.85	1
97355	53.91	1
97390	47.85	1
97400	47.85	1
97415	46.16	1
97435	48.44	0
97440	47.85	1
97450	48.44	0
97460	48.44	0
97470	47.85	1
97475	48.44	0
97900	48.44	0
97990	48.44	0
98000	50.69	0
98100	48.89	1
98120	48.97	1
98130	50.34	1
98135	50.34	1
98140	50.34	1
98190	48.70	1
98220	56.98	1
98230	48.97	1
98290	50.69	0
98300	48.70	1
98320	54.57	1
98330	47.71	1
98390	50.69	0
98400	50.69	0
98420	49.66	1
98430	52.28	1
98440	51.42	1
98500	53.34	1
98520	50.69	0
98530	50.69	0
98540	50.69	0
98550	52.07	1
98555	50.60	1
98590	49.05	1
98600	49.05	1
98620	49.23	1
98630	50.69	0
98690	47.56	1
98840	48.91	1
98930	54.31	1
98940	55.53	1
98950	48.70	1
98990	50.68	1
99020	48.54	0
99900	48.70	1
99910	49.75	1
99920	42.09	1
99930	50.00	1
61100	51.53	 
61110	51.53	 
61115	52.35	 
61120	51.53	 
61220	53.92	 
61230	53.92	 
61235	53.92	 
61240	53.92	 
61250	53.92	 
61260	53.92	 
61270	53.92	 
61270	53.92	 
61290	53.92	 
62100	49.11	 
62105	49.11	 
62110	49.11	 
62120	49.11	 
62200	51.02	 
62210	51.02	 
62220	51.02	 
62230	51.02	 
62240	51.02	 
62260	51.02	 
62290	51.02	 
62320	50.43	 
62330	50.43	 
62390	50.43	 
62400	51.04	 
62410	49.11	 
62420	49.11	 
62430	48.39	 
62440	49.11	 
62460	49.77	 
62490	49.11	 
62510	52.13	 
62520	52.13	 
62600	50.43	 
62610	50.43	 
62660	50.43	 
62690	50.43	 
62700	53.11	 
62720	53.18	 
62720	53.18	 
62730	53.18	 
62740	53.18	 
62790	53.18	 
62800	50.43	 
62820	50.43	 
62920	53.86	 
62940	53.86	 
62950	53.86	 
62960	53.86	 
62970	53.86	 
62990	53.86	 
63100	50.31	 
63110	50.31	 
63120	50.31	 
63130	50.31	 
63140	50.31	 
63190	50.31	 
63200	53.17	 
63220	54.41	 
63230	51.04	 
63250	53.17	 
63290	53.17	 
64100	51.77	 
64120	51.79	 
64120	51.79	 
64130	52.93	 
64900	53.73	 
64920	53.73	 
64930	55.00	 
64940	53.73	 
64960	53.82	 
64990	53.02	 
