hisco	hiscam	orig
1100	82.94	0
1110	82.94	0
1190	82.94	0
1200	82.94	0
1210	82.94	0
1300	82.94	0
1340	82.94	0
1400	82.94	0
1420	82.94	0
1430	82.94	0
2000	93.75	1
2100	92.00	0
2120	91.10	1
2130	92.00	0
2140	92.00	0
2200	92.00	0
2210	93.75	1
2220	92.00	0
2230	92.00	0
2240	92.00	0
2245	92.00	0
2255	92.00	0
2290	91.81	1
2300	92.00	0
2305	92.00	0
2310	92.00	0
2400	92.00	0
2410	92.00	0
2430	92.00	0
2450	92.00	0
2460	92.00	0
2510	92.00	0
2620	92.00	0
2700	92.00	0
2710	92.00	0
2740	92.00	0
2900	92.00	0
2930	92.00	0
2990	92.00	0
3000	92.00	0
3010	92.00	0
3020	91.45	1
3022	92.00	0
3030	92.00	0
3040	92.00	0
3090	92.00	0
3100	93.75	1
3110	93.75	1
3120	92.00	0
3130	92.00	0
3140	92.00	0
3150	92.00	0
3160	92.00	0
3170	92.00	0
3180	92.00	0
3200	92.00	0
3300	92.00	0
3310	92.00	0
3320	92.00	0
3330	92.00	0
3340	92.00	0
3390	93.75	1
3405	92.00	0
3490	92.00	0
3510	92.22	1
3520	92.00	0
3540	92.00	0
3550	92.00	0
3590	92.00	0
3620	92.00	0
3720	92.00	0
3930	92.00	0
4100	74.73	0
4120	74.73	0
4125	74.73	0
4130	74.73	0
4140	74.73	0
4200	74.73	0
4215	74.73	0
4217	74.73	1
4220	74.73	0
4230	74.73	1
4240	74.73	1
4250	74.73	0
4290	74.73	0
4320	74.73	0
5100	82.94	0
5110	82.94	0
5120	82.94	0
5190	82.94	0
5230	82.94	0
5260	82.94	0
5320	82.94	0
5330	82.94	0
5340	82.94	0
5360	82.94	0
5390	82.94	0
5400	82.94	0
5420	82.94	0
6100	97.99	1
6105	97.99	1
6110	97.99	1
6120	97.99	1
6130	97.99	1
6140	97.99	1
6190	97.99	1
6210	88.90	1
6300	82.94	0
6310	97.99	1
6320	97.99	0
6420	88.90	0
6500	97.99	1
6510	97.99	1
6520	97.99	0
6590	97.99	0
6700	97.99	1
6710	97.99	1
6810	88.90	0
6910	88.90	0
6990	88.90	0
7100	88.90	1
7110	88.90	1
7130	88.90	1
7200	82.94	0
7210	88.90	0
7300	82.94	0
7310	88.90	0
7410	88.90	0
7500	82.94	0
7520	97.99	0
7530	97.99	0
7600	82.94	0
7620	88.90	0
7640	88.90	0
7900	82.94	0
7920	88.90	0
7930	88.90	0
7990	88.90	0
8110	82.94	0
8130	82.94	0
8200	82.94	0
8220	82.94	0
8230	82.94	0
8250	82.94	0
8490	82.94	0
9010	82.94	0
9150	82.94	0
9999	82.94	0
11000	82.94	0
11010	82.94	0
11020	82.94	0
12000	95.03	0
12100	95.03	0
12110	92.78	1
12200	95.03	0
12210	95.03	0
12310	96.05	1
12400	94.96	1
12410	94.96	1
12900	96.47	1
12910	96.47	1
13000	87.12	0
13020	87.12	0
13030	87.12	0
13100	88.90	1
13130	88.90	0
13140	88.90	0
13170	88.90	0
13175	88.90	0
13190	88.90	0
13200	88.90	1
13215	88.90	0
13220	88.90	0
13230	88.90	0
13250	88.90	1
13260	88.90	0
13270	88.90	0
13275	88.90	0
13280	88.90	0
13290	88.90	0
13320	87.02	1
13390	85.83	1
13420	88.90	0
13490	88.90	0
13590	88.90	0
13900	88.90	0
13940	88.90	1
13950	88.90	0
13960	88.90	0
13990	88.90	1
14100	88.90	0
14120	88.90	0
14120	88.90	1
14130	88.90	0
14140	88.90	0
14190	88.90	0
