hisco	hiscam	orig
9999	73.80	0
11000	73.71	1
11010	73.71	1
11020	73.21	1
12000	99.00	1
12100	98.60	0
12110	99.00	1
12200	98.60	0
12210	99.00	1
12310	99.00	1
12400	95.35	1
12410	95.35	1
12900	99.00	1
12910	99.00	1
13000	72.99	1
13020	71.33	1
13030	72.99	1
13100	84.79	1
13130	84.83	0
13140	84.83	0
13170	84.83	0
13175	84.83	0
13190	89.79	1
13200	90.08	1
13215	90.08	0
13220	90.08	1
13230	90.08	0
13250	90.08	1
13260	90.08	0
13270	90.08	0
13275	90.08	0
13280	90.08	0
13290	90.08	1
13320	65.30	1
13390	68.12	1
13420	80.64	0
13490	80.64	0
13590	80.64	0
13900	80.64	0
13940	80.64	1
13950	80.64	0
13960	80.64	1
13990	80.64	1
14100	96.62	0
14120	96.62	0
14120	99.00	1
14130	96.62	0
14140	99.00	1
14190	96.62	0
14990	65.12	1
15120	77.26	0
15120	75.46	1
15900	77.46	1
15915	77.71	1
15920	77.26	0
15920	75.84	1
15930	77.26	0
15945	77.26	0
15950	77.26	0
15960	77.26	0
15990	77.26	0
16000	70.87	1
16100	70.18	0
16120	70.18	0
16120	72.07	1
16130	68.30	1
16150	70.18	0
16160	68.30	1
16190	70.18	0
16200	68.30	1
16220	70.18	0
16230	70.18	0
16240	70.18	0
16250	70.81	1
16300	69.56	1
16310	70.31	1
16350	70.18	0
16360	70.18	0
17000	59.18	1
17100	58.90	0
17120	58.90	0
17130	59.18	1
17135	58.90	0
17140	59.18	1
17145	59.18	1
17150	58.90	0
17190	58.90	0
17200	58.90	0
17220	59.18	1
17230	59.18	1
17300	58.90	0
17320	58.90	0
17340	58.90	0
17420	58.90	0
17490	58.04	1
17530	57.98	1
17540	57.98	1
17590	57.98	1
17900	59.18	1
17920	49.08	1
17940	58.90	0
17990	58.90	0
18000	58.90	0
18020	59.18	1
18050	59.18	1
18090	58.90	0
19100	74.90	0
19120	74.90	0
19130	74.90	1
19140	74.90	0
19190	74.90	0
19200	74.90	0
19250	74.90	0
19290	74.90	0
19300	74.90	0
19320	74.90	1
19390	74.90	0
19400	74.90	0
19420	74.90	0
19430	74.90	0
19490	74.90	0
19500	74.90	0
19520	74.90	1
19530	74.90	0
19540	74.90	1
19900	74.90	1
19950	74.90	0
19960	74.90	0
19990	74.90	0
20100	99.00	1
20110	99.00	1
20200	90.84	1
20210	90.84	1
21000	79.54	1
21100	87.82	1
21110	87.82	1
21200	81.80	0
21220	64.30	1
21230	86.58	0
21240	68.39	1
21300	79.54	1
21320	79.54	0
21340	79.54	0
21420	79.54	0
21430	79.54	1
21490	79.54	0
21900	86.58	0
21940	81.80	0
21950	81.80	0
21960	81.80	0
21970	81.80	0
21980	81.80	0
21990	87.07	1
22000	69.25	1
22100	69.25	1
22110	69.25	0
22190	69.25	1
22200	68.19	0
22210	79.74	1
22220	99.00	1
22230	78.22	0
22235	78.22	0
22240	78.22	0
22245	78.22	0
22250	74.70	1
22265	78.22	0
22275	74.70	1
22280	74.70	1
22290	74.70	1
22300	68.19	0
22320	69.25	0
22330	69.25	0
22390	69.25	0
22420	69.25	1
22425	69.25	1
22430	70.62	1
22440	68.75	0
22450	59.30	1
22460	69.25	1
22490	69.25	1
22520	55.49	1
22600	61.85	1
22610	56.20	1
22620	63.51	0
22630	61.85	1
22640	63.51	0
22650	61.85	1
22651	63.51	0
22655	63.51	0
22660	61.85	1
22665	63.51	0
22670	63.51	0
22675	82.23	1
22680	63.51	0
22690	61.85	1
30000	68.43	1
31000	86.68	1
31020	98.18	1
31030	71.74	1
31040	71.16	0
31040	66.36	1
31090	83.24	1
31940	71.16	0
32100	68.43	1
32110	68.43	1
32120	71.16	0
32140	71.16	0
32190	71.16	0
32220	71.16	0
33000	71.32	1
33100	71.32	1
33110	71.32	1
33120	72.99	1
33130	72.99	1
33135	72.99	1
33140	72.99	1
33150	72.99	1
33160	72.99	1
33170	72.99	1
33190	72.99	1
33900	71.16	0
33920	71.16	0
33930	71.16	0
33940	65.66	1
33990	86.47	1
34120	56.24	0
34230	56.24	0
36000	65.88	1
36020	58.46	1
36040	52.91	1
36090	56.24	0
37000	59.55	1
37010	56.24	0
37020	72.03	1
37030	52.91	1
37040	54.36	1
37090	51.47	1
