hisco	hiscam	orig
7530	72.45	0
7600	65.63	0
7620	66.47	0
7640	66.47	0
7900	65.63	0
7920	66.47	0
7930	66.47	0
7990	66.47	0
8110	66.47	0
8130	66.47	0
8200	66.47	0
8220	66.47	0
8230	66.47	0
8250	66.47	0
8490	66.47	0
9010	66.47	0
9150	66.47	0
9999	66.47	0
11000	66.47	1
11010	66.47	1
11020	66.47	0
12000	75.53	1
12100	75.53	0
12110	75.53	1
12200	75.53	0
12210	75.53	1
12310	75.53	1
12400	75.53	0
12410	75.53	0
12900	75.53	1
12910	75.53	1
13000	62.41	0
13020	62.41	1
13030	62.41	0
13100	71.69	1
13130	71.69	0
13140	71.69	0
13170	71.69	0
13175	71.69	0
13190	71.69	0
13200	71.95	1
13215	71.77	0
13220	71.77	0
13230	71.77	0
13250	70.38	1
13260	71.77	0
13270	71.77	0
13275	71.77	0
13280	71.77	0
13290	71.77	0
13320	65.34	0
13390	65.34	0
13420	70.92	0
13490	70.92	0
13590	70.92	0
13900	70.92	0
13940	70.87	1
13950	72.34	1
13960	70.92	0
13990	66.47	1
14100	76.20	0
14120	76.20	0
14120	76.20	1
14130	76.20	1
14140	76.20	0
14190	76.20	0
14990	76.20	0
15120	66.47	0
15120	66.47	1
15900	66.47	0
15915	66.47	0
15920	66.47	0
15920	66.47	0
15930	66.47	0
15945	66.47	0
15950	66.47	0
15960	66.47	0
15990	66.47	0
16000	66.47	0
16100	66.47	0
16120	66.47	0
16120	66.47	1
16130	66.47	1
16150	66.47	0
16160	66.47	0
16190	66.47	0
16200	66.47	0
16220	66.47	0
16230	66.47	0
16240	66.47	0
16250	66.47	0
16300	66.47	0
16310	66.47	0
16350	66.47	0
16360	66.47	0
17000	66.47	0
17100	66.47	1
17120	66.47	1
17130	66.47	0
17135	66.47	0
17140	66.47	1
17145	66.47	1
17150	66.47	0
17190	66.47	0
17200	66.47	0
17220	66.47	0
17230	66.47	0
17300	66.47	0
17320	66.47	0
17340	66.47	0
17420	66.47	0
17490	66.47	0
17530	66.47	0
17540	66.47	0
17590	66.47	0
17900	66.47	0
17920	66.47	0
17940	66.47	0
17990	66.47	1
18000	66.47	0
18020	66.47	0
18050	66.47	0
18090	66.47	0
19100	74.69	0
19120	74.69	0
19130	74.69	0
19140	74.69	0
19190	74.69	0
19200	74.69	0
19250	74.69	0
19290	74.69	0
19300	74.69	0
19320	74.69	0
19390	74.69	0
19400	74.69	0
19420	74.69	0
19430	74.69	0
19490	74.69	0
19500	74.69	0
19520	74.69	0
19530	74.69	0
19540	74.69	0
19900	74.69	0
19950	74.69	0
19960	74.69	0
19990	74.69	0
20100	73.84	1
20110	73.84	1
20200	73.84	1
20210	73.84	1
21000	76.16	0
21100	76.16	1
21110	76.16	1
21200	76.16	0
21220	76.16	0
21230	66.47	1
21240	76.16	0
21300	74.95	0
21320	74.95	0
21340	74.95	0
21420	74.95	0
21430	74.95	0
21490	74.95	0
21900	74.95	0
21940	76.16	1
21950	76.16	0
21960	76.16	0
21970	76.16	0
21980	76.16	0
21990	76.16	1
22000	66.47	1
22100	59.54	0
22110	59.54	0
22190	59.54	0
22200	59.54	0
22210	66.47	1
22220	66.47	1
22230	61.19	0
22235	61.19	0
22240	61.19	0
22245	61.19	0
22250	61.19	0
22265	61.19	0
22275	61.19	0
22280	61.19	0
22290	59.08	1
22300	59.54	0
22320	59.54	0
22330	59.54	0
22390	59.54	0
22420	59.08	0
22425	59.08	0
22430	59.08	0
22440	59.08	0
22450	54.15	1
22460	59.08	0
22490	59.08	0
22520	59.03	0
22600	59.03	0
22610	59.63	1
22620	59.03	0
22630	59.03	0
22640	59.03	0
22650	60.31	1
22651	59.03	0
22655	59.03	0
22660	59.03	0
22665	59.03	0
22670	59.03	0
22675	54.15	1
22680	59.03	0
22690	54.15	1
30000	64.41	0
31000	64.41	1
31020	64.41	1
31030	64.41	1
31040	64.41	0
31040	64.41	1
31090	64.41	1
31940	64.41	0
32100	64.41	0
32110	64.41	0
32120	64.41	1
32140	64.41	0
32190	64.41	0
32220	64.41	0
33000	64.41	1
33100	64.41	1
33110	64.41	1
33120	64.41	1
33130	64.41	1
33135	64.41	1
33140	64.41	1
33150	64.41	1
33160	64.41	1
33170	64.41	1
33190	64.41	1
33900	64.41	0
33920	64.41	0
33930	64.41	0
33940	64.41	1
33990	64.41	1
34120	49.68	0
34230	49.68	0
36000	49.68	1
36020	49.68	1
36040	49.68	0
36090	49.68	0
37000	49.68	1
37010	49.68	0
37020	49.68	1
37030	49.68	1
37040	49.68	1
37090	49.68	1
38000	49.68	0
38020	49.68	0
38030	49.68	0
38040	49.68	0
38090	49.68	0
39100	64.41	1
39110	64.41	1
39120	64.41	1
39130	64.41	1
39140	64.41	1
39150	64.41	1
39190	64.41	1
39230	64.41	0
39310	64.41	1
39320	64.41	1
39340	64.41	1
39350	64.41	0
39390	64.41	0
39410	64.41	0
39440	64.41	0
39490	64.41	0
39520	64.41	0
39530	64.41	0
39900	64.41	0
39940	64.41	0
39960	64.41	1
39990	64.41	0
41000	73.77	0
41020	73.77	1
41025	73.77	1
41030	73.77	1
41035	73.77	0
41040	73.77	1
41525	66.31	0
42200	81.44	1
42220	81.44	1
42230	81.44	1
43100	81.44	0
43120	81.44	0
43200	81.44	1
43220	81.44	1
43230	81.44	1
43290	81.44	0
44100	81.44	1
44120	81.44	1
44130	81.44	1
44140	81.44	1
44190	81.44	0
44200	81.44	0
44220	81.44	0
44230	81.44	1
44300	81.44	0
44320	81.44	1
44330	81.44	0
45100	54.67	0
45120	54.67	0
45125	54.67	0
45130	54.67	0
45140	54.67	0
45150	54.67	0
45190	54.67	0
45220	54.67	1
45225	54.67	0
45230	54.67	0
45240	54.67	0
45250	54.67	0
45290	54.67	0
49020	54.67	0
49030	54.67	0
49090	54.67	0
51000	57.07	1
51020	57.07	1
51030	57.07	0
51040	57.07	1
51050	57.07	1
51090	57.07	1
52000	66.31	0
52290	66.31	0
53100	54.67	1
53120	54.67	0
53130	54.67	0
53140	54.67	0
53150	54.67	0
53190	54.67	0
53200	49.11	1
53210	49.11	1
53220	49.11	1
53240	49.11	1
53250	49.11	1
53290	49.11	1
53330	49.11	0
54000	49.11	1
54010	49.11	1
54020	49.11	1
54030	49.11	1
54035	49.11	0
54040	49.11	0
54050	49.11	0
54055	49.11	0
54060	49.11	0
54090	49.11	0
55100	49.11	0
55120	49.11	0
55125	49.11	0
55130	49.11	0
55140	49.11	1
55190	49.11	0
55200	49.11	0
55220	49.11	0
55220	49.11	0
55230	49.11	0
55230	49.11	0
55240	49.11	1
55290	49.11	0
56000	49.11	0
56010	49.11	0
56030	49.11	0
56030	49.11	0
56040	49.11	0
56050	49.11	0
56060	49.11	0
56065	49.11	0
56070	49.11	0
56090	49.11	0
57000	54.67	1
57025	54.67	1
57030	54.67	0
57030	54.67	1
57070	54.67	1
57090	54.67	1
58100	53.49	1
58110	53.49	1
58200	52.82	0
58220	50.25	1
58225	52.82	0
58230	52.82	0
58240	52.82	0
58300	53.49	1
58320	53.49	1
58320	52.82	0
58330	53.49	1
58340	53.49	1
58490	52.82	0
58900	52.82	0
58920	52.82	0
58930	52.82	0
58930	53.49	1
58940	53.49	1
58990	53.49	1
59100	54.67	0
59200	54.67	0
59220	54.67	0
59230	54.67	0
59290	54.67	0
59900	54.67	0
59920	54.67	0
59940	54.67	1
59950	54.67	0
59990	54.67	1
71100	52.96	0
71105	52.96	1
71110	52.96	1
71120	52.96	0
71125	52.96	0
71130	52.96	0
71150	52.96	0
71160	52.96	0
71170	52.96	0
71190	52.96	0
71200	52.96	0
71220	52.96	1
71250	52.96	0
71290	52.96	0
71300	52.96	0
71380	52.96	0
71390	52.96	0
72000	52.96	0
72100	52.96	0
72120	52.96	0
72130	52.96	0
72160	52.96	0
72170	52.96	0
72190	52.96	1
72200	52.96	0
72220	52.96	0
72230	52.96	0
72250	52.96	0
72260	52.96	0
72290	52.96	0
72320	52.96	0
72330	52.96	0
72390	52.96	0
72400	52.96	0
72420	52.96	1
72490	52.96	1
72500	52.96	1
72520	52.96	0
72530	52.96	0
72540	52.96	0
72555	52.96	0
72560	52.96	0
72590	52.96	0
72600	52.96	0
72620	52.96	0
72630	52.96	0
72640	52.96	0
72700	52.96	0
72725	52.96	1
72730	52.96	0
72740	52.96	0
72790	52.96	1
72800	52.96	0
72820	52.96	0
72830	52.96	0
72890	52.96	0
72900	52.96	0
72930	52.96	0
72940	52.96	0
72980	52.96	0
72990	52.96	0
73100	52.96	0
73130	52.96	0
73200	52.96	1
73210	52.96	1
73240	52.96	1
73270	52.96	1
73290	52.96	1
73320	52.96	0
73350	52.96	0
73360	52.96	0
73390	52.96	0
73400	52.96	1
73430	52.96	1
73460	52.96	1
73490	52.96	1
74100	52.96	0
74120	52.96	0
74140	52.96	0
74200	52.96	1
74220	52.96	1
74240	52.96	1
74400	52.96	0
74470	52.96	1
74490	52.96	0
74500	52.96	0
74900	52.96	0
74910	52.96	0
74920	52.96	0
74925	52.96	0
74930	52.96	0
74990	52.96	0
75000	48.99	1
75100	48.99	1
75115	48.99	1
75120	48.99	1
75130	48.99	1
75135	48.99	1
75140	48.99	1
75145	48.99	1
75150	48.99	1
75155	48.99	1
75190	48.99	1
75220	49.06	0
75230	49.06	0
75240	49.06	0
75250	49.06	0
75290	49.06	0
75300	49.06	0
75320	49.06	0
75340	49.06	0
75350	49.06	0
75390	49.06	0
75400	48.99	1
75415	49.06	0
75420	49.06	0
75422	49.06	0
75430	49.06	0
75432	49.62	1
75435	48.99	1
75440	49.06	0
75445	49.06	0
75450	49.06	0
75452	49.06	0
75455	49.06	0
75457	49.06	0
75465	48.99	1
75470	49.06	0
75475	49.06	0
75490	48.99	1
75500	48.99	1
75520	49.06	0
75530	48.99	1
75535	49.06	0
75540	49.06	0
75590	49.06	0
75600	48.99	1
75615	48.99	1
75620	48.99	1
75622	48.99	1
75625	48.99	1
75635	48.99	1
75650	48.99	1
75655	48.99	1
75660	48.99	1
75670	48.99	1
75690	48.99	1
75700	49.06	0
75710	48.99	1
75720	49.06	0
75922	49.06	0
75925	49.06	0
75990	49.06	0
76100	48.99	1
76125	48.99	1
76130	48.99	1
76132	48.99	1
76145	48.99	1
76150	48.99	1
76155	48.99	1
76190	48.99	1
76200	49.06	0
76220	49.06	0
76230	49.06	0
76290	49.06	0
77100	56.09	0
77120	57.69	1
77140	56.09	0
77190	56.09	0
77200	56.09	0
77250	56.09	0
77260	56.09	0
77290	56.09	0
77300	56.09	0
77310	56.72	1
77320	55.43	1
77330	56.09	0
77340	55.43	1
77390	56.09	0
77410	56.09	0
77415	56.09	0
77440	56.09	0
77450	56.09	0
77460	56.09	0
77490	56.09	0
77500	55.43	1
77510	55.43	1
77530	55.43	1
77540	55.43	1
77590	55.43	1
77600	56.09	0
77610	55.43	1
77620	56.09	0
77630	55.43	1
77640	56.09	0
77650	56.09	0
77660	56.09	0
77690	56.09	0
77700	56.09	0
77750	56.09	0
77790	56.09	0
77800	55.67	1
77810	55.67	1
77820	55.67	1
77830	55.67	1
77835	55.67	1
77840	55.67	1
77850	55.67	1
77860	55.67	1
77870	55.67	1
77880	55.67	1
77890	55.67	1
77900	56.09	0
77920	55.43	1
77940	56.09	0
77990	56.09	0
78100	55.43	1
78120	56.09	0
78130	56.09	0
78155	56.09	0
78170	56.09	0
78190	56.09	0
78200	55.43	1
78290	56.09	0
78390	56.09	0
79100	46.68	1
79120	47.93	0
79130	47.93	0
79140	47.93	0
79190	47.93	0
79200	47.93	0
79220	47.93	0
79290	47.93	0
79300	47.93	0
79310	48.74	1
79320	47.93	0
79390	47.93	0
79400	48.74	1
79420	48.74	1
79430	48.74	1
79440	48.74	1
79450	48.74	1
79475	48.74	1
79490	48.74	1
79500	48.74	1
79510	47.93	0
79520	47.93	0
79550	47.93	0
79560	47.93	0
79565	48.74	1
79590	48.74	1
79600	47.93	0
79620	47.93	0
79630	47.93	0
79640	47.93	0
79690	47.93	0
79900	47.93	0
79920	47.93	0
79930	47.93	0
79990	47.93	0
80110	48.74	1
80120	47.93	0
80130	47.93	0
80190	47.93	0
80200	47.93	0
80220	47.93	0
80222	47.93	0
80225	47.93	0
80245	47.93	0
80250	47.93	0
80255	47.93	0
80290	47.93	0
80300	47.93	0
80310	47.93	0
80320	47.93	0
80330	47.93	0
80340	47.93	0
80360	47.93	0
80390	47.93	0
81000	50.64	0
81100	50.64	0
81120	50.00	1
81190	50.64	0
81200	50.64	0
81208	50.64	0
81210	50.64	0
81220	50.64	0
81225	50.64	0
81230	50.92	1
81250	50.64	0
81275	50.64	0
81280	50.64	0
81290	50.64	0
81900	51.46	1
81920	50.64	0
81925	51.46	1
81930	50.51	1
81935	50.64	0
81940	50.64	0
81945	50.64	0
81955	51.46	1
81960	51.46	1
81990	51.46	1
82000	54.31	1
82020	54.31	0
82050	54.31	0
82060	54.31	0
82070	54.31	0
82080	54.31	0
82090	54.31	0
82710	50.51	0
83000	50.10	1
83020	50.10	1
83100	50.10	1
83110	50.10	1
83120	50.10	1
83130	50.10	1
83140	50.10	1
83190	50.10	1
83200	50.10	0
83210	50.10	0
83220	50.10	1
83240	50.10	0
83250	50.10	0
83290	50.10	0
83300	50.10	0
83305	50.10	0
83310	50.10	0
83320	50.10	1
83330	50.10	0
83350	50.10	0
83360	50.10	0
83390	50.10	0
83400	50.10	0
83410	50.10	0
83420	50.10	0
83440	50.10	0
83450	50.10	0
83460	50.10	0
83465	50.10	0
83490	50.10	0
83500	50.10	0
83510	50.10	0
83520	50.10	0
83530	50.10	0
83540	50.10	0
83550	50.10	0
83560	50.10	0
83590	50.10	0
83900	50.10	0
83910	50.10	0
83915	50.10	0
83920	50.10	1
83930	50.10	0
83940	50.10	0
83960	50.10	0
83990	50.10	1
84100	51.55	1
84105	51.55	1
84110	51.69	0
84115	51.69	0
84125	51.69	0
84145	51.69	0
84165	51.69	0
84170	51.69	0
84175	51.69	0
84185	51.69	0
84190	51.69	0
84220	51.49	1
84222	51.49	1
84225	51.49	1
84230	51.96	1
84235	51.69	0
84240	51.69	0
84245	51.69	0
84250	51.69	0
84300	51.69	0
84320	51.69	0
84390	51.69	0
84400	51.69	0
84410	51.69	0
84420	51.69	0
84900	51.69	0
84910	51.69	0
84970	51.69	0
84975	51.69	0
84980	49.61	1
84985	51.69	0
84990	54.31	1
85100	54.31	0
85110	54.31	1
85120	54.31	0
85150	54.31	0
85190	54.31	0
85200	54.31	0
85210	54.31	0
85220	54.31	0
85320	54.31	0
85340	54.31	0
85345	54.31	0
85420	54.31	0
85500	54.31	0
85510	54.31	0
85560	54.31	0
85570	54.31	0
85600	54.31	0
85620	54.31	0
85630	54.31	0
85700	54.31	0
85730	54.31	0
85740	54.31	0
85790	54.31	0
85990	54.31	0
86190	54.31	0
86240	54.31	0
87105	54.31	1
87110	54.31	0
87120	54.31	0
87130	54.31	0
87190	54.31	0
87200	54.31	0
87210	54.31	1
87215	54.31	0
87245	54.31	0
87250	54.31	0
87260	54.31	0
87300	54.31	1
87310	54.31	1
87330	54.31	1
87340	54.31	0
87350	54.31	1
87370	54.31	0
87390	54.31	0
87400	54.31	0
87430	54.31	0
87450	54.31	0
87462	54.31	0
87490	54.31	0
88000	54.31	0
88010	54.31	0
88030	54.31	0
88040	54.31	0
88050	54.31	1
88070	54.31	0
88080	54.31	0
88090	54.31	1
89100	48.69	0
89120	48.69	0
89128	48.69	0
89136	48.69	0
89148	48.69	0
89156	48.69	0
89160	48.69	0
89164	48.69	0
89190	48.69	0
89200	48.69	0
89210	48.69	1
89215	48.69	0
89220	48.69	0
89225	48.69	0
89230	48.69	0
89235	48.69	0
89240	48.69	0
89242	48.69	0
89245	48.69	0
89247	48.69	0
89290	48.69	0
89300	48.69	0
89320	48.69	0
89330	48.69	0
89350	48.69	0
89360	48.69	1
89390	48.69	1
89400	48.69	0
89420	48.69	0
89430	48.69	0
89440	48.69	0
89500	48.69	0
89520	48.69	0
89530	48.69	0
89540	48.69	0
89550	48.69	0
89560	48.69	0
89570	48.69	0
89590	48.69	0
89900	48.69	0
89940	48.69	0
89990	48.69	0
90000	50.60	0
90100	54.31	0
90200	54.31	0
91000	54.31	0
91025	54.31	0
91030	54.31	0
91050	54.31	0
91070	54.31	0
91075	54.31	0
91090	54.31	0
92000	54.31	0
92100	54.31	0
92110	54.31	1
92120	54.31	0
92130	54.31	0
92135	54.31	0
92140	54.31	0
92155	54.31	0
92190	54.31	0
92200	54.31	0
92225	54.31	0
92230	54.31	0
92240	54.31	0
92250	54.31	1
92270	54.31	0
92290	54.31	1
92300	54.31	0
92320	54.31	0
92330	54.31	0
92400	54.31	0
92415	54.31	0
92420	54.31	0
92430	54.31	0
92490	54.31	0
92500	54.31	0
92520	54.31	0
92600	54.31	0
92625	54.31	1
92690	54.31	0
92700	54.31	0
92900	54.31	0
92930	54.31	0
92940	54.31	0
92950	54.31	0
92990	54.31	0
93100	54.31	0
93120	54.31	1
93190	54.31	0
93900	54.31	0
93920	54.31	1
93950	54.31	0
93960	54.31	0
93990	54.31	0
94100	54.31	1
94120	54.31	0
94140	54.31	0
94160	54.31	0
94170	54.31	0
94180	54.31	0
94190	54.31	1
94200	54.31	0
94220	54.31	1
94230	54.31	1
94240	54.31	0
94250	54.31	0
94290	54.31	0
94320	54.31	0
94900	54.31	1
94920	54.31	0
94940	54.31	0
94960	54.31	0
94980	54.31	0
94990	54.31	1
95000	47.43	1
95100	48.19	0
95120	47.43	1
95125	48.19	0
95130	47.43	1
95135	48.19	0
95140	48.19	0
95145	48.19	0
95150	48.19	0
95155	48.19	0
95160	47.43	1
95190	48.19	0
95210	47.43	1
95220	48.19	0
95230	48.19	0
95240	48.19	0
95250	48.19	0
95290	48.19	0
95300	47.43	1
95320	48.19	0
95340	48.19	0
95350	48.19	0
95360	48.19	0
95390	48.19	0
95400	49.12	1
95410	49.12	1
95415	49.12	1
95420	49.12	1
95440	47.43	1
95445	48.19	0
95450	48.19	0
95455	47.43	1
95475	48.19	0
95490	48.19	0
95500	48.19	0
95510	47.43	1
95520	48.19	0
95530	48.19	0
95590	48.19	0
95600	48.19	0
95700	48.19	0
95720	47.43	1
95750	48.19	0
95790	48.19	0
95910	48.19	0
95920	48.19	0
95925	48.19	0
95930	48.19	0
95940	48.19	0
95945	48.19	0
95950	48.19	0
95955	48.19	0
95960	48.19	0
95970	48.19	0
95990	47.43	1
96100	51.20	0
96190	51.20	0
96900	51.20	0
96910	52.16	1
96925	51.20	0
96930	50.79	1
96940	51.20	0
96950	51.20	0
96990	51.20	0
97100	52.16	1
97105	52.16	1
97120	52.16	1
97125	49.88	0
97130	49.88	0
97145	52.16	1
97150	49.88	0
97152	49.88	0
97155	49.88	0
97160	49.88	0
97190	49.88	0
97200	49.88	0
97205	49.88	0
97210	49.88	0
97230	49.88	0
97300	49.88	0
97315	49.88	0
97340	49.88	0
97345	49.88	0
97350	49.88	0
97355	49.88	0
97390	49.88	0
97400	49.88	0
97415	49.75	1
97435	49.88	0
97440	49.88	0
97450	49.88	0
97460	49.88	0
97470	49.88	0
97475	49.88	0
97900	49.88	0
97990	49.88	0
98000	51.63	0
98100	51.63	0
98120	51.63	0
98130	51.63	1
98135	51.63	1
98140	51.63	1
98190	51.63	1
98220	51.63	1
98230	51.63	0
98290	51.63	0
98300	51.63	0
98320	51.63	1
98330	51.63	1
98390	51.63	0
98400	51.63	0
98420	51.63	1
98430	51.63	1
98440	51.63	1
98500	51.63	1
98520	51.63	0
98530	51.63	0
98540	51.63	1
98550	51.63	0
98555	51.63	0
98590	51.63	0
98600	51.63	0
98620	51.63	1
98630	51.63	0
98690	51.63	0
98840	51.63	0
98930	51.63	1
98940	51.63	0
98950	51.63	0
98990	51.63	1
99020	48.43	0
99900	51.33	1
99910	46.61	1
99920	46.61	1
99930	49.47	1
61100	53.03	 
61110	53.03	 
61115	53.03	 
61120	53.03	 
61220	53.03	 
61230	53.03	 
61235	53.03	 
61240	53.03	 
61250	53.03	 
61260	53.03	 
61270	53.03	 
61270	53.03	 
61290	53.03	 
62100	50.54	 
62105	50.54	 
62110	50.54	 
62120	50.54	 
62200	50.54	 
62210	50.54	 
62220	50.54	 
62230	50.54	 
62240	50.54	 
62260	50.54	 
62290	50.54	 
62320	50.54	 
62330	50.54	 
62390	50.54	 
62400	50.54	 
62410	50.54	 
62420	50.54	 
62430	50.54	 
62440	50.54	 
62460	50.54	 
62490	50.54	 
62510	50.54	 
62520	50.54	 
62600	50.54	 
62610	50.54	 
62660	50.54	 
62690	50.54	 
62700	50.54	 
62720	50.54	 
62720	50.54	 
62730	50.54	 
62740	50.54	 
62790	50.54	 
62800	50.54	 
62820	50.54	 
62920	50.54	 
62940	50.54	 
62950	50.54	 
62960	50.54	 
62970	50.54	 
62990	50.54	 
63100	54.09	 
63110	54.09	 
63120	54.09	 
63130	54.09	 
63140	54.09	 
63190	54.09	 
63200	54.09	 
63220	59.45	 
63230	53.06	 
63250	54.09	 
63290	51.62	 
64100	51.10	 
64120	51.10	 
64120	51.10	 
64130	51.10	 
64900	51.10	 
64920	51.10	 
64930	51.10	 
64940	51.10	 
64960	51.10	 
64990	51.10	 
