hisco	hiscam	orig
72390	50.63	1
72400	49.60	0
72420	51.87	1
72490	53.53	1
72500	50.63	1
72520	49.60	0
72530	49.60	0
72540	50.63	1
72555	49.60	0
72560	49.60	0
72590	49.60	0
72600	49.60	0
72620	49.60	0
72630	49.60	0
72640	49.60	0
72700	49.60	0
72725	50.63	1
72730	50.63	1
72740	49.60	0
72790	50.63	1
72800	49.60	0
72820	50.63	1
72830	49.60	0
72890	48.12	1
72900	49.60	0
72930	49.60	0
72940	49.60	0
72980	50.63	1
72990	53.96	1
73100	48.75	0
73130	48.75	0
73200	49.56	1
73210	49.56	1
73240	49.56	1
73270	49.56	1
73290	49.56	1
73320	49.56	1
73350	48.75	0
73360	48.75	0
73390	48.75	0
73400	47.50	1
73430	47.50	1
73460	47.50	1
73490	47.50	1
74100	51.16	1
74120	53.65	0
74140	50.82	1
74200	50.53	1
74220	50.53	1
74240	50.53	1
74400	53.65	0
74470	57.17	1
74490	53.65	0
74500	51.08	1
74900	51.08	1
74910	51.08	1
74920	51.08	1
74925	51.08	1
74930	51.08	1
74990	51.08	1
75000	50.14	1
75100	52.64	1
75115	52.64	1
75120	52.64	1
75130	52.64	1
75135	52.64	1
75140	52.64	1
75145	52.64	1
75150	52.64	1
75155	52.64	1
75190	52.64	1
75220	49.95	1
75230	49.95	1
75240	49.95	1
75250	49.95	1
75290	49.95	1
75300	47.70	0
75320	47.70	0
75340	45.19	1
75350	47.70	0
75390	47.70	0
75400	45.19	1
75415	47.70	0
75420	47.70	0
75422	47.70	0
75430	47.70	0
75432	47.58	1
75435	45.19	1
75440	47.70	0
75445	45.19	1
75450	47.70	0
75452	47.70	0
75455	47.70	0
75457	47.70	0
75465	45.32	1
75470	45.19	1
75475	47.70	0
75490	50.29	1
75500	56.20	1
75520	45.19	1
75530	45.19	1
75535	47.70	0
75540	47.70	0
75590	47.70	0
75600	53.77	1
75615	53.77	1
75620	53.77	1
75622	53.77	1
75625	53.77	1
75635	53.77	1
75650	53.77	1
75655	53.77	1
75660	53.77	1
75670	53.77	1
75690	53.77	1
75700	47.70	0
75710	50.60	1
75720	47.70	0
75922	45.19	1
75925	47.70	0
75990	60.33	1
76100	57.29	1
76125	57.29	1
76130	57.29	1
76132	57.29	1
76145	57.29	1
76150	57.29	1
76155	57.29	1
76190	57.29	1
76200	47.70	0
76220	47.70	0
76230	47.70	0
76290	47.70	0
77100	56.24	0
77120	55.20	1
77140	57.29	1
77190	56.97	1
77200	56.24	0
77250	56.24	0
77260	56.24	0
77290	55.07	1
77300	56.24	0
77310	59.42	1
77320	52.64	1
77330	56.24	0
77340	56.24	0
77390	57.48	1
77410	57.29	1
77415	56.24	0
77440	57.29	1
77450	56.24	0
77460	57.29	1
77490	56.24	0
77500	50.12	1
77510	50.12	1
77530	50.12	1
77540	50.12	1
77590	50.12	1
77600	56.24	0
77610	57.29	1
77620	57.78	1
77630	68.33	1
77640	57.29	1
77650	56.24	0
77660	58.86	1
77690	61.10	1
77700	56.24	0
77750	56.24	0
77790	56.24	0
77800	60.62	1
77810	60.62	1
77820	60.62	1
77830	60.62	1
77835	60.62	1
77840	60.62	1
77850	60.62	1
77860	60.62	1
77870	60.62	1
77880	60.62	1
77890	60.62	1
77900	56.24	0
77920	50.39	1
77940	56.24	0
77990	56.24	0
78100	49.14	1
78120	57.29	1
78130	57.29	1
78155	50.30	1
78170	57.29	1
78190	56.24	0
78200	47.75	1
78290	56.24	0
78390	48.93	1
79100	50.82	1
79120	51.14	0
79130	51.14	0
79140	50.00	1
79190	51.14	0
79200	51.14	0
79220	50.00	1
79290	50.00	1
79300	51.14	0
79310	56.41	1
79320	50.00	1
79390	58.02	1
79400	55.87	1
79420	55.87	1
79430	55.87	1
79440	55.87	1
79450	55.87	1
79475	55.87	1
79490	55.87	1
79500	50.00	1
79510	51.14	0
79520	51.14	0
79550	51.14	0
79560	51.14	0
79565	50.00	1
79590	50.00	1
79600	51.14	0
79620	60.36	1
79630	51.14	0
79640	50.00	1
79690	54.51	1
79900	51.14	0
79920	56.67	1
79930	51.14	0
79990	54.87	1
80110	50.00	1
80120	50.00	1
80130	56.55	1
80190	51.14	0
80200	59.02	1
80220	51.14	0
80222	51.14	0
80225	51.14	0
80245	51.14	0
80250	51.14	0
80255	51.14	0
80290	50.45	1
80300	51.14	0
80310	51.14	0
80320	51.14	0
80330	51.14	0
80340	51.14	0
80360	51.14	0
80390	51.14	0
81000	54.11	1
81100	51.38	0
81120	52.24	1
81190	62.77	1
81200	51.38	0
81208	52.24	1
81210	51.38	0
81220	47.90	1
81225	47.90	1
81230	51.74	1
81250	51.38	0
81275	51.38	0
81280	52.24	1
81290	52.24	1
81900	47.16	1
81920	61.02	1
81925	53.12	1
81930	51.47	1
81935	52.24	1
81940	52.24	1
81945	60.78	1
81955	47.16	1
81960	47.16	1
81990	47.16	1
82000	51.56	1
82020	48.30	1
82050	51.20	0
82060	51.20	0
82070	51.20	0
82080	61.66	1
82090	51.20	0
82710	60.94	1
83000	51.60	1
83020	51.60	1
83100	51.60	1
83110	51.60	1
83120	51.60	1
83130	51.60	1
83140	51.60	1
83190	51.60	1
83200	51.75	0
83210	51.38	1
83220	49.85	1
83240	51.75	0
83250	51.75	0
83290	51.60	1
83300	51.75	0
83305	51.75	0
83310	51.60	1
83320	51.53	1
83330	51.75	0
83350	51.75	0
83360	51.75	0
83390	54.80	1
83400	61.82	1
83410	61.82	1
83420	50.01	1
83440	51.75	0
83450	51.75	0
83460	51.75	0
83465	51.75	0
83490	49.29	1
83500	51.75	0
83510	51.60	1
83520	50.51	1
83530	49.87	1
83540	51.75	0
83550	51.75	0
83560	51.75	0
83590	48.22	1
83900	51.75	0
83910	51.60	1
83915	50.04	1
83920	54.86	1
83930	53.61	1
83940	51.75	0
83960	51.75	0
83990	47.13	1
84100	56.93	1
84105	56.93	1
84110	58.68	0
84115	56.93	1
84125	58.68	0
84145	58.68	0
84165	56.93	1
84170	58.68	0
84175	56.93	1
84185	56.93	1
84190	52.90	1
84220	63.86	1
84222	63.86	1
84225	63.86	1
84230	63.10	1
84235	58.68	0
84240	58.68	0
84245	58.68	0
84250	56.93	1
84300	69.43	1
84320	58.68	0
84390	51.03	1
84400	56.93	1
84410	56.93	1
84420	56.93	1
84900	61.32	1
84910	58.68	0
84970	58.68	0
84975	49.83	1
84980	50.22	1
84985	58.68	0
84990	51.69	1
85100	56.91	0
85110	63.13	1
85120	56.91	0
85150	55.63	1
85190	55.63	1
85200	56.91	0
85210	56.91	0
85220	56.91	0
85320	55.63	1
85340	56.91	0
85345	55.63	1
85420	56.91	0
85500	56.91	0
85510	55.63	1
85560	56.91	0
85570	55.63	1
85600	55.63	1
85620	58.45	1
85630	56.91	0
85700	51.71	1
85730	55.63	1
85740	56.91	0
85790	55.63	1
85990	63.88	1
86190	56.91	0
86240	56.91	0
87105	55.83	1
87110	60.46	1
87120	51.79	1
87130	54.28	0
87190	54.28	0
87200	54.28	0
87210	52.15	1
87215	54.28	0
87245	54.28	0
87250	54.28	0
87260	55.86	1
87300	54.64	1
87310	54.64	1
87330	55.86	1
87340	50.06	1
87350	50.18	1
87370	54.28	0
87390	55.86	1
87400	60.09	1
87430	54.28	0
87450	55.86	1
87462	48.45	1
87490	55.86	1
88000	66.62	0
88010	76.78	1
88030	62.48	1
88040	66.62	0
88050	65.33	1
88070	66.62	0
88080	65.33	1
88090	69.73	1
89100	52.07	1
89120	42.44	1
89128	45.93	0
89136	45.93	0
89148	45.93	0
89156	45.28	1
89160	45.93	0
89164	45.71	1
89190	45.93	0
89200	45.28	1
89210	46.87	1
89215	45.28	1
89220	45.28	1
89225	45.28	1
89230	45.93	0
89235	45.93	0
89240	45.93	0
89242	44.90	1
89245	45.93	0
89247	45.93	0
89290	49.08	1
89300	45.93	0
89320	45.93	0
89330	45.93	0
89350	47.42	1
89360	47.61	1
89390	45.76	1
89400	45.93	0
89420	45.93	0
89430	45.28	1
89440	45.93	0
89500	48.73	1
89520	45.93	0
89530	50.14	1
89540	45.93	0
89550	45.93	0
89560	45.93	0
89570	45.93	0
89590	45.28	1
89900	45.93	0
89940	45.93	0
89990	45.28	1
90000	53.00	0
90100	54.37	0
90200	54.37	0
91000	59.55	0
91025	59.55	0
91030	59.55	0
91050	59.55	0
91070	59.55	0
91075	59.55	0
91090	59.55	1
92000	57.39	0
92100	57.39	0
92110	60.25	1
92120	54.20	1
92130	57.39	0
92135	57.39	0
92140	60.25	1
92155	57.39	0
92190	57.39	0
92200	57.39	0
92225	57.39	0
92230	60.25	1
92240	57.39	0
92250	55.20	1
92270	57.39	0
92290	55.65	1
92300	57.39	0
92320	60.25	1
92330	57.39	0
92400	63.38	1
92415	61.70	1
92420	60.25	1
92430	57.39	0
92490	57.39	0
92500	57.39	0
92520	57.39	0
92600	57.53	1
92625	55.94	1
92690	57.39	0
92700	57.39	0
92900	56.92	1
92930	57.39	0
92940	57.39	0
92950	57.39	0
92990	57.39	0
93100	54.01	0
93120	53.38	1
93190	60.01	1
93900	54.01	0
93920	56.14	1
93950	54.01	0
93960	54.01	0
93990	62.88	1
94100	63.87	1
94120	48.46	1
94140	51.98	0
94160	51.98	0
94170	51.98	0
94180	48.46	1
94190	60.19	1
94200	51.98	0
94220	48.46	1
94230	52.02	1
94240	45.73	1
94250	45.32	1
94290	52.96	1
94320	51.98	0
94900	60.94	1
94920	48.46	1
94940	48.46	1
94960	51.98	0
94980	76.40	1
94990	53.63	1
95000	51.71	1
95100	50.13	0
95120	47.32	1
95125	51.71	1
95130	51.71	1
95135	47.88	1
95140	50.78	1
95145	50.13	0
95150	50.13	0
95155	51.71	1
95160	46.36	1
95190	54.23	1
95210	47.38	1
95220	50.13	0
95230	50.13	0
95240	50.13	0
95250	50.13	0
95290	51.71	1
95300	47.42	1
95320	43.87	1
95340	50.13	0
95350	50.13	0
95360	41.67	1
95390	50.13	0
95400	51.71	1
95410	51.71	1
95415	51.71	1
95420	51.71	1
95440	53.89	1
95445	51.71	1
95450	51.71	1
95455	51.70	1
95475	50.13	0
95490	51.71	1
95500	50.13	0
95510	48.27	1
95520	50.13	0
95530	50.13	0
95590	54.31	1
95600	51.71	1
95700	50.13	0
95720	56.53	1
95750	51.71	1
95790	51.71	1
95910	63.48	1
95920	50.13	0
95925	57.62	1
95930	50.13	0
95940	51.71	1
95945	50.13	0
95950	50.13	0
95955	50.13	0
95960	50.13	0
95970	50.13	0
95990	56.74	1
96100	47.69	1
96190	46.16	1
96900	48.06	0
96910	50.48	1
96925	48.06	0
96930	47.69	1
96940	47.69	1
96950	48.06	0
96990	47.69	1
97100	50.54	1
97105	50.54	1
97120	50.54	1
97125	47.52	1
97130	49.93	1
97145	49.51	1
97150	47.85	0
97152	50.69	1
97155	46.47	1
97160	47.85	0
97190	50.75	1
97200	47.85	0
97205	47.85	0
97210	47.85	0
97230	46.47	1
97300	47.85	0
97315	51.46	1
97340	47.85	0
97345	46.51	1
97350	46.47	1
97355	52.97	1
97390	46.47	1
97400	46.47	1
97415	45.63	1
97435	47.85	0
97440	46.47	1
97450	47.85	0
97460	47.85	0
97470	46.47	1
97475	47.85	0
97900	47.85	0
97990	47.85	0
98000	50.34	0
98100	57.14	1
98120	49.36	1
98130	50.69	1
98135	50.69	1
98140	50.69	1
98190	47.18	1
98220	55.67	1
98230	49.42	1
98290	50.34	0
98300	49.41	1
98320	53.40	1
98330	48.23	1
98390	50.34	0
98400	50.34	0
98420	48.54	1
98430	52.80	1
98440	49.99	1
98500	52.36	1
98520	50.34	0
98530	61.09	1
98540	49.59	1
98550	51.94	1
98555	51.63	1
98590	49.77	1
98600	57.11	1
98620	48.14	1
98630	50.34	0
98690	47.01	1
98840	49.67	1
98930	53.47	1
98940	54.63	1
98950	50.69	1
98990	50.99	1
99020	47.93	0
99900	47.99	1
99910	46.85	1
99920	41.82	1
99930	49.05	1
61100	51.09	 
61110	51.09	 
61115	49.36	 
61120	51.09	 
61220	52.99	 
61230	52.99	 
61235	51.23	 
61240	53.16	 
61250	52.99	 
61260	54.22	 
61270	60.79	 
61270	60.79	 
61290	52.97	 
62100	48.74	 
62105	48.75	 
62110	48.74	 
62120	45.78	 
62200	50.13	 
62210	50.13	 
62220	50.13	 
62230	50.13	 
62240	50.13	 
62260	50.13	 
62290	50.13	 
62320	49.92	 
62330	49.92	 
62390	49.92	 
62400	51.48	 
62410	49.98	 
62420	49.98	 
62430	47.83	 
62440	49.98	 
62460	51.83	 
62490	52.53	 
62510	50.96	 
62520	50.96	 
62600	49.92	 
62610	49.92	 
62660	49.92	 
62690	49.92	 
62700	51.51	 
62720	52.56	 
62720	52.56	 
62730	52.56	 
62740	53.04	 
62790	52.56	 
62800	49.92	 
62820	49.92	 
62920	52.95	 
62940	52.95	 
62950	52.95	 
62960	52.95	 
62970	52.95	 
62990	52.95	 
63100	50.75	 
63110	49.18	 
63120	50.75	 
63130	50.75	 
63140	50.75	 
63190	52.76	 
63200	52.57	 
63220	53.55	 
63230	50.56	 
63250	52.57	 
63290	50.64	 
64100	51.58	 
64120	51.58	 
64120	51.58	 
64130	52.13	 
64900	52.58	 
64920	52.58	 
64930	53.80	 
64940	52.58	 
64960	53.04	 
64990	51.98	 
