hisco	hiscam	orig
17135	59.09	0
17140	60.58	1
17145	60.58	1
17150	59.09	0
17190	59.09	0
17200	59.09	0
17220	59.09	0
17230	59.09	0
17300	59.09	0
17320	59.09	0
17340	59.09	0
17420	59.09	0
17490	55.56	1
17530	59.09	0
17540	59.09	0
17590	59.09	0
17900	59.09	0
17920	59.09	0
17940	59.09	0
17990	49.75	1
18000	59.09	0
18020	59.09	0
18050	60.58	1
18090	59.09	0
19100	82.87	0
19120	82.87	1
19130	82.87	1
19140	82.87	0
19190	82.87	0
19200	82.87	0
19250	82.87	0
19290	82.87	1
19300	82.87	1
19320	82.87	0
19390	82.87	0
19400	82.87	0
19420	82.87	1
19430	82.87	0
19490	82.87	1
19500	82.87	1
19520	82.87	1
19530	82.87	0
19540	82.87	0
19900	82.87	0
19950	82.87	0
19960	82.87	0
19990	82.87	1
20100	97.45	1
20110	97.45	1
20200	91.28	1
20210	91.28	1
21000	81.58	1
21100	87.50	1
21110	87.50	1
21200	80.03	0
21220	69.80	1
21230	81.57	0
21240	68.77	1
21300	71.63	1
21320	64.89	0
21340	62.50	1
21420	82.87	1
21430	77.72	1
21490	80.30	0
21900	91.28	1
21940	80.03	0
21950	80.03	0
21960	87.50	1
21970	80.03	0
21980	80.03	0
21990	90.01	1
22000	67.42	1
22100	67.42	1
22110	67.42	1
22190	67.42	0
22200	81.29	1
22210	83.86	1
22220	76.12	1
22230	67.72	1
22235	71.79	0
22240	71.79	0
22245	62.76	1
22250	71.79	0
22265	71.79	0
22275	83.86	1
22280	71.79	0
22290	62.76	1
22300	65.10	0
22320	67.42	0
22330	67.42	0
22390	67.42	0
22420	66.14	0
22425	66.14	0
22430	67.42	1
22440	66.14	0
22450	57.90	1
22460	67.42	1
22490	67.42	1
22520	55.65	1
22600	60.37	0
22610	55.33	1
22620	60.37	0
22630	60.37	0
22640	60.37	0
22650	61.81	1
22651	60.37	0
22655	60.37	0
22660	55.33	1
22665	71.04	1
22670	55.33	1
22675	75.76	1
22680	60.37	0
22690	63.69	1
30000	68.08	1
31000	87.00	1
31020	87.78	1
31030	59.81	1
31040	66.54	0
31040	67.79	1
31090	88.36	1
31940	56.49	1
32100	63.49	1
32110	63.49	1
32120	63.49	1
32140	66.54	0
32190	66.54	0
32220	66.54	0
33000	73.00	1
33100	73.00	1
33110	73.00	1
33120	82.94	1
33130	82.94	1
33135	82.94	1
33140	82.94	1
33150	82.94	1
33160	82.94	1
33170	82.94	1
33190	82.94	1
33900	66.54	0
33920	56.49	1
33930	66.54	0
33940	70.76	1
33990	62.40	1
34120	54.52	0
34230	54.52	0
36000	57.24	1
36020	55.23	1
36040	51.10	1
36090	54.52	0
37000	68.04	1
37010	54.52	0
37020	69.90	1
37030	53.34	1
37040	49.65	1
37090	57.50	1
38000	53.34	1
38020	53.34	1
38030	53.34	1
38040	57.46	1
38090	54.52	0
39100	60.83	1
39110	60.83	1
39120	60.83	1
39130	60.83	1
39140	60.83	1
39150	60.83	1
39190	60.83	1
39230	63.49	1
39310	63.49	1
39320	65.46	1
39340	78.31	1
39350	66.54	0
39390	63.49	1
39410	66.54	0
39440	66.54	0
39490	66.54	0
39520	66.54	0
39530	63.49	1
39900	63.49	1
39940	66.54	0
39960	56.49	1
39990	60.53	1
41000	77.04	1
41020	82.51	1
41025	59.83	1
41030	61.63	1
41035	59.83	1
41040	63.51	1
41525	60.81	0
42200	69.06	1
42220	69.06	1
42230	69.06	1
43100	69.84	1
43120	70.39	0
43200	69.84	1
43220	69.84	1
43230	69.06	1
43290	70.39	0
44100	69.84	1
44120	72.59	1
44130	86.30	1
44140	70.39	0
44190	69.84	1
44200	70.39	0
44220	70.39	0
44230	69.84	1
44300	72.00	1
44320	70.39	0
44330	70.39	0
45100	63.00	1
45120	51.78	0
45125	63.14	1
45130	50.10	1
45140	51.78	0
45150	51.78	0
45190	49.09	1
45220	47.17	1
45225	47.17	1
45230	49.32	1
45240	51.78	0
45250	51.78	0
45290	48.54	1
49020	51.78	0
49030	51.78	0
49090	64.10	1
51000	57.24	0
51020	56.91	1
51030	56.16	1
51040	64.41	1
51050	56.16	1
51090	65.52	1
52000	53.72	1
52290	53.72	1
53100	60.45	1
53120	60.45	0
53130	60.45	0
53140	60.45	0
53150	60.45	1
53190	60.45	0
53200	53.43	1
53210	53.43	1
53220	53.43	1
53240	53.43	1
53250	53.43	1
53290	53.43	1
53330	50.14	0
54000	45.78	1
54010	45.78	1
54020	45.78	1
54030	45.78	1
54035	51.59	1
54040	50.14	0
54050	45.78	1
54055	50.14	0
54060	50.14	0
54090	50.14	0
55100	45.78	1
55120	45.78	1
55125	62.59	1
55130	65.70	1
55140	63.06	1
55190	50.14	0
55200	50.02	1
55220	50.02	1
55220	50.14	0
55230	50.14	0
55230	50.02	1
55240	48.66	1
55290	50.14	0
56000	49.15	1
56010	49.15	1
56030	50.14	0
56030	49.15	1
56040	49.15	1
56050	49.15	1
56060	49.15	1
56065	49.15	1
56070	49.15	1
56090	49.15	1
57000	54.42	1
57025	54.42	1
57030	54.42	0
57030	54.42	1
57070	54.42	1
57090	54.42	1
58100	53.23	1
58110	53.23	1
58200	66.33	1
58220	53.23	1
58225	51.30	1
58230	53.23	1
58240	59.35	0
58300	63.97	1
58320	99.00	1
58320	59.35	0
58330	55.80	1
58340	49.74	1
58490	59.35	0
58900	53.23	1
58920	59.35	0
58930	59.35	0
58930	53.23	1
58940	46.48	1
58990	53.23	1
59100	57.19	0
59200	57.19	0
59220	55.60	1
59230	57.19	0
59290	53.72	1
59900	68.05	1
59920	57.19	0
59940	46.36	1
59950	57.38	1
59990	53.72	1
71100	43.07	1
71105	43.07	1
71110	49.15	1
71120	44.13	0
71125	43.07	1
71130	43.07	1
71150	44.13	0
71160	43.07	1
71170	44.13	0
71190	58.84	1
71200	44.13	0
71220	48.33	1
71250	43.07	1
71290	44.13	0
71300	43.07	1
71380	43.07	1
71390	44.13	0
72000	47.10	1
72100	40.87	1
72120	46.74	0
72130	46.74	0
72160	46.74	0
72170	46.74	0
72190	49.48	1
72200	49.48	1
72220	46.74	0
72230	46.74	0
72250	49.48	1
72260	46.74	0
72290	46.74	0
72320	46.74	0
72330	46.74	0
72390	49.48	1
72400	49.48	1
72420	48.77	1
72490	49.48	1
72500	49.48	1
72520	49.48	1
72530	46.74	0
72540	46.74	0
72555	46.74	0
72560	46.74	0
72590	46.74	0
72600	46.74	0
72620	46.74	0
72630	46.74	0
72640	46.74	0
72700	49.48	1
72725	46.74	0
72730	46.74	0
72740	46.74	0
72790	46.74	0
72800	46.74	0
72820	49.48	1
72830	46.74	0
72890	43.62	1
72900	58.44	1
72930	46.74	0
72940	46.74	0
72980	46.74	0
72990	46.74	0
73100	42.96	1
73130	45.92	0
73200	51.87	1
73210	51.87	1
73240	51.87	1
73270	51.87	1
73290	51.87	1
73320	42.96	1
73350	45.92	0
73360	45.92	0
73390	45.92	0
73400	42.96	1
73430	42.96	1
73460	42.96	1
73490	42.96	1
74100	52.12	1
74120	52.21	0
74140	52.12	1
74200	57.27	1
74220	57.27	1
74240	57.27	1
74400	52.21	0
74470	49.36	1
74490	52.12	1
74500	52.21	0
74900	52.12	1
74910	52.12	1
74920	52.12	1
74925	52.12	1
74930	52.12	1
74990	52.12	1
75000	46.12	1
75100	53.25	1
75115	53.25	1
75120	53.25	1
75130	53.25	1
75135	53.25	1
75140	53.25	1
75145	53.25	1
75150	53.25	1
75155	53.25	1
75190	53.25	1
75220	54.53	1
75230	54.53	1
75240	54.53	1
75250	54.53	1
75290	54.53	1
75300	48.24	0
75320	48.24	0
75340	46.12	1
75350	48.24	0
75390	48.24	0
75400	46.12	1
75415	46.12	1
75420	48.24	0
75422	48.24	0
75430	48.24	0
75432	44.93	1
75435	46.12	1
75440	46.12	1
75445	48.24	0
75450	48.24	0
75452	48.24	0
75455	48.24	0
75457	48.24	0
75465	48.24	0
75470	46.12	1
75475	48.24	0
75490	48.22	1
75500	46.12	1
75520	46.12	1
75530	48.24	0
75535	48.24	0
75540	48.24	0
75590	48.24	0
75600	51.20	1
75615	51.20	1
75620	51.20	1
75622	51.20	1
75625	51.20	1
75635	51.20	1
75650	51.20	1
75655	51.20	1
75660	51.20	1
75670	51.20	1
75690	51.20	1
75700	46.12	1
75710	50.13	1
75720	46.12	1
75922	46.12	1
75925	48.24	0
75990	46.12	1
76100	55.42	1
76125	55.42	1
76130	55.42	1
76132	55.42	1
76145	55.42	1
76150	55.42	1
76155	55.42	1
76190	55.42	1
76200	46.12	1
76220	46.12	1
76230	48.24	0
76290	46.12	1
77100	59.20	1
77120	56.34	1
77140	55.76	1
77190	54.64	0
77200	55.76	1
77250	55.76	1
77260	54.64	0
77290	55.76	1
77300	55.76	1
77310	58.44	1
77320	51.87	1
77330	68.23	1
77340	54.64	0
77390	56.68	1
77410	55.76	1
77415	54.64	0
77440	54.64	0
77450	54.64	0
77460	55.76	1
77490	54.64	0
77500	47.91	1
77510	47.91	1
77530	47.91	1
77540	47.91	1
77590	47.91	1
77600	69.38	1
77610	55.76	1
77620	58.33	1
77630	68.12	1
77640	55.76	1
77650	54.64	0
77660	54.85	1
77690	54.64	0
77700	54.64	0
77750	54.64	0
77790	54.64	0
77800	57.66	1
77810	57.66	1
77820	57.66	1
77830	57.66	1
77835	57.66	1
77840	57.66	1
77850	57.66	1
77860	57.66	1
77870	57.66	1
77880	57.66	1
77890	57.66	1
77900	54.64	0
77920	45.31	1
77940	54.64	0
77990	55.76	1
78100	48.17	1
78120	55.76	1
78130	55.76	1
78155	54.64	0
78170	54.64	0
78190	54.64	0
78200	45.06	1
78290	46.56	1
78390	48.28	1
79100	53.07	1
79120	52.72	0
79130	50.97	1
79140	50.97	1
79190	50.97	1
79200	50.97	1
79220	50.97	1
79290	50.97	1
79300	52.72	0
79310	51.04	1
79320	50.97	1
79390	59.52	1
79400	64.34	1
79420	64.34	1
79430	64.34	1
79440	64.34	1
79450	64.34	1
79475	64.34	1
79490	64.34	1
79500	50.97	1
79510	50.97	1
79520	52.72	0
79550	52.72	0
79560	52.72	0
79565	50.97	1
79590	50.97	1
79600	50.97	1
79620	60.24	1
79630	52.72	0
79640	52.72	0
79690	49.93	1
79900	50.97	1
79920	51.97	1
79930	52.72	0
79990	52.72	0
80110	50.97	1
80120	52.72	0
80130	50.97	1
80190	52.72	0
80200	56.93	1
80220	50.97	1
80222	52.72	0
80225	52.72	0
80245	52.72	0
80250	50.97	1
80255	52.72	0
80290	52.72	0
80300	52.72	0
80310	52.72	0
80320	52.72	0
80330	52.72	0
80340	52.72	0
80360	52.72	0
80390	52.72	0
81000	51.43	0
81100	68.11	1
81120	52.24	1
81190	48.65	1
81200	51.43	0
81208	52.24	1
81210	51.43	0
81220	45.27	1
81225	45.27	1
81230	51.72	1
81250	51.43	0
81275	51.43	0
81280	52.24	1
81290	52.24	1
81900	47.79	1
81920	67.96	1
81925	54.62	1
81930	50.50	1
81935	52.24	1
81940	51.43	0
81945	52.24	1
81955	47.79	1
81960	47.79	1
81990	47.79	1
82000	48.16	1
82020	51.15	1
82050	53.49	0
82060	53.49	0
82070	53.49	0
82080	62.67	1
82090	53.49	0
82710	52.32	1
83000	51.23	1
83020	51.23	1
83100	51.23	1
83110	51.23	1
83120	51.23	1
83130	51.23	1
83140	51.23	1
83190	51.23	1
83200	57.15	1
83210	49.08	1
83220	48.74	1
83240	50.75	0
83250	50.75	0
83290	50.75	0
83300	51.23	1
83305	50.75	0
83310	51.23	1
83320	47.99	1
83330	50.75	0
83350	50.75	0
83360	50.75	0
83390	50.75	0
83400	62.55	1
83410	62.55	1
83420	52.27	1
83440	50.75	0
83450	51.23	1
83460	50.75	0
83465	51.23	1
83490	45.51	1
83500	51.23	1
83510	50.75	0
83520	50.75	0
83530	50.75	0
83540	50.75	0
83550	50.75	0
83560	50.75	0
83590	44.09	1
83900	51.23	1
83910	51.23	1
83915	50.08	1
83920	51.81	1
83930	54.69	1
83940	50.75	0
83960	50.75	0
83990	43.93	1
84100	56.91	1
84105	56.91	1
84110	58.08	0
84115	56.91	1
84125	58.08	0
84145	58.08	0
84165	58.08	0
84170	58.08	0
84175	56.91	1
84185	56.91	1
84190	58.08	0
84220	66.32	1
84222	66.32	1
84225	66.32	1
84230	60.66	1
84235	58.08	0
84240	58.08	0
84245	58.08	0
84250	56.91	1
84300	73.90	1
84320	56.91	1
84390	50.10	1
84400	56.91	1
84410	56.91	1
84420	56.91	1
84900	58.20	1
84910	51.22	1
84970	58.08	0
84975	47.65	1
84980	56.91	1
84985	58.08	0
84990	56.91	1
85100	56.33	1
85110	58.53	1
85120	56.94	0
85150	56.94	0
85190	56.94	0
85200	56.94	0
85210	56.94	0
85220	56.94	0
85320	56.33	1
85340	56.94	0
85345	56.33	1
85420	56.94	0
85500	67.65	1
85510	56.33	1
85560	56.94	0
85570	56.33	1
85600	56.33	1
85620	56.94	0
85630	56.94	0
85700	49.47	1
85730	56.33	1
85740	56.33	1
85790	56.33	1
85990	56.33	1
86190	56.94	0
86240	56.94	0
87105	55.37	1
87110	53.62	1
87120	49.70	1
87130	51.88	0
87190	51.88	0
87200	51.88	0
87210	53.62	1
87215	51.88	0
87245	51.88	0
87250	51.88	0
87260	53.62	1
87300	51.32	1
87310	51.32	1
87330	53.62	1
87340	45.65	1
87350	47.66	1
87370	51.88	0
87390	53.62	1
87400	67.15	1
87430	51.88	0
87450	53.62	1
87462	45.24	1
87490	53.62	1
88000	67.90	1
88010	79.24	1
88030	62.05	1
88040	68.14	0
88050	67.90	1
88070	68.14	0
88080	67.90	1
88090	68.14	0
89100	48.16	1
89120	37.35	1
89128	42.36	0
89136	42.36	0
89148	42.36	0
89156	41.13	1
89160	41.13	1
89164	42.36	0
89190	41.05	1
89200	41.13	1
89210	46.31	1
89215	41.13	1
89220	41.66	1
89225	42.36	0
89230	42.36	0
89235	42.36	0
89240	42.36	0
89242	46.58	1
89245	42.36	0
89247	42.36	0
89290	41.13	1
89300	42.36	0
89320	42.36	0
89330	42.36	0
89350	44.85	1
89360	45.66	1
89390	41.13	1
89400	42.36	0
89420	41.13	1
89430	41.13	1
89440	42.36	0
89500	39.13	1
89520	42.36	0
89530	46.22	1
89540	42.36	0
89550	42.36	0
89560	42.36	0
89570	42.36	0
89590	48.03	1
89900	41.13	1
89940	42.36	0
89990	42.36	0
90000	52.32	1
90100	52.32	1
90200	52.32	1
91000	52.32	1
91025	52.32	1
91030	52.32	0
91050	52.32	0
91070	52.32	0
91075	52.32	0
91090	52.32	0
92000	55.91	0
92100	55.91	0
92110	60.84	1
92120	52.49	1
92130	55.91	0
92135	55.91	0
92140	60.84	1
92155	55.91	0
92190	46.46	1
92200	61.92	1
92225	55.91	0
92230	56.66	1
92240	55.91	0
92250	51.70	1
92270	60.84	1
92290	60.84	1
92300	55.91	0
92320	52.49	1
92330	55.91	0
92400	57.42	1
92415	52.49	1
92420	52.49	1
92430	55.91	0
92490	55.91	0
92500	52.49	1
92520	55.91	0
92600	57.76	1
92625	53.82	1
92690	60.84	1
92700	55.91	0
92900	57.76	1
92930	55.91	0
92940	55.91	0
92950	55.91	0
92990	55.91	0
93100	63.20	1
93120	52.43	1
93190	53.05	0
93900	53.05	0
93920	52.43	1
93950	53.05	0
93960	53.05	0
93990	52.88	1
94100	59.52	1
94120	49.10	1
94140	49.84	0
94160	49.84	0
94170	49.84	0
94180	49.10	1
94190	49.84	0
94200	45.88	1
94220	49.10	1
94230	48.76	1
94240	49.84	0
94250	40.05	1
94290	49.84	0
94320	49.84	0
94900	49.10	1
94920	49.10	1
94940	49.84	0
94960	49.10	1
94980	69.80	1
94990	49.50	1
95000	51.90	1
95100	56.90	1
95120	45.65	1
95125	51.90	1
95130	51.90	1
95135	51.06	1
95140	49.33	1
95145	49.58	0
95150	49.58	0
95155	51.90	1
95160	47.04	1
95190	49.58	0
95210	44.72	1
95220	49.58	0
95230	51.90	1
95240	49.58	0
95250	49.58	0
95290	51.90	1
95300	46.72	1
95320	49.58	0
95340	41.14	1
95350	51.90	1
95360	43.89	1
95390	49.58	0
95400	51.90	1
95410	51.90	1
95415	51.90	1
95420	51.90	1
95440	55.68	1
95445	51.90	1
95450	51.90	1
95455	48.68	1
95475	51.90	1
95490	46.97	1
95500	51.90	1
95510	46.75	1
95520	51.90	1
95530	49.58	0
95590	51.90	1
95600	51.90	1
95700	49.58	0
95720	49.58	0
95750	51.90	1
95790	51.90	1
95910	67.81	1
95920	49.58	0
95925	57.69	1
95930	49.58	0
95940	49.58	0
95945	49.58	0
95950	49.58	0
95955	49.58	0
95960	49.58	0
95970	49.58	0
95990	57.07	1
96100	43.71	1
96190	43.71	1
96900	43.08	1
96910	48.11	1
96925	44.45	0
96930	43.71	1
96940	44.45	0
96950	44.45	0
96990	43.21	1
97100	47.24	1
97105	47.24	1
97120	47.24	1
97125	46.65	1
97130	48.88	1
97145	46.49	1
97150	44.93	0
97152	46.56	1
97155	43.24	1
97160	44.93	0
97190	46.06	1
97200	43.24	1
97205	44.93	0
97210	44.93	0
97230	43.24	1
97300	44.93	0
97315	49.68	1
97340	44.93	0
97345	43.24	1
97350	43.24	1
97355	51.42	1
97390	43.24	1
97400	43.24	1
97415	42.48	1
97435	43.24	1
97440	43.24	1
97450	44.93	0
97460	44.93	0
97470	43.24	1
97475	44.93	0
97900	44.93	0
97990	44.93	0
98000	48.97	0
98100	58.65	1
98120	48.97	0
98130	48.02	1
98135	48.02	1
98140	48.02	1
98190	43.85	1
98220	55.42	1
98230	51.70	1
98290	48.97	0
98300	51.70	1
98320	51.70	1
98330	44.94	1
98390	48.97	0
98400	48.97	0
98420	46.74	1
98430	51.25	1
98440	47.86	1
98500	50.33	1
98520	46.72	1
98530	55.83	1
98540	49.74	1
98550	48.97	0
98555	51.74	1
98590	49.27	1
98600	60.48	1
98620	46.72	1
98630	48.97	0
98690	44.40	1
98840	49.71	1
98930	51.92	1
98940	50.35	1
98950	51.70	1
98990	50.00	1
99020	46.99	0
99900	46.00	1
99910	45.77	1
99920	43.02	1
99930	46.92	1
61100	51.58	 
61110	51.58	 
61115	51.80	 
61120	51.58	 
61220	54.77	 
61230	54.77	 
61235	56.64	 
61240	54.19	 
61250	54.77	 
61260	54.77	 
61270	61.66	 
61270	61.66	 
61290	54.77	 
62100	48.82	 
62105	48.84	 
62110	48.82	 
62120	46.91	 
62200	49.54	 
62210	49.54	 
62220	49.54	 
62230	49.54	 
62240	49.54	 
62260	49.54	 
62290	49.54	 
62320	50.03	 
62330	50.03	 
62390	50.03	 
62400	51.73	 
62410	51.12	 
62420	51.12	 
62430	48.64	 
62440	51.12	 
62460	52.33	 
62490	52.51	 
62510	51.41	 
62520	51.41	 
62600	50.03	 
62610	50.03	 
62660	50.03	 
62690	50.03	 
62700	52.29	 
62720	53.03	 
62720	53.03	 
62730	53.03	 
62740	53.37	 
62790	53.03	 
62800	50.03	 
62820	50.03	 
62920	51.98	 
62940	51.98	 
62950	51.98	 
62960	51.98	 
62970	51.98	 
62990	51.98	 
63100	50.49	 
63110	50.11	 
63120	50.49	 
63130	50.49	 
63140	50.49	 
63190	51.10	 
63200	51.93	 
63220	53.82	 
63230	48.08	 
63250	51.93	 
63290	51.93	 
64100	49.97	 
64120	50.02	 
64120	50.02	 
64130	51.16	 
64900	51.72	 
64920	51.72	 
64930	51.61	 
64940	51.72	 
64960	51.25	 
64990	51.84	 
