hisco	hiscam	orig
72725	46.65	1
72730	43.27	0
72740	43.27	0
72790	46.65	1
72800	43.27	0
72820	43.27	0
72830	43.27	0
72890	46.65	1
72900	43.27	0
72930	43.27	0
72940	43.27	0
72980	46.65	1
72990	51.38	1
73100	48.32	0
73130	48.32	0
73200	47.96	1
73210	47.96	1
73240	47.96	1
73270	47.96	1
73290	47.96	1
73320	48.32	0
73350	48.32	0
73360	48.32	0
73390	48.32	0
73400	49.52	1
73430	49.52	1
73460	49.52	1
73490	49.52	1
74100	48.00	1
74120	48.00	0
74140	48.00	0
74200	48.00	1
74220	48.00	1
74240	48.00	1
74400	48.00	0
74470	48.00	1
74490	48.00	0
74500	48.00	0
74900	48.00	1
74910	48.00	1
74920	48.00	1
74925	48.00	1
74930	48.00	1
74990	48.00	1
75000	45.72	1
75100	54.57	1
75115	54.57	1
75120	54.57	1
75130	54.57	1
75135	54.57	1
75140	54.57	1
75145	54.57	1
75150	54.57	1
75155	54.57	1
75190	54.57	1
75220	51.57	1
75230	51.57	1
75240	51.57	1
75250	51.57	1
75290	51.57	1
75300	48.47	0
75320	48.47	0
75340	48.47	0
75350	48.47	0
75390	48.47	0
75400	45.72	1
75415	48.47	0
75420	48.47	0
75422	48.47	0
75430	48.47	0
75432	41.17	1
75435	48.47	0
75440	48.47	0
75445	48.47	0
75450	48.47	0
75452	48.47	0
75455	48.47	0
75457	48.47	0
75465	45.72	1
75470	48.47	0
75475	48.47	0
75490	30.32	1
75500	58.30	1
75520	48.47	0
75530	45.72	1
75535	48.47	0
75540	48.47	0
75590	48.47	0
75600	50.96	1
75615	50.96	1
75620	50.96	1
75622	50.96	1
75625	50.96	1
75635	50.96	1
75650	50.96	1
75655	50.96	1
75660	50.96	1
75670	50.96	1
75690	50.96	1
75700	48.47	0
75710	50.21	1
75720	48.47	0
75922	48.47	0
75925	48.47	0
75990	56.01	1
76100	54.74	1
76125	54.74	1
76130	54.74	1
76132	54.74	1
76145	54.74	1
76150	54.74	1
76155	54.74	1
76190	54.74	1
76200	48.47	0
76220	48.47	0
76230	48.47	0
76290	48.47	0
77100	50.99	0
77120	36.62	1
77140	50.99	0
77190	57.83	1
77200	50.99	0
77250	50.99	0
77260	50.99	0
77290	50.82	1
77300	50.99	0
77310	50.82	1
77320	50.82	1
77330	50.99	0
77340	50.99	0
77390	50.82	1
77410	50.99	0
77415	50.99	0
77440	50.99	0
77450	50.99	0
77460	50.99	0
77490	50.99	0
77500	50.82	1
77510	50.82	1
77530	50.82	1
77540	50.82	1
77590	50.82	1
77600	50.99	0
77610	39.64	1
77620	50.99	0
77630	50.99	0
77640	50.99	0
77650	50.99	0
77660	50.82	1
77690	58.15	1
77700	50.99	0
77750	50.99	0
77790	50.99	0
77800	50.84	1
77810	50.84	1
77820	50.84	1
77830	50.84	1
77835	50.84	1
77840	50.84	1
77850	50.84	1
77860	50.84	1
77870	50.84	1
77880	50.84	1
77890	50.84	1
77900	50.99	0
77920	50.82	1
77940	50.99	0
77990	50.99	0
78100	50.82	1
78120	50.99	0
78130	50.99	0
78155	50.82	1
78170	50.99	0
78190	50.99	0
78200	50.82	1
78290	50.99	0
78390	50.82	1
79100	51.57	1
79120	50.31	0
79130	50.31	0
79140	47.38	1
79190	50.31	0
79200	50.31	0
79220	50.31	0
79290	50.31	0
79300	50.31	0
79310	47.38	1
79320	50.31	0
79390	53.09	1
79400	47.54	1
79420	47.54	1
79430	47.54	1
79440	47.54	1
79450	47.54	1
79475	47.54	1
79490	47.54	1
79500	47.38	1
79510	50.31	0
79520	50.31	0
79550	50.31	0
79560	50.31	0
79565	47.38	1
79590	47.38	1
79600	50.31	0
79620	56.45	1
79630	50.31	0
79640	47.38	1
79690	50.31	0
79900	50.31	0
79920	47.38	1
79930	50.31	0
79990	47.38	1
80110	47.38	1
80120	50.31	0
80130	56.26	1
80190	50.31	0
80200	57.90	1
80220	50.31	0
80222	50.31	0
80225	50.31	0
80245	50.31	0
80250	50.31	0
80255	50.31	0
80290	47.38	1
80300	50.31	0
80310	50.31	0
80320	50.31	0
80330	50.31	0
80340	50.31	0
80360	50.31	0
80390	50.31	0
81000	48.12	1
81100	49.95	0
81120	42.26	1
81190	59.28	1
81200	49.95	0
81208	49.95	0
81210	49.95	0
81220	49.95	0
81225	49.95	0
81230	47.62	1
81250	49.95	0
81275	49.95	0
81280	49.95	0
81290	49.95	0
81900	49.64	1
81920	53.21	1
81925	46.09	1
81930	49.24	1
81935	47.98	1
81940	49.95	0
81945	50.41	1
81955	49.64	1
81960	49.64	1
81990	49.64	1
82000	50.26	1
82020	50.26	1
82050	50.26	0
82060	50.26	0
82070	50.26	0
82080	50.26	0
82090	50.26	0
82710	47.06	0
83000	46.09	1
83020	46.09	1
83100	46.09	1
83110	46.09	1
83120	46.09	1
83130	46.09	1
83140	46.09	1
83190	46.09	1
83200	45.28	0
83210	46.09	1
83220	37.37	1
83240	45.28	0
83250	45.28	0
83290	46.09	1
83300	45.28	0
83305	45.28	0
83310	45.28	0
83320	51.51	1
83330	45.28	0
83350	45.28	0
83360	45.28	0
