hisco	hiscam
58900	53.22
58920	59.90
58930	53.22
58940	46.47
58990	53.22
59100	57.18
59200	57.18
59220	55.59
59230	56.40
59290	53.72
59900	68.05
59920	57.18
59940	46.36
59950	57.38
59990	53.72
61100	51.58
61110	51.58
61115	51.79
61120	51.41
61220	54.77
61230	54.77
61235	56.63
61240	54.18
61250	53.43
61260	54.77
61270	61.65
61290	54.77
62100	48.81
62105	48.84
62110	48.81
62120	46.90
62200	49.54
62210	49.54
62220	49.54
62230	50.40
62240	50.40
62260	50.40
62290	49.54
62320	50.02
62330	50.02
62390	50.02
62400	51.72
62410	51.11
62420	51.11
62430	48.63
62440	50.24
62460	52.33
62490	52.50
62510	51.40
62520	51.40
62600	50.18
62610	50.02
62660	50.02
62690	50.02
62700	52.29
62720	53.02
62730	53.02
62740	53.36
62790	52.97
62800	50.02
62820	50.02
62920	53.38
62940	51.97
62950	53.38
62960	51.97
62970	51.97
62990	51.97
63100	50.49
63110	50.11
63120	50.49
63130	51.04
63140	50.49
63190	51.09
63200	52.97
63220	53.81
63230	48.08
63250	52.97
63290	51.93
64100	49.97
64120	50.02
64130	51.15
64900	51.72
64920	51.72
64930	51.61
64940	52.99
64960	51.25
64990	51.84
71100	43.06
71105	43.06
71110	49.15
71120	46.81
71125	43.06
71130	43.06
71150	46.81
71160	43.06
71170	46.81
71190	58.84
71200	44.13
71220	48.33
71250	43.06
71290	44.13
71300	43.06
71380	43.06
71390	46.81
72000	47.09
72100	40.86
72120	46.74
72130	46.74
72160	46.74
72170	49.84
72190	49.47
72200	49.47
72220	49.84
72230	46.74
72250	49.47
72260	46.74
72290	46.74
72320	46.74
72330	46.74
72390	49.47
72400	49.47
72420	48.77
72490	49.47
72500	49.47
72520	49.47
72530	46.74
72540	46.74
72555	46.74
72560	49.84
72590	46.74
72600	46.74
72620	49.84
72630	46.74
72640	46.74
72700	49.47
72725	46.74
72730	50.93
72740	46.74
72790	50.93
72800	46.74
72820	49.47
72830	46.74
72890	43.61
72900	54.13
72930	46.74
72940	46.74
72980	46.74
72990	46.74
73100	42.95
73130	48.93
73200	51.86
73210	51.86
73240	51.86
73270	49.79
73290	51.86
73320	42.95
73350	48.93
73360	48.93
73390	48.93
73400	42.95
73430	47.61
73460	42.95
73490	42.95
74100	52.11
74120	54.13
74140	52.11
74200	57.27
74220	57.27
74240	57.27
74400	52.20
74470	53.61
74490	52.11
74500	52.20
74900	52.11
74910	51.40
74920	52.11
74925	52.11
74930	52.11
74990	52.11
75000	46.11
75100	53.25
75115	53.25
75120	53.25
75130	53.06
75135	53.25
75140	53.25
75145	53.25
75150	53.06
75155	53.06
75190	53.25
75220	54.52
75230	50.20
75240	54.52
75250	54.52
75290	54.52
75300	47.81
75320	47.81
75340	46.11
75350	48.24
75390	48.24
75400	46.11
75415	46.11
75420	47.81
75422	48.24
75430	48.24
75432	44.93
75435	46.11
75440	46.11
75445	45.16
75450	48.24
75452	48.24
75455	48.24
75457	48.24
75465	48.24
75470	46.11
75475	47.81
75490	48.22
75500	53.25
75520	46.11
75530	45.16
75535	48.24
75540	48.24
75590	47.81
75600	51.20
75615	51.20
75620	51.20
75622	51.20
75625	51.20
75635	51.20
75650	51.20
75655	51.20
75660	54.25
75670	51.20
75690	51.20
75700	46.11
75710	50.13
75720	46.11
75922	46.11
75925	47.81
75990	61.20
76100	55.41
76125	55.41
76130	57.97
76132	57.97
76145	55.41
76150	55.41
76155	55.41
76190	55.41
76200	46.11
76220	46.11
76230	47.81
76290	46.11
77100	59.20
77120	56.34
77140	55.75
77190	54.63
77200	55.75
77250	55.75
77260	54.63
77290	55.75
77300	55.75
77310	58.43
77320	51.86
77330	68.23
77340	56.86
77390	56.68
77410	55.75
77415	56.86
77440	57.97
77450	54.63
77460	55.75
77490	54.63
77500	47.90
77510	47.90
77530	47.90
77540	47.90
77590	47.90
77600	63.13
77610	55.75
77620	58.33
77630	68.12
77640	55.75
77650	54.63
77660	54.84
77690	54.63
77700	54.63
77750	54.63
77790	54.63
77800	57.65
77810	57.65
77820	57.65
77830	57.65
77835	61.52
77840	57.65
77850	57.65
77860	57.65
77870	57.65
77880	57.65
77890	57.65
77900	54.63
77920	45.31
77940	54.63
77990	55.75
78100	48.16
78120	55.75
78130	55.75
78155	54.63
78170	54.63
78190	54.63
78200	45.06
78290	46.56
78390	49.13
79100	53.06
79120	51.47
79130	50.97
79140	50.97
79190	50.97
79200	50.97
79220	50.97
79290	50.97
79300	51.47
79310	51.04
79320	50.97
79390	59.52
79400	64.33
79420	64.33
79430	56.47
79440	64.33
79450	64.33
79475	64.33
79490	64.33
79500	50.97
79510	50.97
79520	51.47
79550	51.47
79560	51.47
79565	50.97
79590	50.25
79600	50.97
79620	60.24
79630	52.72
79640	52.72
79690	49.93
79900	50.97
79920	51.97
79930	52.72
79990	52.72
80110	50.97
80120	50.25
80130	50.97
80190	52.72
80200	56.93
80220	50.97
80222	52.72
80225	51.47
80245	52.72
80250	50.97
80255	52.72
80290	52.72
80300	52.72
80310	52.72
80320	52.72
80330	52.72
80340	51.47
80360	52.72
80390	52.72
81000	51.43
81100	51.72
81120	52.24
81190	63.77
81200	51.43
81208	52.24
81210	51.43
81220	48.04
81225	45.27
81230	51.72
81250	51.43
81275	51.43
81280	52.24
81290	52.24
81900	47.79
81920	67.95
81925	54.61
81930	50.50
81935	52.24
81940	52.63
81945	56.95
81955	47.79
81960	47.79
81990	47.79
82000	48.15
82020	51.15
82050	51.52
82060	51.52
82070	51.52
82080	62.66
82090	53.49
82710	61.86
83000	51.22
83020	51.95
83100	51.22
83110	51.22
83120	51.22
83130	51.22
83140	51.95
83190	51.22
83200	57.15
83210	49.08
83220	48.74
83240	50.75
83250	50.75
83290	50.75
83300	51.22
83305	50.75
83310	51.22
83320	47.99
83330	50.75
83350	50.75
83360	50.75
83390	50.75
83400	62.54
83410	62.54
83420	52.27
83440	50.75
83450	51.22
83460	50.75
83465	51.22
83490	45.50
83500	51.22
83510	51.95
83520	50.75
83530	50.75
83540	50.75
83550	50.75
83560	52.11
83590	44.09
83900	51.22
83910	51.22
83915	50.08
83920	51.81
83930	54.68
83940	52.11
83960	52.11
83990	43.93
84100	56.90
84105	56.90
84110	58.08
84115	56.90
84125	58.08
84145	58.08
84165	57.59
84170	58.08
84175	56.90
84185	56.90
84190	58.08
84220	66.31
84222	66.31
84225	66.31
84230	60.65
84235	59.45
84240	58.08
84245	59.45
84250	56.90
84300	73.90
84320	56.90
84390	50.09
84400	56.90
84410	56.90
84420	56.90
84900	58.20
84910	59.45
84970	58.08
84975	47.65
84980	56.90
84985	58.08
84990	56.90
85100	56.33
85110	58.52
85120	57.58
85150	56.93
85190	56.93
85200	56.93
85210	57.58
85220	56.93
85320	56.33
85340	57.58
85345	56.33
85420	57.58
85500	67.65
85510	56.33
85560	57.58
85570	56.33
85600	56.33
85620	56.93
85630	57.58
85700	49.47
85730	56.33
85740	56.33
85790	56.33
85990	64.97
86190	57.58
86240	57.58
87105	55.36
87110	53.61
87120	49.70
87130	51.88
87190	51.88
87200	51.88
87210	53.61
87215	51.88
87245	51.88
87250	51.88
87260	53.61
87300	51.31
87310	51.31
87330	53.61
87340	45.65
87350	47.65
87370	51.88
87390	53.61
87400	67.15
87430	51.88
87450	53.61
87462	45.24
87490	53.61
88000	67.90
88010	79.23
88030	62.04
88040	68.13
88050	67.90
88070	68.13
88080	67.90
88090	68.13
89100	48.15
89120	37.34
89128	42.36
89136	42.36
89148	42.36
89156	41.13
89160	41.13
89164	42.36
89190	41.04
89200	41.13
89210	46.31
89215	41.13
89220	41.65
89225	42.36
89230	42.36
89235	42.36
89240	42.36
89242	46.58
89245	42.36
89247	42.36
89290	41.13
89300	42.36
89320	42.36
89330	45.95
89350	44.84
89360	45.65
89390	41.13
89400	45.95
89420	41.13
89430	41.13
89440	45.95
89500	44.02
89520	42.36
89530	46.22
89540	42.36
89550	45.95
89560	42.36
89570	42.36
89590	48.02
89900	45.95
89940	42.36
89990	42.36
90000	52.31
90100	52.31
90200	54.88
91000	52.31
91025	52.31
91030	60.38
91050	52.31
91070	60.38
91075	52.31
91090	52.31
92000	58.09
92100	55.90
92110	60.84
92120	52.49
92130	55.90
92135	58.09
92140	60.84
92155	55.90
92190	58.09
92200	61.91
92225	55.90
92230	56.65
92240	58.09
92250	51.70
92270	60.84
92290	60.84
92300	55.90
92320	61.11
92330	55.90
92400	57.41
92415	59.27
92420	61.11
92430	58.09
92490	55.90
92500	52.49
92520	55.90
92600	57.75
92625	53.81
92690	60.84
92700	58.09
92900	57.75
92930	58.09
92940	55.90
92950	55.90
92990	55.90
93100	63.20
93120	52.43
93190	53.04
93900	53.04
93920	52.43
93950	53.04
93960	53.04
93990	63.90
94100	59.52
94120	49.09
94140	49.84
94160	49.84
94170	49.84
94180	49.09
94190	61.04
94200	45.88
94220	49.09
94230	48.75
94240	49.84
94250	40.04
94290	49.84
94320	49.84
94900	61.86
94920	49.09
94940	48.63
94960	49.09
94980	69.80
94990	49.50
95000	51.90
95100	56.90
95120	45.65
95125	51.90
95130	51.90
95135	51.06
95140	49.33
95145	49.58
95150	49.58
95155	51.90
95160	47.04
95190	49.58
95210	44.72
95220	50.40
95230	51.90
95240	50.40
95250	49.58
95290	51.90
95300	46.72
95320	49.58
95340	45.77
95350	51.90
95360	43.88
95390	49.58
95400	51.90
95410	51.90
95415	52.06
95420	51.90
95440	55.68
95445	51.90
95450	51.90
95455	48.68
95475	51.90
95490	46.97
95500	51.90
95510	46.75
95520	51.90
95530	50.40
95590	51.90
95600	51.90
95700	49.58
95720	49.58
95750	51.90
95790	51.90
95910	67.80
95920	49.58
95925	57.68
95930	49.58
95940	49.58
95945	49.58
95950	49.58
95955	49.58
95960	49.58
95970	50.40
95990	57.06
96100	43.70
96190	43.70
96900	48.20
96910	48.11
96925	44.45
96930	43.70
96940	47.81
96950	44.45
96990	43.20
97100	50.84
97105	50.84
97120	47.24
97125	46.65
97130	48.88
97145	46.49
97150	44.93
97152	46.56
97155	43.24
97160	47.97
97190	46.06
97200	43.24
97205	44.93
97210	47.97
97230	43.24
97300	47.97
97315	49.68
97340	44.93
97345	43.24
97350	43.24
97355	51.41
97390	43.24
97400	43.24
97415	42.47
97435	43.24
97440	43.24
97450	47.97
97460	44.93
97470	43.24
97475	47.97
97900	47.97
97990	44.93
98000	48.97
98100	58.65
98120	48.97
98130	48.02
98135	48.02
98140	48.02
98190	43.84
98220	55.41
98230	51.70
98290	48.97
98300	51.70
98320	51.70
98330	44.93
98390	48.97
98400	48.97
98420	46.74
98430	51.25
98440	47.86
98500	50.33
98520	46.72
98530	55.83
98540	49.74
98550	48.97
98555	51.74
98590	49.27
98600	60.47
98620	46.72
98630	48.97
98690	44.40
98840	49.70
98930	51.91
98940	50.34
98950	51.70
98990	50.00
99020	48.06
99900	46.00
99910	45.77
99920	43.02
99930	46.91
