hisco	hiscam
81190	57.91
81200	50.45
81208	51.29
81210	50.45
81220	47.09
81225	47.09
81230	50.99
81250	50.09
81275	50.45
81280	51.29
81290	51.29
81900	46.38
81920	59.77
81925	50.09
81930	52.24
81935	51.29
81940	51.29
81945	59.54
81955	46.38
81960	46.02
81990	46.02
82000	50.63
82020	47.72
82050	50.29
82060	50.29
82070	50.29
82080	60.38
82090	47.72
82710	59.70
83000	49.97
83020	50.66
83100	50.66
83110	49.97
83120	49.97
83130	50.66
83140	50.66
83190	50.66
83200	50.81
83210	52.86
83220	49.97
83240	51.06
83250	50.81
83290	50.66
83300	51.06
83305	50.81
83310	50.66
83320	48.74
83330	51.06
83350	50.81
83360	50.81
83390	53.75
83400	60.54
83410	60.54
83420	50.70
83440	50.81
83450	51.06
83460	50.81
83465	50.81
83490	49.97
83500	50.81
83510	50.66
83520	49.61
83530	49.97
83540	51.06
83550	50.81
83560	51.06
83590	49.97
83900	50.81
83910	50.66
83915	49.83
83920	49.97
83930	53.95
83940	50.81
83960	50.81
83990	48.18
84100	55.45
84105	55.45
84110	57.27
84115	55.81
84125	57.27
84145	57.50
84165	55.81
84170	57.50
84175	55.81
84185	55.81
84190	51.93
84220	67.70
84222	62.50
84225	62.50
84230	55.45
84235	57.50
84240	57.50
84245	57.50
84250	55.45
84300	67.88
84320	57.27
84390	55.45
84400	55.81
84410	55.45
84420	55.81
84900	60.06
84910	57.27
84970	57.50
84975	48.97
84980	55.45
84985	57.50
84990	55.45
85100	55.79
85110	59.38
85120	55.79
85150	54.56
85190	54.56
85200	55.79
85210	55.79
85220	59.09
85320	59.38
85340	55.79
85345	57.81
85420	55.79
85500	55.79
85510	59.08
85560	59.09
85570	54.56
85600	54.56
85620	59.38
85630	55.79
85700	50.77
85730	54.56
85740	59.09
85790	54.56
85990	62.52
86190	55.79
86240	55.79
87105	50.61
87110	59.22
87120	53.50
87130	53.25
87190	53.25
87200	53.25
87210	53.50
87215	52.66
87245	53.25
87250	52.66
87260	54.77
87300	53.61
87310	53.50
87330	53.50
87340	52.40
87350	49.29
87370	52.66
87390	53.50
87400	53.50
87430	52.66
87450	53.50
87462	53.50
87490	54.77
88000	71.08
88010	71.08
88030	61.18
88040	65.18
88050	71.08
88070	65.18
88080	71.08
88090	71.08
89100	51.11
89120	41.81
89128	45.18
89136	45.18
89148	45.18
89156	50.08
89160	45.18
89164	44.61
89190	48.56
89200	44.56
89210	45.47
89215	50.08
89220	50.08
89225	50.08
89230	48.56
89235	45.18
89240	45.18
89242	50.08
89245	45.18
89247	45.18
89290	48.24
89300	45.18
89320	45.18
89330	45.18
89350	46.63
89360	50.08
89390	50.08
89400	45.18
89420	48.56
89430	44.56
89440	45.18
89500	50.08
89520	45.18
89530	50.08
89540	45.18
89550	48.56
89560	45.18
89570	48.56
89590	50.08
89900	45.18
89940	45.18
89990	44.56
90000	52.02
90100	55.04
90200	53.34
91000	58.34
91025	57.81
91030	58.34
91050	58.34
91070	58.34
91075	58.34
91090	57.81
92000	56.27
92100	56.27
92110	58.29
92120	58.29
92130	58.29
92135	56.27
92140	58.29
92155	56.27
92190	56.27
92200	56.27
92225	56.27
92230	59.02
92240	56.27
92250	54.15
92270	58.29
92290	54.59
92300	56.27
92320	59.02
92330	56.27
92400	62.04
92415	58.29
92420	58.29
92430	58.29
92490	56.27
92500	58.29
92520	58.29
92600	56.40
92625	58.29
92690	56.27
92700	56.27
92900	55.81
92930	56.27
92940	56.27
92950	58.29
92990	56.27
93100	54.97
93120	54.97
93190	58.79
93900	53.00
93920	54.97
93950	54.97
93960	54.97
93990	61.56
94100	62.52
94120	52.29
94140	51.04
94160	51.04
94170	51.47
94180	51.47
94190	58.97
94200	51.04
94220	49.93
94230	52.29
94240	52.29
94250	51.47
94290	52.29
94320	51.04
94900	59.70
94920	47.63
94940	47.63
94960	51.47
94980	74.62
94990	52.29
95000	50.00
95100	48.33
95120	50.00
95125	50.77
95130	50.00
95135	47.00
95140	49.88
95145	49.25
95150	48.33
95155	50.77
95160	46.65
95190	53.22
95210	50.00
95220	48.33
95230	48.33
95240	49.25
95250	49.25
95290	50.77
95300	45.06
95320	50.00
95340	49.25
95350	48.33
95360	45.27
95390	48.33
95400	50.77
95410	50.00
95415	50.00
95420	50.00
95440	50.00
95445	50.00
95450	50.77
95455	50.75
95475	48.33
95490	50.00
95500	48.33
95510	48.11
95520	49.25
95530	49.25
95590	53.29
95600	50.77
95700	49.25
95720	50.00
95750	50.77
95790	50.77
95910	62.13
95920	49.25
95925	50.00
95930	49.25
95940	50.77
95945	48.33
95950	49.25
95955	48.33
95960	49.25
95970	49.25
95990	55.63
96100	46.88
96190	45.41
96900	47.25
96910	46.68
96925	47.25
96930	46.68
96940	46.68
96950	47.25
96990	46.88
97100	49.65
97105	49.65
97120	48.50
97125	48.50
97130	48.50
97145	48.50
97150	47.04
97152	48.50
97155	45.70
97160	47.04
97190	48.50
97200	47.04
97205	47.04
97210	47.04
97230	45.70
97300	47.04
97315	48.50
97340	47.04
97345	45.75
97350	45.70
97355	52.00
97390	45.70
97400	45.70
97415	48.50
97435	48.50
97440	45.70
97450	47.04
97460	48.50
97470	45.70
97475	47.04
97900	47.04
97990	47.04
98000	49.45
98100	52.18
98120	49.33
98130	49.79
98135	52.29
98140	49.79
98190	49.33
98220	49.33
98230	48.56
98290	49.45
98300	48.54
98320	49.33
98330	49.33
98390	49.45
98400	49.45
98420	47.70
98430	49.33
98440	49.11
98500	50.95
98520	50.58
98530	59.84
98540	49.33
98550	53.81
98555	49.33
98590	49.33
98600	49.33
98620	49.33
98630	50.58
98690	49.33
98840	48.81
98930	49.33
98940	53.59
98950	49.79
98990	49.33
99020	47.13
99900	48.11
99910	46.68
99920	43.27
99930	50.20
