hisco	hiscam
17220	61.75
17230	61.75
17300	61.75
17320	61.75
17340	61.47
17420	61.75
17490	61.47
17530	61.47
17540	61.47
17590	61.47
17900	61.75
17920	49.11
17940	61.75
17990	60.58
18000	61.75
18020	61.75
18050	61.47
18090	61.75
19100	93.61
19120	93.61
19130	93.61
19140	93.61
19190	93.61
19200	93.61
19250	93.61
19290	93.61
19300	99.00
19320	93.61
19390	93.61
19400	93.61
19420	93.61
19430	93.61
19490	93.61
19500	93.61
19520	93.61
19530	93.61
19540	93.61
19900	93.61
19950	93.61
19960	93.61
19990	93.61
20100	99.00
20110	99.00
20200	99.00
20210	99.00
21000	74.81
21100	92.45
21110	99.00
21200	99.00
21220	70.37
21230	93.61
21240	71.79
21300	65.76
21320	67.47
21340	67.70
21420	93.61
21430	74.81
21490	87.33
21900	99.00
21940	93.68
21950	84.87
21960	92.45
21970	84.87
21980	84.87
21990	93.38
22000	68.34
22100	68.40
22110	84.91
22190	92.26
22200	68.40
22210	85.72
22220	93.48
22230	77.69
22235	77.69
22240	72.63
22245	72.63
22250	77.69
22265	77.69
22275	77.69
22280	77.69
22290	72.63
22300	68.40
22320	89.65
22330	56.04
22390	89.65
22420	68.34
22425	68.34
22430	55.99
22440	67.69
22450	61.40
22460	67.69
22490	69.98
22520	61.56
22600	57.54
22610	57.54
22620	63.95
22630	63.95
22640	63.95
22650	64.73
22651	63.95
22655	63.95
22660	57.54
22665	63.95
22670	58.04
22675	82.11
22680	73.65
22690	63.84
30000	70.91
31000	99.00
31020	99.00
31030	70.98
31040	66.43
31090	99.00
31940	57.79
32100	65.80
32110	65.80
32120	99.00
32140	71.19
32190	71.19
32220	71.19
33000	74.90
33100	74.90
33110	74.90
33120	81.83
33130	81.83
33135	81.83
33140	81.83
33150	81.83
33160	81.83
33170	81.83
33190	81.83
33900	71.19
33920	71.19
33930	71.19
33940	70.84
33990	78.23
34120	57.49
34230	57.49
36000	61.81
36020	60.20
36040	54.59
36090	55.40
37000	68.65
37010	57.49
37020	71.30
37030	55.40
37040	54.63
37090	56.83
38000	65.79
38020	57.49
38030	55.40
38040	63.86
38090	57.49
39100	64.19
39110	64.19
39120	64.19
39130	64.19
39140	64.19
39150	64.19
39190	64.19
39230	65.80
39310	65.80
39320	67.84
39340	81.26
39350	71.19
39390	71.19
39410	71.19
39440	71.19
39490	71.19
39520	71.19
39530	61.79
39900	71.19
39940	71.19
39960	57.79
39990	67.38
41000	67.34
41020	85.30
41025	76.40
41030	63.34
41035	67.06
41040	63.34
41525	58.47
42200	72.00
42220	72.00
42230	72.00
43100	73.97
43120	73.97
43200	71.27
43220	71.27
43230	72.00
43290	73.97
44100	74.98
44120	74.98
44130	92.18
44140	86.69
44190	80.33
44200	73.97
44220	73.97
44230	71.68
44300	73.97
44320	76.27
44330	73.97
45100	54.70
45120	69.08
45125	74.91
45130	62.54
45140	54.70
45150	54.70
45190	71.87
45220	61.11
45225	54.70
45230	52.63
45240	54.70
45250	54.70
45290	52.27
49020	54.70
49030	54.70
49090	71.87
51000	56.97
51020	64.73
51030	64.73
51040	76.93
51050	66.18
51090	64.73
52000	58.47
52290	58.47
53100	74.51
53120	61.04
53130	61.04
53140	61.04
53150	61.04
53190	70.01
53200	49.75
53210	49.75
53220	49.75
53240	55.70
53250	49.75
53290	55.70
53330	41.18
54000	41.18
54010	50.00
54020	50.00
54030	50.00
54035	49.52
54040	50.00
54050	41.18
54055	44.90
54060	44.90
54090	49.43
55100	60.40
55120	65.79
55125	73.36
55130	68.91
55140	65.63
55190	41.18
55200	49.43
55220	49.43
55230	44.90
55240	49.13
55290	49.43
56000	53.06
56010	69.02
56030	53.06
56040	53.06
56050	53.06
56060	53.06
56065	63.70
56070	63.70
56090	53.06
57000	55.79
57025	55.79
57030	55.79
57070	55.79
57090	55.79
58100	54.41
58110	54.41
58200	65.37
58220	54.41
58225	57.20
58230	61.56
58240	61.56
58300	57.22
58320	99.00
58330	58.61
58340	48.84
58490	61.56
58900	61.56
58920	61.56
58930	62.45
58940	50.31
58990	60.77
59100	58.04
59200	58.04
59220	57.91
59230	58.04
59290	58.47
59900	58.04
59920	58.04
59940	50.11
59950	59.95
59990	58.47
61100	54.31
61110	54.31
61115	55.29
61120	53.06
61220	56.09
61230	55.06
61235	59.49
61240	51.52
61250	55.06
61260	56.09
61270	56.09
61290	56.09
62100	51.74
62105	55.54
62110	51.74
62120	49.47
62200	52.04
62210	50.72
62220	52.04
62230	52.04
62240	52.04
62260	52.04
62290	52.04
62320	51.81
62330	51.81
62390	51.81
62400	53.47
62410	51.88
62420	51.88
62430	55.79
62440	51.88
62460	53.84
62490	61.97
62510	50.50
62520	52.91
62600	51.81
62610	51.63
62660	51.81
62690	51.81
62700	61.47
62720	54.61
62730	54.61
62740	55.13
62790	54.61
62800	51.81
62820	51.81
62920	55.04
62940	55.04
62950	55.04
62960	55.04
62970	51.29
62990	55.04
63100	52.68
63110	51.02
63120	52.68
63130	52.68
63140	52.68
63190	54.83
63200	54.61
63220	55.66
63230	53.91
63250	54.61
63290	52.58
64100	53.91
64120	53.58
64130	54.15
64900	54.63
64920	54.63
64930	55.93
64940	54.63
64960	55.13
64990	54.00
71100	47.22
71105	47.22
71110	50.79
71120	48.45
71125	47.22
71130	47.22
71150	48.45
71160	47.22
71170	48.45
71190	55.97
71200	48.45
71220	53.45
71250	47.22
71290	48.45
71300	47.22
71380	47.22
71390	48.45
72000	51.79
72100	58.29
72120	51.47
72130	51.47
72160	51.47
72170	51.47
72190	47.56
72200	56.56
72220	51.47
72230	51.47
72250	52.56
72260	51.47
72290	51.47
72320	51.47
72330	51.47
72390	52.56
72400	51.47
72420	53.88
72490	55.65
72500	52.56
72520	51.47
72530	51.47
72540	52.56
72555	51.47
72560	51.47
72590	51.47
72600	51.47
72620	51.47
72630	51.47
72640	51.47
72700	51.47
72725	52.56
72730	52.56
72740	51.47
72790	52.56
72800	51.47
72820	52.56
72830	51.47
72890	49.90
72900	51.47
72930	51.47
72940	51.47
72980	52.56
72990	56.09
73100	50.58
73130	50.58
73200	51.43
73210	51.43
73240	51.43
73270	51.43
73290	51.43
73320	51.43
73350	50.58
73360	50.58
73390	50.58
73400	49.25
73430	49.25
73460	49.25
73490	49.25
74100	53.13
74120	55.77
74140	52.77
74200	52.45
74220	52.45
74240	52.45
74400	55.77
74470	59.50
74490	55.77
74500	53.04
74900	53.04
74910	53.04
74920	53.04
74925	53.04
74930	53.04
74990	53.04
75000	58.49
75100	54.70
75115	54.70
75120	54.70
75130	54.70
75135	54.70
75140	54.70
75145	54.70
75150	54.70
75155	54.70
75190	54.70
75220	61.79
75230	51.84
75240	51.84
75250	61.79
75290	56.81
75300	49.45
75320	49.45
75340	46.79
75350	49.45
75390	49.45
75400	56.95
75415	49.45
75420	49.45
75422	49.45
75430	49.45
75432	49.33
75435	46.79
75440	49.45
75445	46.79
75450	49.45
75452	65.05
75455	49.45
75457	49.45
75465	46.93
75470	46.79
75475	49.45
75490	52.20
75500	70.48
75520	46.79
75530	46.79
75535	49.45
75540	49.45
75590	49.45
75600	55.90
75615	55.90
75620	55.90
75622	55.90
75625	55.90
75635	55.90
75650	55.90
75655	55.90
75660	55.90
75670	55.90
75690	55.90
75700	49.45
75710	52.54
75720	49.45
75922	46.79
75925	49.45
75990	65.51
76100	64.98
76125	59.63
76130	59.63
76132	59.63
76145	59.63
76150	64.98
76155	59.63
76190	64.98
76200	49.45
76220	49.45
76230	49.45
76290	49.45
77100	58.52
77120	64.76
77140	59.63
77190	59.29
77200	58.52
77250	58.52
77260	58.52
77290	57.27
77300	58.52
77310	61.90
77320	54.70
77330	58.52
77340	58.52
77390	59.83
77410	59.63
77415	58.52
77440	59.63
77450	58.52
77460	59.63
77490	58.52
77500	52.02
77510	52.02
77530	52.02
77540	52.02
77590	52.02
77600	58.52
77610	65.23
77620	69.58
77630	71.34
77640	59.63
77650	58.52
77660	61.29
77690	63.68
77700	58.52
77750	58.52
77790	58.52
77800	63.16
77810	63.16
77820	63.16
77830	63.16
77835	63.16
77840	63.16
77850	63.16
77860	63.16
77870	63.16
77880	63.16
77890	63.16
77900	58.52
77920	52.31
77940	58.52
77990	58.52
78100	50.99
78120	59.63
78130	59.63
78155	52.22
78170	59.63
78190	58.52
78200	49.52
78290	58.52
78390	50.77
79100	61.65
79120	53.11
79130	53.11
79140	72.91
79190	62.91
79200	53.11
79220	51.90
79290	51.90
79300	53.11
79310	62.47
79320	64.01
79390	67.20
79400	58.13
79420	62.47
79430	58.13
79440	58.13
79450	62.47
79475	62.47
79490	58.13
79500	51.90
79510	62.47
79520	53.11
79550	53.11
79560	53.11
79565	57.81
79590	57.81
79600	53.11
79620	62.88
79630	53.11
79640	51.90
79690	56.68
79900	53.11
79920	58.97
79930	53.11
79990	62.47
80110	55.43
80120	51.90
80130	62.47
80190	53.11
80200	62.47
80220	53.11
80222	53.11
80225	53.11
80245	53.11
80250	53.11
80255	53.11
80290	52.38
80300	53.11
80310	53.11
80320	53.11
80330	53.11
80340	53.11
80360	53.11
80390	53.11
81000	56.25
81100	53.36
81120	54.27
81190	65.44
81200	53.36
81208	54.27
81210	53.36
81220	49.66
81225	49.66
81230	53.75
81250	53.36
81275	53.36
81280	54.27
81290	54.27
81900	48.88
81920	63.59
81925	55.20
81930	53.45
81935	54.27
81940	54.27
81945	63.34
81955	48.88
81960	48.88
81990	48.88
82000	53.56
82020	50.09
82050	53.18
82060	53.18
82070	53.18
82080	64.26
82090	53.18
82710	63.50
83000	53.59
83020	53.59
83100	53.59
83110	53.59
83120	53.59
83130	53.59
83140	53.59
83190	53.59
83200	53.75
83210	53.36
83220	51.74
83240	53.75
83250	53.75
83290	53.59
83300	53.75
83305	53.75
83310	53.59
83320	53.52
83330	53.75
83350	53.75
83360	53.75
83390	56.99
83400	64.44
83410	64.44
83420	51.90
83440	53.75
83450	53.75
83460	53.75
83465	53.75
83490	51.15
83500	53.75
83510	53.59
83520	52.45
83530	51.75
83540	53.75
83550	53.75
83560	53.75
83590	50.00
83900	53.75
83910	53.59
83915	51.93
83920	57.04
83930	55.72
83940	53.75
83960	53.75
83990	48.84
84100	59.25
84105	59.25
84110	61.11
84115	59.25
84125	61.11
84145	61.11
84165	59.25
84170	61.11
84175	59.25
84185	59.25
84190	54.97
84220	66.61
84222	66.61
84225	66.61
84230	65.80
84235	61.11
84240	61.11
84245	61.11
84250	59.25
84300	72.51
84320	61.11
84390	53.00
84400	59.25
84410	59.25
84420	59.25
84900	63.90
84910	61.11
84970	61.11
84975	51.72
84980	52.13
84985	61.11
84990	53.70
85100	59.22
85110	65.83
85120	59.22
85150	57.86
85190	57.86
85200	59.22
85210	59.22
85220	59.22
85320	57.86
85340	59.22
85345	57.86
85420	59.22
85500	59.22
85510	57.86
85560	59.22
85570	57.86
85600	57.86
85620	60.86
85630	59.22
85700	53.70
85730	57.86
85740	59.22
85790	57.86
85990	66.62
86190	59.22
86240	59.22
87105	58.09
87110	63.00
87120	53.79
87130	56.43
87190	56.43
87200	56.43
87210	54.18
87215	56.43
87245	56.43
87250	56.43
87260	58.11
87300	56.83
87310	56.83
87330	58.11
87340	51.97
87350	52.09
87370	56.43
87390	58.11
87400	62.61
87430	56.43
87450	58.11
87462	50.25
87490	58.11
88000	69.52
88010	80.31
88030	65.13
88040	69.52
88050	68.16
88070	69.52
88080	68.16
88090	72.83
89100	54.09
89120	43.88
89128	47.58
89136	47.58
89148	47.58
89156	46.88
89160	47.58
89164	47.34
89190	47.58
89200	59.50
89210	48.58
89215	46.88
89220	46.88
89225	46.88
89230	47.58
89235	47.58
89240	47.58
89242	46.49
89245	47.58
89247	47.58
89290	50.91
89300	47.58
89320	47.58
89330	47.58
89350	49.15
89360	49.36
89390	47.40
89400	47.58
89420	47.58
89430	46.88
89440	47.58
89500	50.56
89520	47.58
89530	52.04
89540	47.58
89550	47.58
89560	47.58
89570	47.58
89590	46.88
89900	47.58
89940	47.58
89990	46.88
90000	55.08
90100	56.52
90200	56.52
91000	62.04
91025	62.04
91030	62.04
91050	62.04
91070	62.04
91075	62.04
91090	62.04
92000	59.75
92100	59.75
92110	62.77
92120	56.36
92130	59.75
92135	59.75
92140	62.77
92155	59.75
92190	59.75
92200	59.75
92225	59.75
92230	62.77
92240	59.75
92250	57.41
92270	59.75
92290	57.90
92300	59.75
92320	62.77
92330	59.75
92400	66.09
92415	64.30
92420	62.77
92430	59.75
92490	59.75
92500	59.75
92520	59.75
92600	59.88
92625	58.20
92690	59.75
92700	59.75
92900	59.25
92930	59.75
92940	59.75
92950	59.75
92990	59.75
93100	56.15
93120	55.47
93190	62.52
93900	56.15
93920	58.41
93950	56.15
93960	56.15
93990	65.55
94100	66.61
94120	50.27
94140	54.00
94160	54.00
94170	54.00
94180	50.27
94190	62.70
94200	54.00
94220	50.27
94230	54.04
94240	47.36
94250	46.93
94290	55.04
94320	54.00
94900	63.50
94920	50.27
94940	50.27
94960	54.00
94980	79.91
94990	55.75
95000	49.68
95100	52.04
95120	49.68
95125	53.72
95130	53.72
95135	49.65
95140	52.72
95145	52.04
95150	52.04
95155	53.72
95160	49.68
95190	56.38
95210	49.11
95220	52.04
95230	52.04
95240	52.04
95250	52.04
95290	53.72
95300	49.15
95320	49.68
95340	52.04
95350	52.04
95360	49.68
95390	52.04
95400	49.68
95410	49.68
95415	53.72
95420	53.72
95440	49.68
95445	53.72
95450	53.72
95455	53.70
95475	52.04
95490	53.72
95500	52.04
95510	49.68
95520	52.04
95530	52.04
95590	56.47
95600	53.72
95700	52.04
95720	58.84
95750	53.72
95790	53.72
95910	66.19
95920	52.04
95925	59.97
95930	52.04
95940	53.72
95945	52.04
95950	52.04
95955	52.04
95960	52.04
95970	52.04
95990	59.04
96100	49.45
96190	47.83
96900	49.84
96910	52.40
96925	49.84
96930	49.45
96940	49.45
96950	49.84
96990	49.45
97100	52.47
97105	52.47
97120	52.47
97125	49.27
97130	51.81
97145	51.38
97150	49.61
97152	52.63
97155	48.15
97160	49.61
97190	52.68
97200	49.61
97205	49.61
97210	49.61
97230	48.15
97300	49.61
97315	53.45
97340	49.61
97345	48.20
97350	48.15
97355	55.04
97390	48.15
97400	48.15
97415	47.25
97435	49.61
97440	48.15
97450	49.61
97460	49.61
97470	48.15
97475	49.61
97900	49.61
97990	49.61
98000	52.25
98100	65.91
98120	51.22
98130	52.63
98135	52.63
98140	52.63
98190	48.90
98220	57.91
98230	51.27
98290	52.25
98300	51.27
98320	55.50
98330	50.02
98390	52.25
98400	52.25
98420	50.34
98430	54.86
98440	51.88
98500	54.40
98520	52.25
98530	63.66
98540	51.47
98550	61.18
98555	53.63
98590	51.65
98600	59.45
98620	49.93
98630	52.25
98690	48.72
98840	51.54
98930	55.59
98940	56.81
98950	52.63
98990	59.72
99020	49.70
99900	46.97
99910	51.70
99920	58.00
99930	66.29
