hisco	hiscam
22240	60.75
22245	68.80
22250	74.26
22265	74.26
22275	74.26
22280	74.26
22290	60.75
22300	64.19
22320	87.23
22330	87.23
22390	87.23
22420	64.15
22425	64.15
22430	63.43
22440	63.43
22450	56.61
22460	63.43
22490	60.06
22520	48.27
22600	52.41
22610	43.65
22620	59.38
22630	59.38
22640	59.38
22650	60.22
22651	59.38
22655	59.38
22660	52.41
22665	59.38
22670	47.43
22675	79.06
22680	69.88
22690	59.25
30000	58.68
31000	68.95
31020	58.68
31030	58.68
31040	61.50
31090	87.68
31940	52.68
32100	58.68
32110	61.38
32120	60.36
32140	67.23
32190	67.23
32220	67.23
33000	71.25
33100	62.86
33110	62.86
33120	78.76
33130	78.76
33135	78.76
33140	71.98
33150	78.76
33160	78.76
33170	74.23
33190	78.76
33900	60.36
33920	60.36
33930	60.36
33940	66.84
33990	74.87
34120	52.36
34230	52.36
36000	54.72
36020	54.72
36040	54.72
36090	50.09
37000	54.72
37010	52.36
37020	63.13
37030	45.47
37040	54.72
37090	54.72
38000	54.72
38020	52.36
38030	50.09
38040	54.72
38090	52.36
39100	57.45
39110	57.45
39120	57.45
39130	57.45
39140	57.45
39150	57.45
39190	59.63
39230	61.38
39310	58.68
39320	58.68
39340	78.16
39350	67.23
39390	67.23
39410	67.23
39440	67.23
39490	67.23
39520	67.23
39530	57.04
39900	67.23
39940	60.36
39960	58.68
39990	58.68
41000	58.04
41020	72.62
41025	60.31
41030	50.04
41035	62.75
41040	60.31
41525	53.43
42200	59.88
42220	59.88
42230	59.88
43100	70.23
43120	70.23
43200	59.88
43220	59.88
43230	59.88
43290	70.23
44100	71.33
44120	63.20
44130	79.48
44140	84.05
44190	77.15
44200	70.23
44220	70.23
44230	59.88
44300	62.72
44320	65.72
44330	62.72
45100	53.31
45120	64.93
45125	51.79
45130	53.33
45140	49.34
45150	49.34
45190	63.47
45220	46.09
45225	53.31
45230	51.74
45240	49.34
45250	49.34
45290	46.70
49020	53.31
49030	49.34
49090	63.02
51000	57.52
51020	53.50
51030	57.52
51040	60.56
51050	41.20
51090	57.52
52000	55.22
52290	53.43
53100	55.22
53120	56.22
53130	55.22
53140	56.22
53150	56.22
53190	55.22
53200	49.81
53210	49.81
53220	50.41
53240	50.41
53250	49.81
53290	49.81
53330	34.68
54000	41.56
54010	48.43
54020	34.68
54030	34.68
54035	38.70
54040	38.70
54050	34.68
54055	38.70
54060	38.70
54090	48.43
55100	58.56
55120	61.36
55125	57.61
55130	64.75
55140	61.20
55190	34.68
55200	44.11
55220	38.70
55230	38.70
55240	48.43
55290	41.52
56000	48.43
56010	48.43
56030	47.56
56040	47.56
56050	47.56
56060	47.56
56065	48.43
56070	47.56
56090	47.56
57000	54.13
57025	54.13
57030	54.13
57070	50.54
57090	50.54
58100	55.88
58110	55.88
58200	54.29
58220	44.68
58225	52.06
58230	56.79
58240	57.52
58300	57.72
58320	79.41
58330	49.22
58340	38.70
58490	57.52
58900	57.52
58920	56.79
58930	55.31
58940	48.09
58990	57.15
59100	52.97
59200	55.22
59220	55.22
59230	52.97
59290	55.22
59900	55.22
59920	55.22
59940	44.36
59950	55.04
59990	55.22
61100	51.54
61110	51.61
61115	42.52
61120	47.56
61220	56.59
61230	49.75
61235	47.72
61240	58.00
61250	49.75
61260	56.59
61270	55.84
61290	56.59
62100	52.02
62105	52.02
62110	44.86
62120	41.45
62200	50.24
62210	46.45
62220	46.45
62230	46.45
62240	46.45
62260	46.45
62290	50.24
62320	50.24
62330	46.20
62390	46.20
62400	52.72
62410	49.27
62420	46.27
62430	39.58
62440	46.27
62460	49.45
62490	47.83
62510	43.43
62520	47.40
62600	50.24
62610	46.20
62660	46.20
62690	50.24
62700	42.86
62720	49.25
62730	49.09
62740	53.54
62790	49.25
62800	50.24
62820	46.20
62920	49.70
62940	49.70
62950	49.70
62960	52.59
62970	52.59
62990	52.59
63100	50.88
63110	45.36
63120	47.16
63130	47.16
63140	47.16
63190	50.88
63200	43.36
63220	43.36
63230	43.36
63250	49.25
63290	43.36
64100	52.66
64120	48.13
64130	48.75
64900	41.08
64920	49.27
64930	50.68
64940	49.27
64960	41.08
64990	41.08
71100	41.22
71105	33.20
71110	47.22
71120	42.56
71125	41.22
71130	41.22
71150	42.56
71160	41.22
71170	42.56
71190	54.08
71200	39.47
71220	48.00
71250	41.22
71290	42.56
71300	41.22
71380	41.22
71390	39.47
72000	37.97
72100	42.15
72120	43.27
72130	43.27
72160	43.27
72170	43.27
72190	32.56
72200	44.66
72220	45.84
72230	43.27
72250	47.02
72260	43.27
72290	43.27
72320	43.27
72330	43.27
72390	47.02
72400	43.27
72420	46.65
72490	50.36
