hisco	hiscam
87350	50.97
87370	54.09
87390	56.50
87400	56.50
87430	54.09
87450	56.50
87462	51.54
87490	56.50
88000	67.26
88010	73.25
88030	63.43
88040	68.15
88050	69.12
88070	67.26
88080	69.12
88090	69.12
89100	45.24
89120	41.27
89128	46.63
89136	44.52
89148	44.52
89156	43.75
89160	44.52
89164	43.75
89190	44.52
89200	43.75
89210	47.58
89215	46.00
89220	43.75
89225	43.75
89230	46.63
89235	46.63
89240	44.52
89242	43.75
89245	46.63
89247	46.63
89290	43.75
89300	46.63
89320	44.52
89330	46.63
89350	48.97
89360	48.04
89390	43.75
89400	46.63
89420	46.63
89430	43.75
89440	46.63
89500	47.33
89520	44.52
89530	49.97
89540	44.52
89550	46.63
89560	46.63
89570	46.63
89590	46.00
89900	46.63
89940	46.63
89990	43.75
90000	52.99
90100	54.36
90200	55.04
91000	60.22
91025	57.20
91030	60.22
91050	60.22
91070	60.22
91075	57.20
91090	57.20
92000	58.06
92100	58.06
92110	60.84
92120	53.61
92130	56.52
92135	58.06
92140	60.90
92155	56.52
92190	56.52
92200	56.52
92225	58.06
92230	54.66
92240	58.06
92250	56.16
92270	56.52
92290	51.38
92300	58.06
92320	53.61
92330	58.06
92400	64.02
92415	64.76
92420	53.61
92430	58.06
92490	56.52
92500	58.06
92520	58.06
92600	58.20
92625	56.79
92690	56.52
92700	58.06
92900	57.59
92930	58.06
92940	58.06
92950	58.06
92990	58.06
93100	54.68
93120	54.61
93190	54.61
93900	54.68
93920	56.95
93950	54.63
93960	54.63
93990	63.52
94100	64.54
94120	49.16
94140	52.66
94160	51.43
94170	51.43
94180	49.34
94190	60.84
94200	52.66
94220	49.34
94230	51.65
94240	46.72
94250	46.45
94290	49.06
94320	51.43
94900	61.59
94920	49.34
94940	49.34
94960	51.43
94980	80.94
94990	53.88
95000	52.50
95100	50.75
95120	48.24
95125	52.50
95130	52.50
95135	52.50
95140	52.50
95145	50.83
95150	50.75
95155	52.50
95160	47.20
95190	46.38
95210	47.61
95220	50.83
95230	50.75
95240	50.83
95250	50.75
95290	52.50
95300	46.20
95320	44.45
95340	50.75
95350	50.75
95360	43.27
95390	50.83
95400	52.40
95410	52.50
95415	52.40
95420	52.50
95440	53.79
95445	52.40
95450	52.50
95455	52.81
95475	50.75
95490	52.50
95500	50.83
95510	49.09
95520	50.75
95530	50.83
95590	50.08
95600	52.50
95700	50.83
95720	57.20
95750	52.50
95790	52.50
95910	54.90
95920	50.83
95925	58.72
95930	50.83
95940	52.50
95945	50.75
95950	50.75
95955	50.75
95960	50.75
95970	50.83
95990	52.50
96100	43.59
96190	47.54
96900	48.77
96910	54.27
96925	45.59
96930	43.59
96940	48.40
96950	48.77
96990	48.40
97100	51.24
97105	51.24
97120	50.61
97125	47.49
97130	54.68
97145	49.83
97150	48.56
97152	48.61
97155	47.84
97160	48.56
97190	50.70
97200	48.56
97205	48.56
97210	48.56
97230	47.84
97300	48.56
97315	50.95
97340	48.56
97345	47.22
97350	47.84
97355	53.90
97390	47.84
97400	47.84
97415	46.15
97435	48.43
97440	47.84
97450	48.56
97460	48.43
