  110.00      .00    54.35  -999.00  -999.00  -999.00
  110.00     1.00    54.35  -999.00  -999.00  -999.00
  110.00     6.00    54.35  -999.00  -999.00  -999.00
 1000.00      .00    80.77    94.10    51.00    55.00
 1000.00     1.00    76.97    95.17    51.00    55.00
 1000.00     6.00    82.17    93.86    51.00    55.00
 1100.00      .00    82.60    97.06    67.00    70.00
 1100.00     1.00    76.97    95.17    67.00    70.00
 1100.00     6.00    82.60    97.06    67.00    70.00
 1110.00      .00    82.60    97.06    64.00    77.00
 1110.00     1.00    82.60    95.17    64.00    77.00
 1110.00     6.00    82.60    97.06    64.00    77.00
 1120.00      .00    82.60    97.06    71.00    77.00
 1120.00     1.00    82.60    97.06    71.00    77.00
 1120.00     6.00    82.60    97.06    71.00    77.00
 1130.00      .00    82.60    97.06    63.00    66.00
 1130.00     1.00    82.60    97.06    63.00    66.00
 1130.00     6.00    82.60    97.06    63.00    66.00
 1140.00      .00    82.60    97.06    63.00    58.00
 1140.00     1.00    82.60    97.06    63.00    58.00
 1140.00     6.00    82.60    97.06    63.00    58.00
 1141.00      .00    82.60    97.06    63.00    58.00
 1141.00     1.00    82.60    97.06    63.00    58.00
 1141.00     6.00    82.60    97.06    63.00    58.00
 1142.00      .00    82.60    97.06    63.00    58.00
 1142.00     1.00    82.60    97.06    63.00    58.00
 1142.00     6.00    82.60    97.06    63.00    58.00
 1143.00      .00    82.60    97.06    63.00    58.00
 1143.00     1.00    82.60    97.06    63.00    58.00
 1143.00     6.00    82.60    97.06    63.00    58.00
 1150.00      .00    82.60    97.06  -999.00  -999.00
 1150.00     1.00    76.97    95.17  -999.00  -999.00
 1150.00     6.00    82.60    97.06  -999.00  -999.00
 1160.00      .00    82.60    97.06  -999.00  -999.00
 1160.00     1.00    76.97    95.17  -999.00  -999.00
 1160.00     6.00    82.60    97.06  -999.00  -999.00
 1200.00      .00    80.80    94.10    60.00    68.00
 1200.00     1.00    77.22    96.79    60.00    68.00
 1200.00     6.00    81.00    94.05    60.00    68.00
 1210.00      .00    80.80    94.10    70.00    70.00
 1210.00     1.00    77.22    96.79    70.00    70.00
 1210.00     6.00    81.00    94.05    70.00    70.00
 1220.00      .00    73.85    98.25    63.00    67.00
 1220.00     1.00    74.16    96.79    63.00    67.00
 1220.00     6.00    73.84    98.33    63.00    67.00
 1221.00      .00    75.17    98.25    60.00    67.00
 1221.00     1.00    74.16    96.79    60.00    67.00
 1221.00     6.00    75.17    98.33    60.00    67.00
 1222.00      .00    74.74    98.42    60.00    67.00
 1222.00     1.00    78.45    96.79    60.00    67.00
 1222.00     6.00    74.64    98.42    60.00    67.00
 1223.00      .00    75.17    98.25    60.00    67.00
 1223.00     1.00    74.16    96.79    60.00    67.00
 1223.00     6.00    75.17    98.33    60.00    67.00
 1224.00      .00    68.72    96.79    60.00    59.00
 1224.00     1.00    69.86    96.79    60.00    59.00
 1224.00     6.00    68.56    98.33    60.00    59.00
 1225.00      .00    68.56    96.79    60.00    59.00
 1225.00     1.00    74.16    96.79    60.00    59.00
 1225.00     6.00    68.56    96.79    60.00    59.00
 1226.00      .00    75.17    98.42    60.00    59.00
 1226.00     1.00    74.16    96.79    60.00    59.00
 1226.00     6.00    75.17    98.42    60.00    59.00
 1227.00      .00    75.17    98.42    60.00    87.00
 1227.00     1.00    74.16    96.79    60.00    87.00
 1227.00     6.00    75.17    98.42    60.00    87.00
 1228.00      .00    75.17    98.25    60.00    59.00
 1228.00     1.00    74.16    96.79    60.00    59.00
 1228.00     6.00    75.17    98.33    60.00    59.00
 1229.00      .00    75.17    98.42    60.00    67.00
 1229.00     1.00    74.16    96.79    60.00    67.00
 1229.00     6.00    75.17    98.42    60.00    67.00
 1230.00      .00    90.76    92.21    60.00    61.00
 1230.00     1.00    78.45    96.79    60.00    61.00
 1230.00     6.00    92.05    92.21    60.00    61.00
 1231.00      .00    92.05    92.21    60.00    69.00
 1231.00     1.00    78.45    92.21    60.00    69.00
 1231.00     6.00    92.05    92.21    60.00    69.00
 1232.00      .00    92.05    92.21    60.00    69.00
 1232.00     1.00    78.45    92.21    60.00    69.00
 1232.00     6.00    92.05    92.21    60.00    69.00
 1233.00      .00    83.89    92.21    60.00    56.00
 1233.00     1.00    78.45    92.21    60.00    56.00
 1233.00     6.00    92.05    92.21    60.00    56.00
 1234.00      .00    92.05    92.21    60.00    69.00
 1234.00     1.00    78.45    96.79    60.00    69.00
 1234.00     6.00    92.05    92.21    60.00    69.00
 1235.00      .00    87.52    92.21    60.00    69.00
 1235.00     1.00    78.45    96.79    60.00    69.00
 1235.00     6.00    92.05    92.21    60.00    69.00
 1236.00      .00    92.05    92.21    60.00    69.00
 1236.00     1.00    78.45    92.21    60.00    69.00
 1236.00     6.00    92.05    92.21    60.00    69.00
 1237.00      .00    92.05    92.21    60.00    69.00
 1237.00     1.00    78.45    92.21    60.00    69.00
 1237.00     6.00    92.05    92.21    60.00    69.00
 1239.00      .00    90.81    92.21    60.00    69.00
 1239.00     1.00    78.45    92.21    60.00    69.00
 1239.00     6.00    92.05    92.21    60.00    69.00
 1240.00      .00    80.80    94.10    55.00    58.00
 1240.00     1.00    77.22    96.79    55.00    58.00
 1240.00     6.00    81.00    94.05    55.00    58.00
 1250.00      .00    80.80    94.10    65.00    64.00
 1250.00     1.00    77.22    96.79    65.00    64.00
 1250.00     6.00    81.00    94.05    65.00    64.00
 1251.00      .00    80.80    94.10    73.00    70.00
 1251.00     1.00    77.22    96.79    73.00    70.00
 1251.00     6.00    81.00    94.05    73.00    70.00
 1252.00      .00    80.80    94.10    63.00    60.00
 1252.00     1.00    77.22    96.79    63.00    60.00
 1252.00     6.00    81.00    94.05    63.00    60.00
 1300.00      .00    80.49    93.41    50.00    51.00
 1300.00     1.00    76.95    95.10    50.00    51.00
 1300.00     6.00    83.39    92.13    50.00    51.00
 1310.00      .00    80.49    93.41    50.00    51.00
 1310.00     1.00    76.95    95.10    50.00    51.00
 1310.00     6.00    83.39    92.13    50.00    51.00
 1311.00      .00    81.52    92.13    47.00    43.00
 1311.00     1.00    76.95    95.10    47.00    43.00
 1311.00     6.00    81.52    92.13    47.00    43.00
 1312.00      .00    87.07    92.13    52.00    56.00
 1312.00     1.00    78.45    92.13    52.00    56.00
 1312.00     6.00    92.30    92.13    52.00    56.00
 1313.00      .00    79.57    92.13    52.00    51.00
 1313.00     1.00    78.45    92.13    52.00    51.00
 1313.00     6.00    81.52    92.13    52.00    51.00
 1314.00      .00    69.54    96.79    46.00    49.00
 1314.00     1.00    69.86    96.79    46.00    49.00
 1314.00     6.00    68.56    92.13    46.00    49.00
 1315.00      .00    68.91    96.79    38.00    44.00
 1315.00     1.00    69.86    96.79    38.00    44.00
 1315.00     6.00    68.56    92.13    38.00    44.00
 1316.00      .00    80.50    92.13    52.00    51.00
 1316.00     1.00    78.45    95.10    52.00    51.00
 1316.00     6.00    81.52    92.13    52.00    51.00
 1317.00      .00    91.23    92.13    52.00    51.00
 1317.00     1.00    91.23    92.13    52.00    51.00
 1317.00     6.00    91.23    92.13    52.00    51.00
 1318.00      .00    79.33    93.41    52.00    51.00
 1318.00     1.00    78.45    95.10    52.00    51.00
 1318.00     6.00    81.52    92.13    52.00    51.00
 1319.00      .00    81.52    92.13    52.00    51.00
 1319.00     1.00    76.95    92.13    52.00    51.00
 1319.00     6.00    81.52    92.13    52.00    51.00
 2000.00      .00    89.91    85.20    62.00    70.00
 2000.00     1.00    94.77    97.24    62.00    70.00
 2000.00     6.00    89.22    84.78    62.00    70.00
 2100.00      .00    88.80    94.95    63.00    69.00
 2100.00     1.00    99.00    94.95    63.00    69.00
 2100.00     6.00    86.33    94.95    63.00    69.00
 2110.00      .00    77.34    94.95    69.00    74.00
 2110.00     1.00    99.00    94.95    69.00    74.00
 2110.00     6.00    77.34    94.95    69.00    74.00
 2111.00      .00    77.34    94.95    75.00    74.00
 2111.00     1.00    77.34    94.95    75.00    74.00
 2111.00     6.00    77.34    94.95    75.00    74.00
 2112.00      .00    77.34    94.95    72.00    74.00
 2112.00     1.00    99.00    94.95    72.00    74.00
 2112.00     6.00    77.34    94.95    72.00    74.00
 2113.00      .00    77.34    94.95    69.00    74.00
 2113.00     1.00    77.34    94.95    69.00    74.00
 2113.00     6.00    77.34    94.95    69.00    74.00
 2114.00      .00    77.34    94.95    67.00    74.00
 2114.00     1.00    77.34    94.95    67.00    74.00
 2114.00     6.00    77.34    94.95    67.00    74.00
 2120.00      .00    77.34    94.95    56.00    71.00
 2120.00     1.00    99.00    94.95    56.00    71.00
 2120.00     6.00    77.34    94.95    56.00    71.00
 2121.00      .00    77.34    94.95    69.00    71.00
 2121.00     1.00    77.34    94.95    69.00    71.00
 2121.00     6.00    77.34    94.95    69.00    71.00
 2122.00      .00    77.34    94.95    55.00    71.00
 2122.00     1.00    99.00    94.95    55.00    71.00
 2122.00     6.00    77.34    94.95    55.00    71.00
 2130.00      .00    90.01    94.95    51.00    71.00
 2130.00     1.00    99.00    94.95    51.00    71.00
 2130.00     6.00    87.75    94.95    51.00    71.00
 2131.00      .00    87.75    94.95    51.00    71.00
 2131.00     1.00    99.00    94.95    51.00    71.00
 2131.00     6.00    87.75    94.95    51.00    71.00
 2132.00      .00    90.61    94.95    51.00    71.00
 2132.00     1.00    99.00    94.95    51.00    71.00
 2132.00     6.00    87.75    94.95    51.00    71.00
 2139.00      .00    89.56    94.95    51.00    71.00
 2139.00     1.00    99.00    94.95    51.00    71.00
 2139.00     6.00    87.75    94.95    51.00    71.00
 2140.00      .00    89.04    94.95    63.00    73.00
 2140.00     1.00    99.00    94.95    63.00    73.00
 2140.00     6.00    86.48    94.95    63.00    73.00
 2141.00      .00    92.16    94.95    72.00    69.00
 2141.00     1.00    99.00    94.95    72.00    69.00
 2141.00     6.00    87.61    94.95    72.00    69.00
 2142.00      .00    93.89    94.95    70.00    69.00
 2142.00     1.00    99.00    94.95    70.00    69.00
 2142.00     6.00    92.70    94.95    70.00    69.00
