    1.00      .00    43.80    26.38  -999.00  -999.00
    1.00     1.00    45.13    24.61  -999.00  -999.00
    1.00     2.00    44.92    41.21  -999.00  -999.00
    1.00     5.00    48.34    17.56  -999.00  -999.00
    1.00     6.00    36.18    40.87  -999.00  -999.00
    2.00      .00    42.71    39.15  -999.00  -999.00
    2.00     1.00    54.46    49.08  -999.00  -999.00
    2.00     2.00    55.04    55.73  -999.00  -999.00
    2.00     5.00    48.36    39.48  -999.00  -999.00
    2.00     6.00    39.92    37.97  -999.00  -999.00
    3.00      .00    55.35    52.27  -999.00  -999.00
    3.00     1.00    64.67    53.23  -999.00  -999.00
    3.00     2.00    64.98    59.78  -999.00  -999.00
    3.00     5.00    53.73    44.95  -999.00  -999.00
    3.00     6.00    50.51    52.07  -999.00  -999.00
   11.00      .00    43.80    26.38  -999.00  -999.00
   11.00     1.00    45.13    24.61  -999.00  -999.00
   11.00     2.00    44.92    41.21  -999.00  -999.00
   11.00     5.00    48.34    17.56  -999.00  -999.00
   11.00     6.00    36.18    40.87  -999.00  -999.00
   21.00      .00    37.97    33.23  -999.00  -999.00
   21.00     1.00    42.23    31.76  -999.00  -999.00
   21.00     2.00    42.26    38.27  -999.00  -999.00
   21.00     5.00    41.88    26.98  -999.00  -999.00
   21.00     6.00    34.99    33.66  -999.00  -999.00
   22.00      .00    31.35    30.54  -999.00  -999.00
   22.00     1.00    43.08    45.36  -999.00  -999.00
   22.00     2.00    42.88    48.79  -999.00  -999.00
   22.00     5.00    45.39    34.19  -999.00  -999.00
   22.00     6.00    28.53    28.46  -999.00  -999.00
   23.00      .00    35.56    33.17  -999.00  -999.00
   23.00     1.00    48.48    53.43  -999.00  -999.00
   23.00     2.00    48.71    68.37  -999.00  -999.00
   23.00     5.00    46.77    36.52  -999.00  -999.00
   23.00     6.00    32.36    30.19  -999.00  -999.00
   24.00      .00    29.00    32.75  -999.00  -999.00
   24.00     1.00    47.72    49.91  -999.00  -999.00
