  110.00    62.50    63.50  -999.00  -999.00
 1000.00    72.23    55.90    51.00    55.00
 1100.00    83.00    52.30    67.00    70.00
 1120.00    83.00    52.30    71.00    77.00
 1130.00    83.00    52.30    63.00    66.00
 1140.00    83.00    52.30    63.00    58.00
 1141.00    83.00    52.30    63.00    58.00
 1142.00    83.00    52.30    63.00    58.00
 1143.00    83.00    52.30    63.00    58.00
 1200.00    83.00    55.60    60.00    68.00
 1210.00    83.00    55.60    70.00    70.00
 1220.00    72.20    55.60    63.00    67.00
 1221.00    72.20    55.60    60.00    67.00
 1222.00    72.20    55.60    60.00    67.00
 1223.00    72.20    55.60    60.00    67.00
 1224.00    72.20    55.60    60.00    59.00
 1225.00    72.20    55.60    60.00    59.00
 1226.00    72.20    55.60    60.00    59.00
 1227.00    72.20    55.60    60.00    87.00
 1228.00    72.20    55.60    60.00    59.00
 1229.00    72.20    55.60    60.00    67.00
 1230.00    83.00    55.60    60.00    61.00
 1231.00    72.20    55.60    60.00    69.00
 1232.00    72.20    55.60    60.00    69.00
 1233.00    72.20    55.60    60.00    56.00
 1234.00    72.20    55.60    60.00    69.00
 1235.00    72.20    55.60    60.00    69.00
 1236.00    72.20    55.60    60.00    69.00
 1237.00    72.20    55.60    60.00    69.00
 1239.00    83.00    55.60    60.00    69.00
 1250.00    72.20    55.60    65.00    64.00
 1251.00    72.20    55.60    73.00    70.00
 1252.00    72.20    55.60    63.00    60.00
 1300.00    71.70    56.35    50.00    51.00
 1310.00    71.70    56.35    50.00    51.00
 1311.00    72.70    54.80    47.00    43.00
 1312.00    66.60    54.80    52.00    56.00
 1313.00    83.60    56.50    52.00    51.00
 1314.00    57.00    58.30    46.00    49.00
 1315.00    57.00    58.30    38.00    44.00
 1316.00    57.00    58.30    52.00    51.00
 1317.00    83.00    58.30    52.00    51.00
 1318.00    71.30    56.50    52.00    51.00
 1319.00    72.70    54.80    52.00    51.00
 2000.00    78.09    70.01    62.00    70.00
 2100.00    79.71    73.71    63.00    69.00
 2110.00    78.40    94.40    69.00    74.00
 2111.00    78.40    94.40    75.00    74.00
 2112.00    78.40    94.40    72.00    74.00
 2113.00    78.40    94.40    69.00    74.00
 2114.00    78.40    94.40    67.00    74.00
 2120.00    90.10    95.50    56.00    71.00
 2121.00    90.10    95.50    69.00    71.00
 2122.00    80.30    95.50    55.00    71.00
 2130.00    90.10    95.50    51.00    71.00
 2131.00    90.10    74.00    51.00    71.00
 2132.00    90.10    95.50    51.00    71.00
 2139.00    90.10    95.50    51.00    71.00
 2140.00    79.03    69.74    63.00    73.00
 2141.00    80.90    81.90    72.00    69.00
 2142.00    80.90    81.90    70.00    69.00
 2143.00    93.30    67.40    65.00    68.00
 2144.00    93.30    67.40    65.00    68.00
 2145.00    88.20    67.40    66.00    67.00
 2146.00    79.70    67.40    66.00    71.00
 2147.00    72.90    67.40    61.00    67.00
 2148.00    79.70    69.80    58.00    56.00
 2149.00    72.90    67.40    56.00    69.00
 2200.00    82.08    74.14    70.00    80.00
 2210.00    73.90    61.60    62.00    78.00
 2211.00    73.90    61.60    69.00    77.00
 2212.00    80.30    61.60    68.00    77.00
 2213.00    73.90    61.60    56.00    79.00
 2220.00    84.09    78.27    73.00    85.00
 2221.00    87.40    85.90    78.00    88.00
 2222.00    73.90    51.60    70.00    85.00
 2223.00    73.90    51.60    61.00    83.00
 2224.00    73.90    51.60    64.00    74.00
 2229.00    80.30    75.00    73.00    85.00
 2230.00    80.30    51.60    54.00    43.00
 2231.00    80.30    51.60  -999.00  -999.00
 2300.00    72.73    68.92    61.00    69.00
 2310.00    79.70    81.60    78.00    77.00
 2320.00    65.80    66.20    60.00    69.00
 2321.00    65.80    66.20    60.00    70.00
 2322.00    65.80    66.20    57.00    66.00
 2323.00    65.80    66.20  -999.00  -999.00
 2330.00    71.60    64.30    57.00    66.00
 2331.00    71.60    64.30    57.00    66.00
 2332.00    71.60    64.30    49.00    43.00
 2340.00    71.60    54.00    62.00    66.00
 2350.00    65.00    54.00    62.00    66.00
 2351.00    65.00    54.00    68.00    70.00
 2352.00    65.00    54.00    68.00    70.00
 2359.00    65.00    54.00    62.00    65.00
 2400.00    75.57    65.87    60.00    68.00
 2410.00    72.30    50.20    57.00    69.00
 2411.00    71.50    52.40    62.00    69.00
 2412.00    71.50    41.40    56.00    69.00
 2419.00    75.50    41.40    57.00    69.00
 2420.00    95.00    52.30    73.00    85.00
 2421.00    95.00    52.30    73.00    85.00
 2422.00    95.00    66.70    76.00    90.00
 2429.00    95.00    52.30    71.00    82.00
 2430.00    71.50    56.00    54.00    65.00
 2431.00    71.50    56.00    54.00    65.00
 2432.00    71.50    56.00    54.00    65.00
 2440.00    71.50    77.30    58.00    65.00
 2441.00    71.50    78.60    60.00    78.00
 2442.00    71.50    78.60    67.00    71.00
 2443.00    71.50    78.60    67.00    71.00
 2444.00    71.50    56.00    62.00    65.00
 2445.00    71.50    61.60    67.00    71.00
 2446.00    71.50    78.60    52.00    51.00
 2449.00    71.50    56.00  -999.00  -999.00
 2450.00    68.50    99.00    57.00    61.00
 2451.00    68.50    99.00    58.00    65.00
 2452.00    68.50    99.00    57.00    54.00
 2453.00    68.50    99.00    45.00    64.00
 2454.00    68.50    99.00    40.00    64.00
 2455.00    68.50    99.00    57.00    64.00
 2460.00    68.50    66.70    60.00    53.00
 2490.00    75.50    99.00  -999.00  -999.00
 3000.00    59.61    50.95    48.00    54.00
 3100.00    55.20    46.82    48.00    50.00
 3110.00    60.40    41.94    47.00    49.00
 3111.00    60.40    36.50    46.00    45.00
 3112.00    60.40    45.10    39.00    45.00
 3113.00    60.40    41.60    46.00    46.00
 3114.00    60.40    45.10    46.00    46.00
 3115.00    60.40    36.50    46.00    54.00
 3116.00    60.40    36.50    46.00    54.00
 3117.00    60.40    41.60    53.00    54.00
 3118.00    60.40    45.10    55.00    51.00
 3119.00    60.40    45.10    46.00    53.00
 3120.00    55.10    63.80    53.00    52.00
 3121.00    55.10    46.40    53.00    52.00
 3122.00    55.30    63.80    53.00    52.00
 3123.00    55.30    46.40    53.00    52.00
 3130.00    55.10    63.80    46.00    52.00
 3131.00    55.10    63.80    46.00    48.00
 3132.00    55.10    63.80    49.00    57.00
 3133.00    55.10    63.80    58.00    57.00
 3139.00    55.10    63.80    44.00    52.00
 3140.00    53.19    46.60    57.00    57.00
 3141.00    53.20    46.40    60.00    52.00
 3142.00    50.90    46.40    55.00    52.00
 3143.00    56.90    46.40    60.00    69.00
 3144.00    53.20    46.40    50.00    69.00
 3145.00    56.90    46.60    46.00    50.00
 3150.00    54.10    46.60    54.00    50.00
 3151.00    54.10    46.60    54.00    50.00
 3152.00    54.10    46.60    54.00    50.00
 3200.00    68.55    48.84    51.00    48.00
 3210.00    60.40    41.72    52.00    50.00
 3211.00    69.10    60.00    52.00    50.00
 3212.00    60.40    36.50    47.00    50.00
 3213.00    69.10    36.50    55.00    50.00
 3220.00    69.10    46.64    51.00    55.00
 3221.00    69.10    57.70    53.00    51.00
 3222.00    69.10    35.60    48.00    51.00
 3223.00    69.10    45.90    52.00    51.00
 3224.00    69.10    45.90    60.00    60.00
 3225.00    69.10    45.90    44.00    51.00
 3226.00    69.10    45.90    51.00    60.00
 3227.00    69.10    60.00    48.00    51.00
 3228.00    69.10    60.00    44.00    51.00
 3229.00    69.10    38.10    45.00    51.00
 3230.00    69.10    50.64    44.00    38.00
 3231.00    69.10    51.60    44.00    38.00
 3232.00    69.10    38.10    44.00    38.00
 3239.00    69.10    38.10  -999.00  -999.00
 3240.00    69.10    49.10    29.00    49.00
 3241.00    69.10    49.10    29.00    51.00
 3242.00    69.10    49.10    22.00    38.00
 3300.00    69.10    54.63    50.00    38.00
 3310.00    59.70    76.50    50.00    38.00
 3320.00    59.70    51.70    50.00    38.00
 3330.00    59.70    76.50    50.00    38.00
 3340.00    69.10    76.50    50.00    38.00
 3400.00    61.02    53.32    48.00    55.00
 3410.00    59.70    66.60    47.00    55.00
 3411.00    59.70    66.60    50.00    61.00
 3412.00    59.70    66.60    44.00    54.00
 3413.00    59.70    66.60    49.00    59.00
 3414.00    60.90    66.60    43.00    56.00
 3415.00    59.70    66.60    46.00    56.00
 3416.00    60.90    66.60    49.00    50.00
 3417.00    60.90    66.60    46.00    56.00
 3419.00    59.70    66.60    46.00    55.00
 3420.00    55.85    54.20    42.00    55.00
 3421.00    54.00    54.20    55.00    55.00
 3422.00    59.70    54.20    50.00    55.00
