   10.00    73.74    63.43    51.00    55.00
   11.00    65.47    76.75    64.63    65.25
   12.00    73.84    60.40    61.16    65.92
   13.00    75.23    64.35    49.36    49.91
   20.00    82.74    73.38    62.00    70.00
   21.00    82.75    76.35    62.65    70.13
   22.00    93.79    83.26    66.50    77.83
   23.00    83.57    71.53    61.62    66.38
   24.00    77.52    73.52    59.77    68.38
   30.00    59.16    59.51    48.00    54.00
   31.00    57.42    62.83    50.45    52.41
   32.00    58.10    55.57    45.95    49.14
   33.00    60.59    58.69    50.00    38.00
   34.00    62.47    62.48    48.11    54.29
   40.00    53.95    47.44    37.00    45.00
   41.00    54.12    51.18    39.90    44.70
   42.00    52.64    50.76    34.55    47.64
   50.00    47.46    39.03    32.00    40.00
   51.00    45.20    42.92    32.14    34.43
   52.00    57.21    42.03    28.75    41.50
   60.00    34.73    32.69    37.00    23.00
   61.00    34.78    32.69    33.56    24.44
   62.00    32.98    32.69    38.00    16.00
   70.00    41.48    39.28    38.00    34.00
   71.00    37.43    38.55    32.52    29.74
   72.00    46.72    40.78    37.63    34.04
   73.00    43.58    52.15    37.20    34.60
   74.00    43.07    38.00    31.38    32.25
   75.00    43.01    39.28    44.25    37.25
   80.00    41.30    40.84    34.00    31.00
   81.00    42.07    43.28    35.16    30.35
   82.00    39.65    36.92    33.93    30.91
   83.00    41.47    35.61    32.33    31.00
   84.00    41.30    38.00    33.00    24.00
   90.00    33.56    33.45    21.00    20.00
   91.00    39.75    38.11    20.45    23.80
   92.00    33.70    32.06    22.00    16.00
   93.00    37.70    36.23    18.33    22.83
