 1000.00    73.74    63.43    51.00    55.00
 1100.00    65.47    76.75    67.00    70.00
 1110.00    79.38    76.75    64.00    77.00
 1111.00    79.38    76.75  -999.00  -999.00
 1113.00    79.38    76.75  -999.00  -999.00
 1120.00    79.38    76.75    71.00    77.00
 1123.00    79.38    76.75  -999.00  -999.00
 1125.00    79.38    76.75  -999.00  -999.00
 1127.00    79.38    76.75  -999.00  -999.00
 1128.00    79.38    76.75  -999.00  -999.00
 1130.00    65.47    76.75    63.00    66.00
 1140.00    79.38    76.75    63.00    58.00
 1141.00    79.38    76.75    63.00    58.00
 1142.00    79.38    76.75    63.00    58.00
 1143.00    79.38    76.75    63.00    58.00
 1150.00    68.08    76.75  -999.00  -999.00
 1160.00    49.72    76.75  -999.00  -999.00
 1200.00    73.84    60.40    60.00    68.00
 1210.00    63.72    60.40    70.00    70.00
 1220.00    63.72    76.75    63.00    67.00
 1221.00    89.78    57.84    60.00    67.00
 1222.00    80.57    76.75    60.00    67.00
 1223.00    63.72    57.84    60.00    67.00
 1224.00    72.25    41.09    60.00    59.00
 1225.00    72.25    41.09    60.00    59.00
 1226.00    63.72    76.75    60.00    59.00
 1227.00    63.72    76.75    60.00    87.00
 1228.00    63.72    57.84    60.00    59.00
 1229.00    63.72    76.75    60.00    67.00
 1230.00    73.80    64.42    60.00    61.00
 1231.00    74.97    64.42    60.00    69.00
 1232.00    74.97    64.42    60.00    69.00
 1233.00    74.97    64.42    60.00    56.00
 1234.00    74.97    64.42    60.00    69.00
 1235.00    56.42    64.42    60.00    69.00
 1236.00    82.23    64.42    60.00    69.00
 1237.00    82.23    64.42    60.00    69.00
 1239.00    82.23    64.42    60.00    69.00
 1240.00    73.84    60.40    55.00    58.00
 1250.00    73.84    60.40    65.00    64.00
 1251.00    73.84    60.40    73.00    70.00
 1252.00    73.84    60.40    63.00    60.00
 1300.00    72.23    67.25    50.00    51.00
 1310.00    72.23    64.34    50.00    51.00
 1311.00    58.64    67.25    47.00    43.00
 1312.00    96.93    67.25    52.00    56.00
 1313.00    80.79    64.34    52.00    51.00
 1314.00    63.33    60.13    46.00    49.00
 1315.00    63.33    60.13    38.00    44.00
 1316.00    74.49    67.25    52.00    51.00
 1317.00    75.11    67.25    52.00    51.00
 1318.00    72.23    67.25    52.00    51.00
 1319.00    72.23    67.25    52.00    51.00
 2000.00    82.74    73.38    62.00    70.00
 2100.00    82.75    76.35    63.00    69.00
 2110.00    99.00    61.92    69.00    74.00
 2111.00    99.00    61.92    75.00    74.00
 2112.00    99.00    61.92    72.00    74.00
 2113.00    99.00    61.92    69.00    74.00
 2114.00    99.00    61.92    67.00    74.00
 2119.00    99.00    61.92  -999.00  -999.00
 2120.00    99.00    61.92    56.00    71.00
 2121.00    99.00    61.92    69.00    71.00
 2122.00    99.00    61.92    55.00    71.00
 2129.00    99.00    61.92  -999.00  -999.00
 2130.00    87.56    61.92    51.00    71.00
 2131.00    87.56    61.92    51.00    71.00
 2132.00    87.56    61.92    51.00    71.00
 2139.00    87.56    61.92    51.00    71.00
 2140.00    74.03    91.24    63.00    73.00
 2141.00    74.03    91.24    72.00    69.00
 2142.00    63.60    91.24    70.00    69.00
 2143.00    63.60    91.24    65.00    68.00
 2144.00    63.60    91.24    65.00    68.00
 2145.00    68.85    91.24    66.00    67.00
 2146.00    74.03    91.24    66.00    71.00
 2147.00    74.03    91.24    61.00    67.00
 2148.00    69.01    91.24    58.00    56.00
 2149.00    74.03    91.24    56.00    69.00
 2200.00    93.79    83.26    70.00    80.00
 2210.00    93.74    76.29    62.00    78.00
 2211.00    93.74    76.29    69.00    77.00
 2212.00    93.74    76.29    68.00    77.00
 2213.00    93.74    76.29    56.00    79.00
 2220.00    93.74    76.29    73.00    85.00
 2221.00    93.84    88.53    78.00    88.00
 2222.00    93.74    76.29    70.00    85.00
 2223.00    93.74    76.29    61.00    83.00
 2224.00    93.81    76.29    64.00    74.00
 2225.00    93.74    76.29  -999.00  -999.00
 2229.00    93.81    84.64    73.00    85.00
 2230.00    93.79    83.26    54.00    43.00
 2300.00    83.57    71.53    61.00    69.00
 2310.00    99.00    99.00    78.00    77.00
 2311.00    99.00    99.00  -999.00  -999.00
 2319.00    99.00    99.00  -999.00  -999.00
 2320.00    83.26    84.68    60.00    69.00
