  110.00      .00    45.25  -999.00  -999.00  -999.00
  110.00     1.00    45.25  -999.00  -999.00  -999.00
  110.00     6.00    45.25  -999.00  -999.00  -999.00
 1000.00      .00    64.58    54.84    51.00    55.00
 1000.00     1.00    56.27    48.61    51.00    55.00
 1000.00     6.00    72.12    64.33    51.00    55.00
 1100.00      .00    85.02    93.82    67.00    70.00
 1100.00     1.00    56.27    48.61    67.00    70.00
 1100.00     6.00    85.02    93.82    67.00    70.00
 1110.00      .00    85.02    93.82    64.00    77.00
 1110.00     1.00    85.02    93.82    64.00    77.00
 1110.00     6.00    85.02    93.82    64.00    77.00
 1120.00      .00    85.02    93.82    71.00    77.00
 1120.00     1.00    56.27    48.61    71.00    77.00
 1120.00     6.00    85.02    93.82    71.00    77.00
 1130.00      .00    85.02    93.82    63.00    66.00
 1130.00     1.00    56.27    48.61    63.00    66.00
 1130.00     6.00    85.02    93.82    63.00    66.00
 1140.00      .00    85.02    93.82    63.00    58.00
 1140.00     1.00    56.27    48.61    63.00    58.00
 1140.00     6.00    85.02    93.82    63.00    58.00
 1141.00      .00    85.02    93.82    63.00    58.00
 1141.00     1.00    56.27    48.61    63.00    58.00
 1141.00     6.00    85.02    93.82    63.00    58.00
 1142.00      .00    85.02    93.82    63.00    58.00
 1142.00     1.00    56.27    48.61    63.00    58.00
 1142.00     6.00    85.02    93.82    63.00    58.00
 1143.00      .00    85.02    93.82    63.00    58.00
 1143.00     1.00    56.27    48.61    63.00    58.00
 1143.00     6.00    85.02    93.82    63.00    58.00
 1200.00      .00    64.58    54.84    60.00    68.00
 1200.00     1.00    56.27    48.61    60.00    68.00
 1200.00     6.00    72.12    64.33    60.00    68.00
 1210.00      .00    64.58    54.84    70.00    70.00
 1210.00     1.00    56.27    48.61    70.00    70.00
 1210.00     6.00    72.12    64.33    70.00    70.00
 1220.00      .00    64.58    54.84    63.00    67.00
 1220.00     1.00    56.27    48.61    63.00    67.00
 1220.00     6.00    72.12    64.33    63.00    67.00
 1221.00      .00    64.58    54.84    60.00    67.00
 1221.00     1.00    56.27    48.61    60.00    67.00
 1221.00     6.00    72.12    64.33    60.00    67.00
 1222.00      .00    64.58    54.84    60.00    67.00
 1222.00     1.00    56.27    48.61    60.00    67.00
 1222.00     6.00    72.12    64.33    60.00    67.00
 1223.00      .00    64.58    54.84    60.00    67.00
 1223.00     1.00    56.27    48.61    60.00    67.00
 1223.00     6.00    72.12    64.33    60.00    67.00
 1224.00      .00    64.58    54.84    60.00    59.00
 1224.00     1.00    56.27    48.61    60.00    59.00
 1224.00     6.00    72.12    64.33    60.00    59.00
 1225.00      .00    64.58    54.84    60.00    59.00
 1225.00     1.00    56.27    48.61    60.00    59.00
 1225.00     6.00    72.12    64.33    60.00    59.00
 1226.00      .00    64.58    54.84    60.00    59.00
 1226.00     1.00    56.27    48.61    60.00    59.00
 1226.00     6.00    72.12    64.33    60.00    59.00
 1227.00      .00    64.58    54.84    60.00    87.00
 1227.00     1.00    56.27    48.61    60.00    87.00
 1227.00     6.00    72.12    64.33    60.00    87.00
 1228.00      .00    64.58    54.84    60.00    59.00
 1228.00     1.00    56.27    48.61    60.00    59.00
 1228.00     6.00    72.12    64.33    60.00    59.00
 1229.00      .00    64.58    54.84    60.00    67.00
 1229.00     1.00    56.27    48.61    60.00    67.00
 1229.00     6.00    72.12    64.33    60.00    67.00
 1230.00      .00    64.58    54.84    60.00    61.00
 1230.00     1.00    56.27    48.61    60.00    61.00
 1230.00     6.00    72.12    64.33    60.00    61.00
 1231.00      .00    64.58    54.84    60.00    69.00
 1231.00     1.00    56.27    48.61    60.00    69.00
 1231.00     6.00    72.12    64.33    60.00    69.00
 1232.00      .00    64.58    54.84    60.00    69.00
 1232.00     1.00    56.27    48.61    60.00    69.00
 1232.00     6.00    72.12    64.33    60.00    69.00
 1233.00      .00    64.58    54.84    60.00    56.00
 1233.00     1.00    56.27    48.61    60.00    56.00
 1233.00     6.00    72.12    64.33    60.00    56.00
 1234.00      .00    64.58    54.84    60.00    69.00
 1234.00     1.00    56.27    48.61    60.00    69.00
 1234.00     6.00    72.12    64.33    60.00    69.00
 1235.00      .00    64.58    54.84    60.00    69.00
 1235.00     1.00    56.27    48.61    60.00    69.00
 1235.00     6.00    72.12    64.33    60.00    69.00
 1236.00      .00    64.58    54.84    60.00    69.00
 1236.00     1.00    56.27    48.61    60.00    69.00
 1236.00     6.00    72.12    64.33    60.00    69.00
 1237.00      .00    64.58    54.84    60.00    69.00
 1237.00     1.00    56.27    48.61    60.00    69.00
 1237.00     6.00    72.12    64.33    60.00    69.00
 1239.00      .00    64.58    54.84    60.00    69.00
 1239.00     1.00    56.27    48.61    60.00    69.00
 1239.00     6.00    72.12    64.33    60.00    69.00
 1240.00      .00    64.58    54.84    55.00    58.00
 1240.00     1.00    56.27    48.61    55.00    58.00
 1240.00     6.00    72.12    64.33    55.00    58.00
 1250.00      .00    64.58    54.84    65.00    64.00
 1250.00     1.00    56.27    48.61    65.00    64.00
 1250.00     6.00    72.12    64.33    65.00    64.00
 1251.00      .00    64.58    54.84    73.00    70.00
 1251.00     1.00    56.27    48.61    73.00    70.00
 1251.00     6.00    72.12    64.33    73.00    70.00
 1252.00      .00    64.58    54.84    63.00    60.00
 1252.00     1.00    56.27    48.61    63.00    60.00
 1252.00     6.00    72.12    64.33    63.00    60.00
 1300.00      .00    64.36    54.68    50.00    51.00
 1300.00     1.00    56.27    48.61    50.00    51.00
 1300.00     6.00    71.85    64.01    50.00    51.00
 1310.00      .00    76.32    72.30    50.00    51.00
 1310.00     1.00    81.71    67.21    50.00    51.00
 1310.00     6.00    74.11    74.68    50.00    51.00
 1311.00      .00    64.36    54.68    47.00    43.00
 1311.00     1.00    56.27    48.61    47.00    43.00
 1311.00     6.00    71.85    64.01    47.00    43.00
 1312.00      .00    64.36    54.68    52.00    56.00
 1312.00     1.00    56.27    48.61    52.00    56.00
 1312.00     6.00    71.85    64.01    52.00    56.00
 1313.00      .00    64.36    54.68    52.00    51.00
 1313.00     1.00    56.27    48.61    52.00    51.00
 1313.00     6.00    71.85    64.01    52.00    51.00
 1314.00      .00    64.36    54.68    46.00    49.00
 1314.00     1.00    56.27    48.61    46.00    49.00
 1314.00     6.00    71.85    64.01    46.00    49.00
 1315.00      .00    41.80    49.95    38.00    44.00
 1315.00     1.00    39.59    46.30    38.00    44.00
 1315.00     6.00    53.22    57.85    38.00    44.00
 1316.00      .00    64.36    54.68    52.00    51.00
 1316.00     1.00    56.27    48.61    52.00    51.00
 1316.00     6.00    71.85    64.01    52.00    51.00
 1317.00      .00    64.36    54.68    52.00    51.00
 1317.00     1.00    56.27    48.61    52.00    51.00
 1317.00     6.00    71.85    64.01    52.00    51.00
 1318.00      .00    64.36    54.68    52.00    51.00
 1318.00     1.00    56.27    48.61    52.00    51.00
 1318.00     6.00    71.85    64.01    52.00    51.00
 1319.00      .00    77.91    54.68    52.00    51.00
 1319.00     1.00    81.71    48.61    52.00    51.00
 1319.00     6.00    74.11    64.01    52.00    51.00
 2000.00      .00    86.55    74.49    62.00    70.00
 2000.00     1.00    94.30    99.00    62.00    70.00
 2000.00     6.00    83.69    73.17    62.00    70.00
 2100.00      .00    88.55    99.00    63.00    69.00
 2100.00     1.00    88.55    99.00    63.00    69.00
 2100.00     6.00    88.55    99.00    63.00    69.00
 2110.00      .00    88.55    99.00    69.00    74.00
 2110.00     1.00    88.55    99.00    69.00    74.00
 2110.00     6.00    88.55    99.00    69.00    74.00
 2111.00      .00    88.55    99.00    75.00    74.00
 2111.00     1.00    88.55    99.00    75.00    74.00
 2111.00     6.00    88.55    99.00    75.00    74.00
 2112.00      .00    88.55    99.00    72.00    74.00
 2112.00     1.00    88.55    99.00    72.00    74.00
 2112.00     6.00    88.55    99.00    72.00    74.00
 2113.00      .00    88.55    99.00    69.00    74.00
 2113.00     1.00    88.55    99.00    69.00    74.00
 2113.00     6.00    88.55    99.00    69.00    74.00
 2114.00      .00    88.55    99.00    67.00    74.00
 2114.00     1.00    88.55    99.00    67.00    74.00
 2114.00     6.00    88.55    99.00    67.00    74.00
 2120.00      .00    88.55    99.00    56.00    71.00
 2120.00     1.00    88.55    99.00    56.00    71.00
